,year,title,director,cast,genre,producer,link,music,cast_size,imdb
22,1985,Deiva Piravi,R. Krishnamoorthy,"Mohan, Raadhika, Urvashi, Radha Ravi, V. K. Ramasamy, Thengai Srinivasan, Manorama",null,Suresh Productions,/w/index.php?title=Deiva_Piravi&action=edit&redlink=1,Sankar Ganesh,7,6.4
23,1985,Eetti,Rajasekhar,"Vijayakanth, Nalini, Viji, Sathyaraj, Vishnuvardhan, Goundamani",null,Vivekanandha Pictures,/wiki/Eetti_(1985_film),Ilaiyaraaja,6,6.1
24,1985,Elan Kandru,Ameerjan,"Murali, Anitha, Mohana Priya",null,S. K. Creations,/w/index.php?title=Elan_Kandru&action=edit&redlink=1,Gangai Amaran,3,
25,1985,En Selvame,S. P. Muthuraman,"Suman, Ambika, Baby Anju",null,,/wiki/En_Selvame,Ilaiyaraaja,3,
26,1985,Engal Kural,Rama Narayanan,"Suresh, Arjun, Nalini, Jeevitha, S. S. Chandran, Anuradha",null,Sivagangai Screens,/wiki/Engal_Kural,T. Rajendar,6,
27,1985,Engirunthalum Vazhga,R. Selvaraj,"Raghuvaran, Archana, Menaka",null,,/wiki/Engirunthalum_Vazhga,Sankar Ganesh,3,9.2
28,1985,Erimalai,Gopikrishna,"Thiagarajan, Saritha, Sulakshana, Senthil",null,Prathana Art Creations,/w/index.php?title=Erimalai&action=edit&redlink=1,M. S. Viswanathan,4,
29,1985,Geethanjali,K. Rangaraj,"Murali, Nalini, Bhavya, Sathyaraj, Goundamani, Senthil",null,Pavalar Creations,/wiki/Geethanjali_(1985_film),Ilaiyaraaja,6,5.3
30,1985,Hello Yaar Pesurathu,Ramarajan,"Suresh, Jeevitha",null,Vikranth Creations,/wiki/Hello_Yaar_Pesurathu,IlaiyaraajaGangai Amaran,2,
31,1985,Hemavin Kadhalargal,T. V. Chandran,"Delhi Ganesh, Anuradha",null,Ganga Creations,/wiki/Hemavin_Kadhalargal,Raveendran,2,7.9
32,1985,Idaya Kovil,Mani Ratnam,"Mohan, Radha, Ambika, Goundamani",null,Motherland Pictures,/wiki/Idaya_Kovil,Ilaiyaraaja,4,6.2
33,1985,Idhu Engal Rajyam,M. S. Madhu,"Rajesh, Jeevitha, Jayashree, Goundamani",null,Sri Amman Creations,/w/index.php?title=Idhu_Engal_Rajyam&action=edit&redlink=1,Sankar Ganesh,4,
34,1985,Ilamai,Rama Narayanan,"Anand Babu, Arjun, Jeevitha",null,Charuchithra Films,/wiki/Ilamai,Sankar Ganesh,3,4.8
35,1985,Inaintha Kodugal,P. S. Prakash,"Kamalkar, Sasikala",null,Prasanna Creations,/w/index.php?title=Inaintha_Kodugal&action=edit&redlink=1,G. K. Venkatesh,2,4.8
36,1985,Irandu Manam,K. Natraj,"Suresh, Sulakshana, Jayashree, Manorama, Senthil",null,Murali Cine Arts,/w/index.php?title=Irandu_Manam&action=edit&redlink=1,Gangai Amaran,5,5.0
37,1985,Janani,Nethaji,"Udhayakumar, Bhavya",null,Gemini Pictures,/w/index.php?title=Janani_(1985_film)&action=edit&redlink=1,M. S. Viswanathan,2,
38,1985,Jansi Rani,M. Karnan,"Madhavi, Sarath Babu",null,Cowboy Films,/w/index.php?title=Jansi_Rani&action=edit&redlink=1,Sankar Ganesh,2,
39,1985,Japanil Kalyanaraman,S. P. Muthuraman,"Kamal Haasan, Radha, Sathyaraj, Goundamani, Kovai Sarala, Master Tinku",null,P. A. Art Productions,/wiki/Japanil_Kalyanaraman,Ilaiyaraaja,6,
40,1985,Kaakki Sattai,Rajasekhar,"Kamal Haasan, Ambika, Madhavi, Sathyaraj",null,Sathya Movies,/wiki/Kaakki_Sattai,Ilaiyaraaja,4,7.1
41,1985,Kaaval,K. Vijayan,"Thiagarajan, Nalini, Sathyaraj",null,Aparna Art Movies,/w/index.php?title=Kaaval_(1985_film)&action=edit&redlink=1,Sankar Ganesh,3,
42,1985,Kadivalam,Ram Sankar,"Rajeev, Menaka",null,Lakshmi Saraswathi Pictures,/w/index.php?title=Kadivalam&action=edit&redlink=1,Sankar Ganesh,2,
43,1985,Kalyana Agathigal,K. Balachander,"Saritha, Ashok, Y. Vijaya, Vanitha, Kuyili, Nisha, Raveendran",null,Kavithalayaa Productions,/wiki/Kalyana_Agathigal,V. S. Narasimhan,7,6.7
44,1985,Kalyanam Oru Kalkattu,Jaichander,"Sudhir, Anuradha",null,Revathi Screens,/w/index.php?title=Kalyanam_Oru_Kalkattu&action=edit&redlink=1,M. Lakshmi Narayanan,2,4.8
45,1985,Kanni Rasi,Pandiarajan,"Prabhu, Revathi, Goundamani, Sumithra, Janagaraj, Senthil",null,Vikranth Creations,/wiki/Kanni_Rasi,Ilaiyaraaja,6,6.0
46,1985,Karaiyai Thodadha Alaigal,P. Madhavan,"Arun, Ganga, Ilavarasi, Devisri, Manorama, Goundamani, Senthil",null,Arun Prasad Movies,/w/index.php?title=Karaiyai_Thodadha_Alaigal&action=edit&redlink=1,Chandrabose,7,
47,1985,Karpoora Deepam,A. Jagannathan,"Sivakumar, Sujatha, Ambika, Goundamani",null,G. R. P. Arts,/wiki/Karpoora_Deepam,Gangai Amaran,4,
48,1985,Karuppu Sattaikaran,M. Karnan,"Thiagarajan, Ambika, Goundamani, S. S. Chandran, Silk Smitha, Anuradha",null,Ammu Creations,/w/index.php?title=Karuppu_Sattaikaran&action=edit&redlink=1,Sankar Ganesh,6,
49,1985,Kattukulle Thiruvizha,A. Vincent,"Vijayendra, Viji",null,Sri Gayathri Films,/w/index.php?title=Kattukulle_Thiruvizha&action=edit&redlink=1,Sankar Ganesh,2,
50,1985,Ketti Melam,Visu,"Karthik, Sulakshana, Visu",null,Charuchithra Films,/wiki/Ketti_Melam,Ilaiyaraaja,3,
51,1985,Kolusu,K. S. Mathangan,"Saritha, Rajesh, Suresh, Sasikala",null,Royal Cine Arts,/w/index.php?title=Kolusu&action=edit&redlink=1,Malaysia Vasudevan,4,
52,1985,Kunguma Chimil,R. Sundarrajan,"Mohan, Revathi, Ilavarasi, Chandrasekhar",null,Sun Flower Creations,/wiki/Kunguma_Chimil,Ilaiyaraaja,4,5.4
53,1985,Kutravaaligal,Rama Narayanan,"Raveendran, Viji, Raghuvaran",null,Poompuhar Production,/wiki/Kutravaaligal,Sankar Ganesh,3,
54,1985,Maappillai Singam,Cumbum Durai,"Menaka, Viji, Dhilip",null,Khan Films,/w/index.php?title=Maappillai_Singam_(1985_film)&action=edit&redlink=1,Sankar Ganesh,3,5.0
55,1985,Mangamma Sapatham,K. Vijayan,"Kamal Haasan, Madhavi, Sujatha, Sathyaraj, Manorama",null,Suresh & Raj,/wiki/Mangamma_Sapatham_(1985_film),Shankar Ganesh,5,6.7
56,1985,Mannukkeetha Ponnu,Ramarajan,"Pandiyan, Chandrasekhar, Ilavarasi, Goundamani, Janagaraj, Senthil",null,P. S. V. Films,/w/index.php?title=Mannukkeetha_Ponnu&action=edit&redlink=1,Gangai Amaran,6,
57,1985,Marudhani,Ramarajan,"Pandiyan, Shobana, Sulakshana, Goundamani, S. S. Chandran, Janagaraj, Senthil",null,J. R. Art Films,/wiki/Marudhani,Gangai Amaran,7,7.7
58,1985,Meendum Oru Kaathal Kathai,Pratap K. Pothen,"Pratap K. Pothen, Raadhika, Charuhasan",null,Artiste Corporation,/wiki/Meendum_Oru_Kaathal_Kathai,Ilaiyaraaja,3,6.6
59,1985,Meendum Parasakthi,A. Jagannathan,"Sivakumar, Nalini, Goundamani",null,Sri Devi Bagavathi Films,/wiki/Meendum_Parasakthi,Ilaiyaraaja,3,
60,1985,Mel Maruvathoor Athiparasakthi,S. Jagadeesan,"Rajesh, K. R. Vijaya, Saritha, Nalini, Thengai Srinivasan, Senthil",null,Oaam Selvi Arts,/wiki/Mel_Maruvathoor_Arpudhangal,K. V. Mahadevan,6,
61,1985,Mookkanan Kaiyiru,S. Subbaiah,"Karthik, Viji, Goundamani, Jaishankar, Manorama",null,Bhavani Cine Production,/w/index.php?title=Mookkanan_Kaiyiru&action=edit&redlink=1,Sankar Ganesh,5,
62,1985,Muthal Mariyathai,P. Bharathiraja,"Sivaji Ganesan, Radha, Vadivukkarasi",null,Manoj Creations,/wiki/Muthal_Mariyathai,Ilaiyaraaja,3,7.6
63,1985,Naagam,Chozha Rajan,"Arjun, Ambika, Sasikala, S. S. Chandran",null,Sri Thenandal Films,/wiki/Naagam_(1985_film),Sankar Ganesh,4,4.8
64,1985,Naam,R. C. Sakthi,"S. Ve. Shekher, Sujatha, Ilavarasi",null,Indira Creations,/w/index.php?title=Naam_(1985_film)&action=edit&redlink=1,Sankar Ganesh,3,
65,1985,Nam Iruvar,R. Krishnamoorthy,"Sivaji Ganesan, Prabhu, Srividya, Urvashi",null,AVM Productions,/wiki/Naam_Iruvar_(1985_film),Gangai Amaran,4,
66,1985,Naan Sigappu Manithan,S. A. Chandrasekhar,"Rajinikanth, K. Bhagyaraj, Ambika, Sathyaraj",null,Lakshmi Productions,/wiki/Naan_Sigappu_Manithan_(1985_film),Ilaiyaraaja,4,6.9
67,1985,Naan Ungal Rasigan,Manobala,"Mohan, Raadhika, Nalini, Goundamani",null,Saiputhra Films,/w/index.php?title=Naan_Ungal_Rasigan&action=edit&redlink=1,Gangai Amaran,4,
68,1985,Naane Raja Naane Mandhiri,Balu Anand,"Vijayakanth, Raadhika, Jeevitha, Goundamani, Senthil",null,Appu Movies,/wiki/Naane_Raja_Naane_Mandhiri,Ilaiyaraaja,5,7.1
69,1985,Nalla Thambi,S. P. Muthuraman,"Karthik, Radha, Moulee, Manorama, Anuradha",null,AVM Productions,/wiki/Nalla_Thambi,Ilaiyaraaja,5,5.7
70,1985,Navagraha Nayagi,K. Shankar,"K. R. Vijaya, Vijayakanth, Srividya, Major Sundarrajan, Pandiyan, Nalini, Suresh, Sasikala, Viji, Cho",null,Visakam Arts,/wiki/Navagraha_Nayagi,M. S. Viswanathan,10,6.6
71,1985,Needhiyin Nizhal,Santhana Bharathi-P. Vasu,"Sivaji Ganesan, Prabhu, Radha, Srividya",null,Sivaji Productions,/wiki/Needhiyin_Nizhal,Sankar Ganesh,4,
72,1985,Neethiyin Marupakkam,S. A. Chandrasekhar,"Vijayakanth, Raadhika, Jaishankar",null,V. V. Creations,/wiki/Neethiyin_Marupakkam,Ilaiyaraaja,3,
73,1985,Nermai,R. Krishnamoorthy,"Sivaji Ganesan, Sujatha, Prabhu, Raadhika, Jaishankar",null,K. R. G. Film Circuit,/wiki/Nermai,M. S. Viswanathan,5,
74,1985,Oonjaladum Uravugal,Bharathan,"Jaishankar, Srividya",null,Samathalaya Productions,/w/index.php?title=Oonjaladum_Uravugal&action=edit&redlink=1,Ilaiyaraaja,2,
75,1985,Oru Kaidhiyin Diary,P. Bharathiraja,"Kamal Haasan, Radha, Revathi, Janagaraj",null,Janani Art Creations,/wiki/Oru_Kaidhiyin_Diary,Ilaiyaraaja,4,7.0
76,1985,Oru Malarin Payanam,Muktha V. Srinivasan,"Lakshmi, Murali, Urvashi, Sulakshana, Moulee, Janagaraj",null,Muktha Films,/wiki/Oru_Malarin_Payanam,Chandrabose,6,
77,1985,Paadum Vaanampadi,M. Jayakumar,"Anand Babu, Jeevitha, Nagesh",null,K. R. Cine Arts,/wiki/Paadum_Vaanampadi,Sankar Ganesh + Bappi Lahiri,3,7.7
78,1985,Paartha Gnabagam Illayo,Nagesh,"Anand Babu, Ramya Krishnan, Radha Ravi",null,A. R. Enterprises,/wiki/Paartha_Gnabagam_Illayo_(film),M. S. Viswanathan,3,9.2
79,1985,Padikkadavan,Rajasekhar,"Sivaji Ganesan, Rajinikanth, Ambika, Ramya Krishnan, Nagesh, Janagaraj",null,Sri Eswari Productions,/wiki/Padikkadavan_(1985_film),Ilaiyaraaja,6,7.1
80,1985,Padikkadha Pannaiyar,K. S. Gopalakrishnan,"Sivaji Ganesan, K. R. Vijaya, Anuradha, Y. G. Mahendra, Dhilip",null,Karpaga Lakshmi Pictures,/wiki/Padikkadha_Pannaiyar,Ilaiyaraaja,5,6.8
81,1985,Pagal Nilavu,Mani Ratnam,"Murali, Revathi, Raadhika, Sarath Babu, Sathyaraj",null,Sathya Jyothi Films,/wiki/Pagal_Nilavu,Ilaiyaraaja,5,6.5
82,1985,Panam Pathum Seyyum,Vijayasingam,"Goundamani, S. Ve. Shekher, Srividya, Urvashi, Radha Ravi, Anuradha",null,Dhandayuthapani Films,/w/index.php?title=Panam_Pathum_Seyyum&action=edit&redlink=1,Sankar Ganesh,6,6.4
83,1985,Pattuselai,Raja Annadurai,"Pandiyan, Jeevitha, Sathyaraj",null,Sri Sornalakshmi Kalamandir,/w/index.php?title=Pattuselai&action=edit&redlink=1,Gangai Amaran,3,4.8
84,1985,Perumai,C. V. Rajendran,"Sujatha, Suresh, Rajiv",null,M. M. Combines,/w/index.php?title=Perumai&action=edit&redlink=1,M. S. Viswanathan,3,
85,1985,Pillai Nila,Manobala,"Mohan, Nalini, Baby Shalini, Jaishankar, Janagaraj",null,Kalaimani Movies,/wiki/Pillai_Nila,Ilaiyaraaja,5,5.8
86,1985,Poove Poochooda Vaa,Fazil,"Padmini, Nadhiya, S. Ve. Shekher, Jaishankar",null,Navodaya Studio,/wiki/Poove_Poochooda_Vaa,Ilaiyaraaja,4,7.2
87,1985,Poruttham,Moulee,"Naresh Kumar, Poornima, Rekha, Moulee, Manorama",null,Aries Cine Arts,/w/index.php?title=Poruttham_(1985_film)&action=edit&redlink=1,Gangai Amaran,5,
88,1985,Pournami Alaigal,M. Bhaskar,"Sivakumar, Ambika, Revathi, Major Sundarrajan, Sumithra, Prameela, Nizhalgal Ravi, Baby Meena",null,Oscar Movies,/w/index.php?title=Pournami_Alaigal&action=edit&redlink=1,Sankar Ganesh,8,
89,1985,Prema Paasam,K. Vijayan,"Sivakumar, Revathi",null,Ram Balaji Movies,/w/index.php?title=Prema_Paasam&action=edit&redlink=1,Gangai Amaran,2,
90,1985,Pudhu Yugam,S. A. Chandrasekhar,"Sivakumar, Vijayakanth, K. R. Vijaya, Viji, Anuradha, Y. G. Mahendra",null,V. V. Creations,/wiki/Pudhu_Yugam_(1985_film),Gangai Amaran,6,
91,1985,Puthiya Sagaptham,Visu,"Vijayakanth, Ambika, Visu, Kismu",null,Sri Bhagavathi Creations,/wiki/Puthiya_Sagaptham,Gangai Amaran,4,
92,1985,Puthiya Theerpu,C. V. Rajendran,"Vijayakanth, Ambika, Cho, Janagaraj",null,Ram Arts,/w/index.php?title=Puthiya_Theerpu&action=edit&redlink=1,Ilaiyaraaja,4,
93,1985,Rahasiyam,Rama Narayanan,"Chandrasekhar, Nalini, Radha Ravi",null,Meena Production,/w/index.php?title=Rahasiyam&action=edit&redlink=1,Gangai Amaran,3,6.4
94,1985,Raja Gopuram,P. G. Pandian,"Rajesh, Sulakshana, Pandiyan, Nalini, Goundamani",null,Sri Jayanthi Cine Arts,/w/index.php?title=Raja_Gopuram&action=edit&redlink=1,Ilaiyaraaja,5,
95,1985,Raja Rishi,K. Shankar,"Sivaji Ganesan, Prabhu, K. R. Vijaya, Lakshmi, Raadhika, Nalini, Vijayakumar, Y. G. Mahendra, Vanitha",null,Bhairavi Films,/wiki/Raja_Rishi,Ilaiyaraaja,9,7.0
96,1985,Raja Yuvaraja,Somasundaram,"Thiagarajan, Urvashi, Deepa, Goundamani, Senthil",null,Be Yess Art Films,/w/index.php?title=Raja_Yuvaraja&action=edit&redlink=1,Ben Surendar,5,
97,1985,Rajathi Rojakili,Rama Narayanan,"Rajesh, Suresh, Nalini, Sulakshana, Goundamani, Manorama, Anuradha, Senthil",null,Niruma Creations,/wiki/Rajathi_Rojakili,Chandrabose,8,
98,1985,Raman Sreeraman,T. K. Prasad,"Vijayakanth, Jyothi, Vanitha, Goundamani, Anuradha",null,R. B. Creations,/wiki/Raman_Sreeraman,Sivaji Raja,5,
99,1985,Saavi,Karthik Raghunath,"Sathyaraj, Jaishankar, Saritha, Nizhalgal Ravi, Anuradha, Disco Shanti",null,Maruthi Movie Arts,/wiki/Saavi,Gangai Amaran,6,4.8
100,1985,Samaya Purathale Satchi,S. Jagadeesan,"Jaishankar, K. R. Vijaya, Rajesh, Nalini, Rajeev, Ilavarasi",null,Oaam Selvi Arts,/w/index.php?title=Samaya_Purathale_Satchi&action=edit&redlink=1,K. V. Mahadevan,6,
101,1985,Samudhaya Chanthaiyile,Thennavan,,null,J. R. S. Pictures,/w/index.php?title=Samudhaya_Chanthaiyile&action=edit&redlink=1,,1,7.9
102,1985,Santhosha Kanavukal,R. C. Sakthi,"Vijayakanth, Nalini, Rajesh, Deepa, Sathyaraj",null,Thirupathiswamy Pictures,/wiki/Santhosha_Kanavukal,Sankar Ganesh,5,
103,1985,Selvi,K. Natraj,"Suresh, Revathi, Jeevitha",null,Dhandayudhapani Films,/wiki/Selvi_(film),Ilaiyaraaja,3,5.0
104,1985,Sindhu Bhairavi,K. Balachander,"Sivakumar, Suhasini, Sulakshana, Janagaraj",null,Kavithalayaa Productions,/wiki/Sindhu_Bhairavi_(film),Ilaiyaraaja,4,7.2
105,1985,Sivappu Nila,Rama Narayanan,"Jaishankar, Sujatha, Chandrasekhar, Suresh, Sasikala, Vanitha, S. S. Chandran",null,Murali Cine Arts,/w/index.php?title=Sivappu_Nila_(1985_film)&action=edit&redlink=1,Sankar Ganesh,7,6.8
106,1985,Sonna Nambamatteenga,S. Jayachandar,,null,Mjo Movie Creations,/w/index.php?title=Sonna_Nambamatteenga&action=edit&redlink=1,,1,7.9
107,1985,Sri Raghavendrar,S. P. Muthuraman,"Rajinikanth, K. R. Vijaya, Lakshmi, Ambika, Vishnuvardhan, Sathyaraj, Nizhalgal Ravi",null,Kavithalayaa Productions,/wiki/Sri_Raghavendrar,Ilaiyaraaja,7,7.0
108,1985,Sugamana Raagangal,R. Sundarrajan,"Sivakumar, Saritha, Jeevitha",null,Durga Bhagavathi Films,/wiki/Sugamana_Raagangal,M. S. Viswanathan,3,
109,1985,Thandanai,Rama Narayanan,"Vijayakanth, Ambika, Major Sundarrajan, Jayachitra, S. S. Chandran",null,Thirupathiswamy Pictures,/w/index.php?title=Thandanai&action=edit&redlink=1,Chandrabose,5,
110,1985,Thanga Mama 3D,K. Simon,"Arunkumar, Sasikala",null,Filmco,/wiki/Thanga_Mama_3D,Ilaiyaraaja,2,
111,1985,Thavam,R. C. Sakthi,"Lakshmi, Viswanath",null,Gunachithra Productions,/w/index.php?title=Thavam_(1985_film)&action=edit&redlink=1,M. S. Viswanathan,2,
112,1985,Thendral Thodatha Malar,G. P. Balan,"Rajeev, Bhanupriya",null,V. M. S. Pictures,/w/index.php?title=Thendral_Thodatha_Malar&action=edit&redlink=1,Sankar Ganesh,2,
113,1985,Thendrale Ennai Thodu,C. V. Sridhar,"Mohan, Jayashree, Y. G. Mahendra",null,Devi Royal Production,/wiki/Thendrale_Ennai_Thodu,Ilaiyaraaja,3,5.9
114,1985,Thiramai,Vijai Krishnaraj,"Revathi, Sathyaraj, Srividya, Nizhalgal Ravi, Raveendran, Janagaraj, Senthil",null,Niruma Creations,/w/index.php?title=Thiramai&action=edit&redlink=1,Sankar Ganesh,7,
115,1985,Udaya Geetham,K. Rangaraj,"Mohan, Lakshmi, Revathi, Anand Babu, Goundamani, Senthil",null,Motherland Pictures,/wiki/Udaya_Geetham,Ilaiyaraaja,6,6.2
116,1985,Un Kannil Neer Vazhindal,Balu Mahendra,"Rajinikanth, Madhavi, Y. G. Mahendra",null,Kalakendra Movies,/wiki/Un_Kannil_Neer_Vazhindal,Ilaiyaraaja,3,5.5
117,1985,Unakkaga Oru Roja,C. V. Rajendran,"Mohan, Ambika, Suresh, Rajeev, Viji, Anuradha",null,Jaisakthi Combines,/w/index.php?title=Unakkaga_Oru_Roja&action=edit&redlink=1,T. Rajendar,6,
118,1985,Unnai Thedi Varuven,C. V. Sridhar,"Suresh, Nalini, Nizhalgal Ravi, Sadhana, Manorama",null,K. R. G. Film Circuit,/wiki/Unnai_Thedi_Varuven,Ilaiyaraaja,5,
119,1985,Unnai Vidamatten,Nethaji,"Nizhalgal Ravi, Viji, Poornima Rao",null,Jepiyar Pictures,/w/index.php?title=Unnai_Vidamatten&action=edit&redlink=1,M. S. Viswanathan,3,
120,1985,Urimai,Rama Narayanan,"Suresh, Nalini, Radha Ravi",null,M. A. H. Creations,/wiki/Urimai,Ilaiyaraaja,3,
121,1985,Uthami,M. Vellaichami,"Rajesh, Sujatha, Sangeetha",null,Maruthi Movie Arts,/wiki/Uthami,Sankar Ganesh,3,
122,1985,Uyarndha Ullam,S. P. Muthuraman,"Kamal Haasan, Ambika, Radha Ravi, Nithya, Janagaraj, Kovai Sarala",null,AVM Productions,/wiki/Uyarndha_Ullam,Ilaiyaraaja,6,7.4
123,1985,Veli,Durai,"Rajesh, Jaishankar, Saritha, Sumithra, Sathyaraj, Janagaraj, Vanitha",null,Sunitha Cine Arts,/wiki/Veli_(film),Sankar Ganesh,7,
124,1985,Vellai Manasu,Gopu,"Y. G. Mahendra, Ramya Krishnan, Disco Shanti",null,Filmco,/w/index.php?title=Vellai_Manasu&action=edit&redlink=1,M. S. Viswanathan,3,6.8
125,1985,Vesham,Rama Narayanan,"Arjun, Ilavarasi, Goundamani",null,P. S. V. Films,/w/index.php?title=Vesham_(1985_film)&action=edit&redlink=1,Sankar Ganesh,3,
126,1985,Vetrikani,M. R. Vijaychander,"Anand Babu, Jeevitha, Raveendran, Vanitha, Janagaraj, Senthil",null,Jai Geetha Movies,/w/index.php?title=Vetrikani&action=edit&redlink=1,Sankar Ganesh,6,
127,1985,Vilangu Meen,Jayadevi,"Hariprasad, Sulakshana",null,Thulasi International,/w/index.php?title=Vilangu_Meen&action=edit&redlink=1,Shyam,2,
128,1985,Viswanathan Velai Venum,Raghuram,"Karthik, Anand Babu, Jeevitha, Anitha",null,Janani Films,/wiki/Viswanathan_Velai_Venum,Sankar Ganesh,4,
129,1985,Yaar?,Sakthi Kannan,"Arjun, Nalini, Jaishankar, Jayachitra, Nizhalgal Ravi, Senthil",null,Kalaipuli Films,/wiki/Yaar%3F,V. S. Narasimhan,6,
130,1985,Yaro Azhaikirargal,Rajan Sarma,"Guru, Arundhati[disambiguation needed]",null,Dattatreya Creation,/w/index.php?title=Yaro_Azhaikirargal&action=edit&redlink=1,Sankar Ganesh,2,
131,1985,Yemaatrathe Yemaaraathe,V. C. Guhanathan,"Vijayakanth, Archana, Anuradha, Vijayakumar, Sumithra",null,United Cine Technicians,/wiki/Yemaatrathe_Yemaaraathe,Chandrabose,5,4.8
