,year,title,director,cast,genre,producer,link,music,cast_size,imdb
16,1979,Chithirai Sevvanam,N. C. Chakraborthy,,null,Dhanasekhari Enterprises,/w/index.php?title=Chithirai_Sevvanam&action=edit&redlink=1,M. S. Viswanathan,1,9.2
17,1979,Devathai,P. N. Menon,"Sivakumar, Jai Ganesh, Jayanthi, Lavanya",null,P. P. Creations,/w/index.php?title=Devathai_(1979_film)&action=edit&redlink=1,Shyam,4,
18,1979,Dhairya Lakshmi,Gopu,"Jaishankar, Lakshmi, Srikanth",null,Vijayavani Combines,/w/index.php?title=Dhairya_Lakshmi&action=edit&redlink=1,G. K. Venkatesh,3,
19,1979,Dharma Yuddham,R. C. Sakthi,"Rajinikanth, Sridevi, Thengai Srinivasan",null,Charu Chithra Films,/wiki/Dharma_Yuddham,Ilaiyaraaja,3,6.2
20,1979,Enippadigal,P. Madhavan,"Sivakumar, Shoba",null,Ramya Chithra Productions,/wiki/Enippadigal,K. V. Mahadevan,2,
21,1979,Ennadi Meenakshi,K. Narayanan,"Sivakumar, Sripriya",null,Sri Dhanalakshmi Creation,/w/index.php?title=Ennadi_Meenakshi&action=edit&redlink=1,Sankar Ganesh,2,
22,1979,Gnana Kuzhandhai,K. Kameshwara Rao,"Gemini Ganesan, Latha, Jai Ganesh, Jayachitra, Sujatha, Vennira Aadai Nirmala, Nagesh, Thengai Srinivasan, Manorama, Tambaram Lalitha",null,Abirami Enterprises,/wiki/Gnana_Kuzhandhai,K. V. Mahadevan,10,
23,1979,Imayam,V. Srinivasan,"Sivaji Ganesan, Srividya, A. Sakunthala, Thengai Srinivasan",null,Muktha Films,/wiki/Imayam,M. S. Viswanathan,4,
24,1979,Inikkum Ilamai,M. A. Kaja,"Sudhakar, Raadhika, Vijayakanth",null,Kadayanallur Cine Arts,/wiki/Inikkum_Ilamai_(film),Sankar Ganesh,3,
25,1979,Jaya Nee Jayuchutte,A. Jagannathan,"Major Sundarrajan, Prameela, Kanchana",null,Gomathi International,/w/index.php?title=Jaya_Nee_Jayuchutte&action=edit&redlink=1,Ilaiyaraaja,3,
26,1979,Kadamai Nenjam,Durai,"Jaishankar, Srividya",null,Uma Shankar Combines,/w/index.php?title=Kadamai_Nenjam&action=edit&redlink=1,Sankar Ganesh,2,
27,1979,Kadavul Amaitha Medai,S. P. Muthuraman,"Sivakumar, Sumithra, Major Sundarrajan",null,Thirisool Films,/wiki/Kadavul_Amaitha_Medai,Ilaiyaraaja,3,
28,1979,Kalyanaraman,G. N. Rangarajan,"Kamal Haasan, Sridevi, Thengai Srinivasan",null,P. A. Art Productions,/wiki/Kalyanaraman_(1979_film),Ilaiyaraaja,3,6.6
29,1979,Kamasasthiram,Balamurugan,"Jaishankar, Seema",null,Sri Navamani Productions,/w/index.php?title=Kamasasthiram&action=edit&redlink=1,M. S. Viswanathan,2,
30,1979,Kandhar Alangaram,K. Sundaram,"Thangavelu, V.K. Ramasamy",null,Aaya Creations,/w/index.php?title=Kandhar_Alangaram&action=edit&redlink=1,Kunnakudi Vaidyanathan,2,
31,1979,Kanni Paruvathile,B. V. Balaguru,"Rajesh, K. Bhagyaraj, Vadivukkarasi",null,Sri Amman Creations,/wiki/Kanni_Paruvathile,Sankar Ganesh,3,
32,1979,Karai Kadantha Oruthi,Mandurai Babuji,"Sudhakar, Vanithasri",null,S. M. M. Productions,/w/index.php?title=Karai_Kadantha_Oruthi&action=edit&redlink=1,Gangai Amaran,2,
33,1979,Kavari Maan,S. P. Muthuraman,"Sivaji Ganesan, Vijayakumar, Sridevi, Prameela",null,Rajanna Enterprises,/wiki/Kavari_Maan,Ilaiyaraaja,4,5.3
34,1979,Kizhakkum Merkum Sandhikkindrana,R. Pattabhiraman,"Jaishankar, Twinkle Khanna, Fatafat Jayalaxmi",null,Mangadu Amman Films,/w/index.php?title=Kizhakkum_Merkum_Sandhikkindrana&action=edit&redlink=1,M. S. Viswanathan,3,
35,1979,Kudisai,Jayabharathi,"Dandayupani, Raji[disambiguation needed]",null,Jwala,/w/index.php?title=Kudisai&action=edit&redlink=1,G. Kamesh,2,
36,1979,Kuppathu Raja,T. R. Ramanna,"Vijayakumar, Rajinikanth, Manjula, Padmapriya",null,Suriyalakshmi Pictures,/wiki/Kuppathu_Raja,M. S. Viswanathan,4,5.9
37,1979,Kuzhandhaiyai Thedi,R. Pattabhiraman,"Jaishankar, Anuradha",null,Sri Balambika Productions,/w/index.php?title=Kuzhandhaiyai_Thedi&action=edit&redlink=1,M. S. Viswanathan,2,7.7
38,1979,Lakshmi,T. K. Mohan,"Sridevi, Jai Ganesh, Master Sridhar, Jamila",null,Nageswari Films,/w/index.php?title=Lakshmi_(Tamil_movie)&action=edit&redlink=1,Ilaiyaraaja,4,
39,1979,Mahalakshmi,R. Pattabhiraman,"Jaishankar, Sangeetha",null,Arumugam Arts,/w/index.php?title=Mahalakshmi_(film)&action=edit&redlink=1,M. S. Viswanathan,2,
40,1979,Malligai Mohini,Durai,"Latha, Malini Fonseka",null,Pallavi Enterprises,/w/index.php?title=Malligai_Mohini&action=edit&redlink=1,G. K. Venkatesh,2,
41,1979,Mambazhathu Vandu,R. C. Sakthi,"Jai Ganesh, Sathyapriya, Sarath Babu",null,Vijayaraja Combines,/w/index.php?title=Mambazhathu_Vandu&action=edit&redlink=1,Sankar Ganesh,3,
42,1979,Mangala Vaathiyam,K. Shankar,"Kamal Haasan, Sripriya",null,Saregama Films,/wiki/Mangala_Vaathiyam,M. S. Viswanathan,2,
43,1979,Manthoppu Killiye,M. A. Kaja,"Sudhakar, Deepa, Major Sundarrajan, Ganthimathi, Suruli Rajan",null,Kadayanallur Cine Arts,/wiki/Manthoppu_Kiliye,Sankar Ganesh,5,
44,1979,Mayandi,R. Pattabhiraman,"Jaishankar, Jayachitra, A. Sakunthala",null,Jai Geetha Combines,/w/index.php?title=Mayandi&action=edit&redlink=1,M. S. Viswanathan,3,
45,1979,Mugathil Mugam Paarkalaam,A. Jagannathan,"Vijayakumar, Sumithra, Raadhika",null,S. G. Movies,/w/index.php?title=Mugathil_Mugam_Paarkalaam&action=edit&redlink=1,Ilaiyaraaja,3,
46,1979,Muthal Iravu,A. Jagannathan,"Sivakumar, Sumithra, Sathyapriya, Sathyaraj",null,Kay Cee Films,/w/index.php?title=Muthal_Iravu&action=edit&redlink=1,Ilaiyaraaja,4,
47,1979,Naan Nandri Solven,Panasai Maniyan,Jamuna,null,N. P. M. Films,/w/index.php?title=Naan_Nandri_Solven&action=edit&redlink=1,Shyam,1,6.3
48,1979,Naan Oru Kai Paarkiren,K. Sornam,"Jaishankar, Sridevi",null,Suryalaya Films,/w/index.php?title=Naan_Oru_Kai_Paarkiren&action=edit&redlink=1,Sankar Ganesh,2,4.3
49,1979,Naan Vazhavaippen,D. Yoganand,"Sivaji Ganesan, K. R. Vijaya, Rajinikanth, Thengai Srinivasan",null,Vallinayagi Films,/wiki/Naan_Vazhavaippen,Ilaiyaraaja,4,6.3
50,1979,Nadagame Ullagam,Krishnan–Panju,"K. R. Vijaya, Sarath Babu, Mohan Babu, Cho",null,Vijayambika Pictures,/w/index.php?title=Nadagame_Ullagam&action=edit&redlink=1,V. Kumar,4,
51,1979,Nallathoru Kudumbam,K. Vijayan,"Sivaji Ganesan, Vanisri, Deepa",null,Sujatha Cine Arts,/wiki/Nallathoru_Kudumbam,Ilaiyaraaja,3,5.9
52,1979,Nangooram,T. Veeratna,"Lakshmi, R. Muthuraman, Nanditha Bose, Vijaya Kumaranatunga",null,Langal Films,/w/index.php?title=Nangooram&action=edit&redlink=1,V. Kumar & Premasiri Khemadasa,4,
53,1979,Nee Sirithal Naan Sirippen,V. Rajagopal,"Srikanth, Sumithra, Sivachandran",null,Sound & Sight,/w/index.php?title=Nee_Sirithal_Naan_Sirippen&action=edit&redlink=1,Shyam,3,5.3
54,1979,Neechal Kulam,T. R. Ramanna,"Suman, Lavanya",null,Mani Amman Creation,/w/index.php?title=Neechal_Kulam&action=edit&redlink=1,Dharapuram Sundarrajan,2,
55,1979,Needhikku Mun Neeya Naana,Durai,"Vijayakumar, Latha",null,Sri Gomathi Sankar Films,/w/index.php?title=Needhikku_Mun_Neeya_Naana&action=edit&redlink=1,Sankar Ganesh,2,
56,1979,Neelakadalin Orathile,K. Shankar,"Gamini Fonseka, Sripriya, Radha Saluja",null,Fernando Productions,/w/index.php?title=Neelakadalin_Orathile&action=edit&redlink=1,M. S. Viswanathan,3,
57,1979,Neela Malargal,Krishnan–Panju,"Kamal Haasan, Sridevi, K. R. Vijaya",null,Sabari Cini Creations,/wiki/Neela_Malargal,M. S. Viswanathan,3,5.9
58,1979,Neeya?,Durai,"Kamal Haasan, Vijayakumar, Sripriya, Ravichandran, Latha, Manjula, Deepa, Jai Ganesh, Srikanth,",null,Sri Chamundeswari Films,/wiki/Neeya%3F,Sankar Ganesh,10,6.2
59,1979,Nenjukku Needhi,Amirtham,"Jaishankar, Sangeeta",null,Sivaleela Cine Arts,/w/index.php?title=Nenjukku_Needhi&action=edit&redlink=1,Sankar Ganesh,2,
60,1979,Ninaithale Inikkum,K. Balachander,"Kamalahasan, Jaya Prada, Rajinikanth, Geetha",null,Premalaya Productions,/wiki/Ninaithale_Inikkum_(1979_film),M. S. Viswanathan,4,6.9
61,1979,Niram Maaratha Pookkal,P. Bharathiraja,"Sudhakar, Raadhika, Vijayan, Rathi",null,Lena Productions,/wiki/Niram_Maaratha_Pookkal,Ilaiyaraaja,4,6.8
62,1979,Nool Veli,K. Balachander,"Sarath Babu, Saritha, Sujatha",null,Kalakendra Movies,/wiki/Nool_Veli,M. S. Viswanathan,3,6.2
63,1979,Oorukku Oru Raja,S. T. Dhandapani,,null,Sivakumar Cine Arts,/w/index.php?title=Oorukku_Oru_Raja&action=edit&redlink=1,,1,
64,1979,Ore Vaanam Ore Bhoomi,I. V. Sasi,"Jaishankar, K. R. Vijaya, Seema",null,Geo Movies Productions,/wiki/Ore_Vaanam_Ore_Bhoomi,M. S. Viswanathan,3,
65,1979,Oru Koyil Iru Dheebangal,S. P. Muthuraman,"Vijay Babu, Saroja[disambiguation needed]",null,Lalith Priya Productions,/w/index.php?title=Oru_Koyil_Iru_Dheebangal&action=edit&redlink=1,V. Dakshinamoorthy,2,7.1
66,1979,Oru Vidukadhai Oru Thodarkadhai,M. A. Kaja,"Vijayan, Shoba, Vijay Babu, Abarna",null,Sri Devipriya Films,/wiki/Oru_Vidukadhai_Oru_Thodarkadhai,Gangai Amaran,4,
67,1979,Padhai Marinaal,Durai,"Vikram, Seema, Sarath Babu, Vanitha",null,Lalitha Arts,/w/index.php?title=Padhai_Marinaal&action=edit&redlink=1,Sankar Ganesh,4,
68,1979,Pagalil Oru Iravu,I. V. Sasi,"Vijayakumar, Sridevi, Seema",null,Murali Movies,/wiki/Pagalil_Oru_Iravu,Ilaiyaraaja,3,4.8
69,1979,Pancha Boodham,Sathyam,"M. R. Radha, Srikanth, Sangeetha",null,Yasodha Films,/w/index.php?title=Pancha_Boodham&action=edit&redlink=1,Sankar Ganesh,3,
70,1979,Pancha Kalyani,N. Sambandam,"Sivachandran, Vasanthi",null,U. M. Productions,/w/index.php?title=Pancha_Kalyani&action=edit&redlink=1,Shyam,2,
71,1979,Pappathi,R. K. Shanmugham,"Jai Ganesh, Rathi",null,Chinnavar Creation,/w/index.php?title=Pappathi&action=edit&redlink=1,Sankar Ganesh,2,6.0
72,1979,Pasi,Durai,"Shoba, Delhi Ganesh, Vijayan",null,Sunitha Cine Arts,/wiki/Pasi_(film),Sankar Ganesh,3,7.4
73,1979,Pattakkathi Bhairavan,V. B. Rajendra Prasad,"Sivaji Ganesan, Jayasudha, Sridevi",null,Jagapathi Art Pictures,/wiki/Pattakkathi_Bhairavan,Ilaiyaraaja,3,3.8
74,1979,Ponnu Oorukku Pudhusu,R. Selvaraj,"Sudhakar, Vijayan, Saritha",null,United International,,Ilaiyaraaja,3,
75,1979,Poonthalir,Devaraj–Mohan,"Sivakumar, Sujatha, Suruli Rajan",null,S. M. Creations,/wiki/Poonthalir,Ilaiyaraaja,3,
76,1979,Portar Ponnusamy,Adiyar,"Thengai Srinivasan, Vadivukkarasi",null,Jeppiar Pictures,/w/index.php?title=Portar_Ponnusamy&action=edit&redlink=1,M. S. Viswanathan,2,
77,1979,Puthiya Vaarpugal,P. Bharathiraja,"K. Bhagyaraj, Rathi, Goundamani",null,Manoj Creations,/wiki/Puthiya_Vaarpugal,Ilaiyaraaja,3,7.5
78,1979,Raja Rajeswari,N. Sambandam,"R. Muthuraman, Sujatha, Srikanth, Abarna",null,Cinemalaya Productions,/w/index.php?title=Raja_Rajeswari_(film)&action=edit&redlink=1,Sankar Ganesh,4,4.9
79,1979,Rosappu Ravikkaikari,Devaraj–Mohan,"Sivakumar, Deepa, Sivachandran",null,Vivekanandha Productions,/wiki/Rosappu_Ravikkaikari,Ilaiyaraaja,3,7.0
80,1979,Chakkalathi,Devaraj Mohan,"Sudhakar, Shoba, Ambika",null,Subburaja Combines,/wiki/Chakkalathi,Ilaiyaraaja,3,
81,1979,Sigappukkal Mookkuthi,Valampuri Somanathan,"Kamal Haasan, Sridevi, Vijayakumar, Roja Ramani",null,Swarnambika Films,/wiki/Sigappukkal_Mookkuthi,M. S. Viswanathan,4,6.0
82,1979,Siri Siri Mama,Karunanidi,"Vijayakumar, Padmapriya",null,Manju Films,/w/index.php?title=Siri_Siri_Mama&action=edit&redlink=1,,2,7.7
83,1979,Sri Rama Jayam,V. Srinivasan,"Thengai Srinivasan, Sujatha, Abarna",null,Karthigai Films,/w/index.php?title=Sri_Rama_Jayam&action=edit&redlink=1,M. S. Viswanathan,3,
84,1979,Suprabadham,K. Shankar,"R. Muthuraman, K. R. Vijaya, Jai Ganesh, Sripriya",null,P. V. T. Productions,/w/index.php?title=Suprabadham&action=edit&redlink=1,M. S. Viswanathan,4,
85,1979,Suvarilladha Chiththirangal,K. Bhagyaraj,"Sudhakar, Sumathi, K. Bhagyaraj",null,Bagavathy Creations,/wiki/Suvarilladha_Chiththirangal,Gangai Amaran,3,7.0
86,1979,Thaayillamal Naan Illai,R. Thyagarajan,"Kamal Haasan, Sridevi, Jai Ganesh",null,Devar Films,/wiki/Thaayillamal_Naan_Illai,Sankar Ganesh,3,6.5
87,1979,Thevaigal,N. S. Ravishankar,"Jai Ganesh, Sumithra",null,Amirtha Jothi Combines,/w/index.php?title=Thevaigal&action=edit&redlink=1,Shyam,2,
88,1979,Thirisoolam,K. Vijayan,"Sivaji Ganesan, K. R. Vijaya, Sripriya",null,Sivaji Productions,/wiki/Thirisoolam,M. S. Viswanathan,3,6.8
89,1979,Thisai Maariya Paravaigal,S. Jagadeesan,"Sarath Babu, Sumalatha, Major Sundarrajan",null,P. S. V. Pictures,/wiki/Thisai_Maariya_Paravaigal,M. S. Viswanathan,3,
90,1979,Udhiri Pookkal,J. Mahendran,"Vijayan, Ashwini",null,Dimple Creations,/wiki/Uthiripookkal,Ilaiyaraaja,2,7.5
91,1979,Urangadha Kanavugal,A. K. Velan,"Delhi Ganesh, Rajani[disambiguation needed]",null,Nyani Brothers,/w/index.php?title=Urangadha_Kanavugal&action=edit&redlink=1,Sankar Ganesh,2,6.8
92,1979,Vallavan Varugiran,R. Sundaram,"Reena, Ceylon Manohar, Jayakala, Aarathi, Venniradai Moorthy",null,Modern Theatres,/w/index.php?title=Vallavan_Varugiran&action=edit&redlink=1,Rajesh,5,5.3
93,1979,Veettukku Veedu Vasapadi,P. Madhavan,"Vijayakumar, Suman, Shoba, Rathi",null,Arun Prasad Movies,/w/index.php?title=Veettukku_Veedu_Vasapadi&action=edit&redlink=1,Rajan–Nagendra,4,
94,1979,Velli Ratham,Krishnan–Panju,"Vijayakumar, Manjula, Jamila",null,Astalakshmi Pictures,/w/index.php?title=Velli_Ratham&action=edit&redlink=1,M. S. Viswanathan,3,
95,1979,Velum Mayilum Thunai,Ra. Sankaran,"M. R. Radha, Vijayakumar, Major Sundarrajan, Sripriya, Raadhika, Cho, Manorama",null,Sri Devi Priya Films,/wiki/Velum_Mayilum_Thunai,Sankar Ganesh,7,
96,1979,Vetrikku Oruvan,S. P. Muthuraman,"Sivaji Ganesan, Sripriya, Mohan Babu",null,Vijayabhaskar Films,/wiki/Vetrikku_Oruvan,Ilaiyaraaja,3,5.2
97,1979,Yarukku Yar Kaaval,Malliyam Rajagopal,"Sivakumar, Sripriya, Srikanth, Jayasri",null,Neo Manijeh Cine Productions,/w/index.php?title=Yarukku_Yar_Kaaval&action=edit&redlink=1,K. J. Joy,4,
