,year,title,director,cast,genre,producer,link,music,cast_size,imdb
11,1980,Bhama Rukmani,R. Bhaskaran,"K. Bhagyaraj, Raadhika, Praveena, Nagesh",null,Sri Kamakshi Amman Movies,/wiki/Bhama_Rukmani,M. S. Viswanathan,4,6.0
12,1980,Bombay Mail 109,T. P. Sundaram,"Ravichandran, Sangeetha, V. K. Ramasamy, Thengai Srinivasan, Jayamalini, Abarna",null,Alarmelumanga Productions,/w/index.php?title=Bombay_Mail_109&action=edit&redlink=1,M. S. Viswanathan,6,
13,1980,Chinna Chinna Veedu Katti,Yuvaraja,"Sudhakar, Anuradha, Vijayan",null,Sri Amman Creations,/w/index.php?title=Chinna_Chinna_Veedu_Katti&action=edit&redlink=1,Sankar Ganesh[]{திஞா},3,
14,1980,Chinnajiru Kiliye,K. Chandra Bose,"Sudhakar, Raadhika, Suruli Rajan",null,Sunrise Enterprises,/w/index.php?title=Chinnajiru_Kiliye&action=edit&redlink=1,G. K. Venkatesh[],3,
15,1980,Dharma Raja,M. A. Thirumugam,"Sivaji Ganesan, K. R. Vijaya, K. Balaji, Thengai Srinivasan",null,Vijayavel Films,/wiki/Dharma_Raja_(film),M. S. Viswanathan,4,
16,1980,Edhir Veettu Jannal,Kalaignanam,"Sudhakar, Raadhika, Suruli Rajan, Manorama",null,Bhairavi Creation,/w/index.php?title=Edhir_Veettu_Jannal&action=edit&redlink=1,Sankar Ganesh,4,
17,1980,Ellam Un Kairasi,M. A. Thirumurugan,"Rajinikanth, Seema, Sowcar Janaki, Major Sundarrajan",null,Santhi Cine Paradise,/wiki/Ellam_Un_Kairasi,Ilaiyaraaja,4,5.0
18,1980,Enga Ooru Rasathi,N. S. Rajendran,"Sudhakar, Raadhika, Ambika, Goundamani",null,Ravi Combines,/wiki/Enga_Ooru_Rasathi,Gangai Amaran[]{திஞா},4,
19,1980,Engal Vadhiyar,Durai,"Nagesh, Srikanth, Kavitha, Jayamalini, V. K. Ramasamy, Thengai Srinivasan, Suruli Rajan",null,Radhakrishna Combines,/w/index.php?title=Engal_Vadhiyar&action=edit&redlink=1,M. S. Viswanathan,7,
20,1980,Geetha Oru Shenbagapoo,S. A. Kannan,"Jai Ganesh, Srikanth, Subhashini, Lavanya, Suruli Rajan, Manorama",null,Rajeswari Movies,/w/index.php?title=Geetha_Oru_Shenbagapoo&action=edit&redlink=1,M. S. Viswanathan,6,
21,1980,Gramathu Athiyayam,C. Rudhraiya,"Chandrahasan, Nandakumar, Krishnakumari",null,Kumar Arts,/wiki/Gramathu_Athiyayam,Ilaiyaraaja,3,
22,1980,Guru,I. V. Sasi,"Kamal Haasan, Sridevi, R. Muthuraman",null,Sivasakthi Films,/wiki/Guru_(1980_film),Ilaiyaraaja,3,6.6
23,1980,Idhayaththil Ore Idam,Prashath,"Srikanth, Raadhika",null,Sri Hariharan Films,/wiki/Idhayaththil_Ore_Idam,Ilaiyaraaja,2,
24,1980,Ilamai Kolam,N. Venkatesh,"Suman, Pratap K. Pothen, Raadhika",null,G. V. P Creations,/wiki/Ilamai_Kolam,Ilaiyaraaja,3,
25,1980,Inaindha Dhuruvangal,K. S. Gopalakrishnan,"R. Muthuraman, K. R. Vijaya",null,Vohra Films,/w/index.php?title=Inaindha_Dhuruvangal&action=edit&redlink=1,V. Kumar[],2,
26,1980,Ivargal Vidhiyasamanavargal,Moulee,,null,Mangaadu Amman Creation,/w/index.php?title=Ivargal_Vidhiyasamanavargal&action=edit&redlink=1,M. S. Viswanathan,1,
27,1980,Jamboo,M. Karnan,"Jaishankar, Jayamala, Jayavani, Praveena, Major Sundarrajan, Thengai Srinivasan, Manorama",null,Indhrani Films,/wiki/Jamboo,Sankar Ganesh,7,
28,1980,Johnny,J. Mahendran,"Rajinikanth, Sridevi, Deepa, Suruli Rajan",null,K. R. G. Films,/wiki/Johnny_(1980_film),Ilaiyaraaja,4,7.5
29,1980,Kaadu,Durai,"Sathar, Vanitha, Bharathi Mohan",null,Golden Harvest Productions,/w/index.php?title=Kaadu_(1980_film)&action=edit&redlink=1,Sankar Ganesh,3,
30,1980,Kaalam Badhil Sollum,Amirtham,"Jaishankar, Manjula",null,Karumari Films,/w/index.php?title=Kaalam_Badhil_Sollum&action=edit&redlink=1,M. S. Viswanathan,2,
31,1980,Kaali,I. V. Sasi,"Rajinikanth, Vijayakumar, Seema, Fatafat Jayalaxmi",null,Hem Nag Films,/wiki/Kaali_(1980_film),Ilaiyaraaja,4,6.3
32,1980,Kadhal Kadhal Kadhal,M. A. Kaja,"A. V. Ramanan, Deepa, Suruli Rajan",null,Udhayam Productions,/w/index.php?title=Kadhal_Kadhal_Kadhal&action=edit&redlink=1,Sankar Ganesh,3,
33,1980,Kadhal Kiligal,A. C. Tirulokchandar,"Sivakumar, Rathi",null,Arunodhaya Films,/w/index.php?title=Kadhal_Kiligal&action=edit&redlink=1,K. V. Mahadevan[]{திஞா},2,
34,1980,Kallukkul Eeram,P. S. Nivas,"Sudhakar, P. Bharathiraja, Aruna, Vijayashanti, Vennira Aadai Nirmala",null,Neelima Movie Makers,/wiki/Kallukkul_Eeram,Ilaiyaraaja,5,5.8
35,1980,Kannil Theriyum Kathaikal,Devaraj–Mohan,"Sarath Babu, Sripriya, Vadivukkarasi",null,Raja Meenakshi Films,/wiki/Kannil_Theriyum_Kathaikal,"K. V. Mahadevan, Ilaiyaraja, G. K. Venkatesh, Sankar Ganesh, Agathiyar",3,
36,1980,Karadi,T. K. Mohan,"M. G. C. Sukumar, Vijaya Geetha, Suruli Rajan",null,Poornima Creations,/w/index.php?title=Karadi&action=edit&redlink=1,Gangai Amaran,3,
37,1980,Kumari Pennin Ullathile,Ra. Sankaran,"K. Bhagyaraj, Vijayan, Raadhika, Vijay Babu, Suruli Rajan",null,Surendras Art International,/wiki/Kumari_Pennin_Ullathile,Sankar Ganesh,5,6.0
38,1980,Kuruvikoodu,P. Madhavan,"Sivakumar, Saritha, Suruli Rajan",null,Manimekalai Pictures,/w/index.php?title=Kuruvikoodu&action=edit&redlink=1,K. V. Mahadevan,3,
39,1980,Madhavi Vandhal,Nathigam Ramaswamy,,null,The Nathigam Pictures,/w/index.php?title=Madhavi_Vandhal&action=edit&redlink=1,,1,
40,1980,Malargale Malarungal,Babu,"Sudhakar, Vijayan, Raadhika, Vanitha",null,Bhavana Films,/w/index.php?title=Malargale_Malarungal&action=edit&redlink=1,Gangai Amaran,4,
41,1980,Malargindra Paruvathile,,,null,Rajapriya Combines,/w/index.php?title=Malargindra_Paruvathile&action=edit&redlink=1,L. Vaidyanathan,1,
42,1980,Mangala Nayagi,Krishnan–Panju,"K. R. Vijaya, Sarath Babu, Sivachandran, Nisha, Sri Geetha, 'Baby' Shobana",null,J. C. Chowdry Arts,/wiki/Mangala_Nayagi,V. Kumar,6,
43,1980,Manmatha Ragangal,K. Shankar,,null,Nahar Movies,/w/index.php?title=Manmatha_Ragangal&action=edit&redlink=1,,1,
44,1980,"Maria, My Darling",Durai,"Kamal Haasan, Sripriya, Thengai Srinivasan",null,Durgeswari Films,"/wiki/Maria,_My_Darling_(1980_Tamil_film)",Sankar Ganesh,3,5.8
45,1980,Mattravai Neril,Moulee,"Vijayan, Jaya Devi",null,Ponmalar Arts,/w/index.php?title=Mattravai_Neril&action=edit&redlink=1,Shyam,2,
46,1980,Mazhalai Pattalam,Lakshmi Deepak,"Vishnuvardhan, Sumithra",null,Kalaikoodam Productions,/wiki/Mazhalai_Pattalam,M. S. Viswanathan,2,6.7
47,1980,Meenakshi,Rama Narayanan,"Vijayan, Vijay Babu, Smitha",null,Devipriya Movies,/w/index.php?title=Meenakshi_(film)&action=edit&redlink=1,Sankar Ganesh,3,
48,1980,Megathukkum Dhagam Undu,S. Jagadeesan,"Sarath Babu, Rajani Sharma, Suruli Rajan",null,P. S. V. Pictures,/w/index.php?title=Megathukkum_Dhagam_Undu&action=edit&redlink=1,M. S. Viswanathan,3,
49,1980,Moodu Pani,Balu Mahendra,"Pratap K. Pothen, Shoba, Mohan",null,Raja Cine Arts,/wiki/Moodu_Pani,Ilaiyaraaja,3,6.7
50,1980,Murattu Kaalai,S. P. Muthuraman,"Rajinikanth, Jaishankar, Rathi, Sumalatha, Suruli Rajan",null,AVM Productions,/wiki/Murattu_Kaalai_(1980_film),Ilaiyaraaja,5,6.7
51,1980,Muyalakku Moonu Kaal,V. C. Guhanathan,"Bhanu Chander, Nisha, Suruli Rajan, Vijay Babu, Sathyapriya, Manorama, V. K. Ramasamy, Venniradai Moorthy, Sachu",null,S. P. V. Films,/w/index.php?title=Muyalakku_Moonu_Kaal&action=edit&redlink=1,Chandrabose,9,
52,1980,Muzhu Nilavu,Udumalai Chandran,"Jai Ganesh, Srikanth, Sangeetha, Lakshmisri",null,Shanthi Nikethan Productions,/w/index.php?title=Muzhu_Nilavu&action=edit&redlink=1,Sankar Ganesh,4,7.5
53,1980,Naan Naaney Than,P. Madhavan,"Rajesh, Vadivukkarasi",null,Ramya Chithra Productions,/w/index.php?title=Naan_Naaney_Than&action=edit&redlink=1,K. V. Mahadevan,2,7.1
54,1980,Naan Potta Savaal,Puratchidasan,"Rajinikanth, Reena, Suruli Rajan, Manorama",null,Kanaka Saranga Films,/wiki/Naan_Potta_Savaal,Ilaiyaraaja,4,5.5
55,1980,Nadhiyai Thedi Vandha Kadal,B. Lenin,"Jayalalithaa, Sarath Babu, Srikanth, Jamila",null,Radha Arts,/wiki/Nadhiyai_Thedi_Vandha_Kadal,Ilaiyaraaja,4,
56,1980,Nandri Karangal,K. S. Gopalakrishnan,"Srividya, Vanitha, Thengai Srinivasan",null,Solar Combines,/w/index.php?title=Nandri_Karangal&action=edit&redlink=1,Sankar Ganesh,3,
57,1980,Natchathiram,Dasari Narayana Rao,"Sripriya, Mohan Babu, Sivachandran, Manorama",null,Sri Samundeswari Combines,/wiki/Natchathiram,Sankar Ganesh,4,5.9
58,1980,Neer Nilam Neruppu,K. S. Gopalakrishnan,"Sujatha, Vijay Anand, Y. G. Mahendra, Vanitha",null,Kangadhara Pictures,/w/index.php?title=Neer_Nilam_Neruppu&action=edit&redlink=1,Sankar Ganesh,4,
59,1980,Neerottam,Jaichandar,"Vijayakanth, Thirumurugan[disambiguation needed], Padmapriya, Praveena",null,T. M. Movies,/w/index.php?title=Neerottam&action=edit&redlink=1,A. V. Ramanan,4,
60,1980,Nenjathai Killathe,J. Mahendran,"Suhasini, Sarath Babu, Pratap K. Pothen, Mohan",null,Devi Flims,/wiki/Nenjathai_Killathe,Ilaiyaraaja,4,7.3
61,1980,Nizhalgal,P. Bharathiraja,"Rajasekharan, Rohini, Nizhalgal Ravi, Chandrasekhar, Suveetha",null,Manoj Creations,/wiki/Nizhalgal,Ilaiyaraaja,5,7.4
62,1980,Oli Pirandhadhu,Durai,"Vijayan, Menaka, Suruli Rajan",null,Sunitha Cine Arts,/w/index.php?title=Oli_Pirandhadhu&action=edit&redlink=1,Sankar Ganesh,3,
63,1980,Oomai Kanavu Kandal,Vijayaraja,"Thirumurugan[disambiguation needed], M. S. Vasanthi, Meera, Y. G. Mahendra, Sukumari",null,Mansoor Movies,/w/index.php?title=Oomai_Kanavu_Kandal&action=edit&redlink=1,Sankar Ganesh,5,7.0
64,1980,Ore Mutham,C. A. Mugilan,"Jai Ganesh, Sumithra, Srikanth",null,S. V. S. A. V. M. Cine Arts,/w/index.php?title=Ore_Mutham&action=edit&redlink=1,Ilaiyaraaja,3,
65,1980,Oru Iravu Oru Paravai,P. C. Reddy,"Vijayakumar, Latha, Sarath Babu",null,Eswari Chithra Productions,/w/index.php?title=Oru_Iravu_Oru_Paravai&action=edit&redlink=1,Ilaiyaraaja,3,
66,1980,Oru Kai Osai,K. Bhagyaraj,"K. Bhagyaraj, Ashwini",null,Ammulu Productions,/wiki/Oru_Kai_Osai,M. S. Viswanathan,2,7.2
67,1980,Oru Marathu Paravaigal,Ra. Shankaran,"Jai Ganesh, Sripriya",null,Jayavel Productions,/w/index.php?title=Oru_Marathu_Paravaigal&action=edit&redlink=1,Sankar Ganesh,2,6.9
68,1980,Oru Thalai Ragam,E. M. IbrahimT. Rajendar,"Shankar, Roopa, Raveendran, Chandrasekhar, Usha Rajendar",null,Mansoor Creations,/wiki/Oru_Thalai_Ragam,T. Rajendar,5,7.4
69,1980,Oru Velladu Vengaiyagiradhu,Devaraj–Mohan,"Sivakumar, Saritha, Thengai Srinivasan",null,Sathya Movies,/wiki/Oru_Velladu_Vengaiyagiradhu,M. S. Viswanathan,3,
70,1980,Othayadi Padhiyile,A. S. Prakasam,"Ganesh, Pournami",null,S. V. R. Enterprises,/w/index.php?title=Othayadi_Padhiyile&action=edit&redlink=1,Sankar Ganesh,2,6.2
71,1980,Panam Penn Pasam,M. A. Kaja,"R. Muthuraman, Vijayan, Saritha, Vadivukkarasi",null,Murali Karthikeyan Pictures,/w/index.php?title=Panam_Penn_Pasam&action=edit&redlink=1,Sankar Ganesh,4,
72,1980,Paruvathin Vasalile,Kiruba Shankar,"Vijay Babu, Raadhika",null,Sri Suryalaya Creations,/w/index.php?title=Paruvathin_Vasalile&action=edit&redlink=1,Gangai Amaren,2,
73,1980,Polladhavan,V. Srinivasan,"Rajinikanth, Lakshmi, Sripriya",null,Vidhya Movies,/wiki/Polladhavan_(1980_film),M. S. Viswanathan,3,6.7
74,1980,Ponnagaram,K. S. Mathangan,"Sarath Babu, Shoba",null,True Films,/wiki/Ponnagaram,Sankar Ganesh,2,
75,1980,Ponnukku Yaar Kaaval,Durai,"Vijayakumar, Sumithra",null,LakshmiJyothi Films,/w/index.php?title=Ponnukku_Yaar_Kaaval&action=edit&redlink=1,Ramesh Naidu,2,
76,1980,Porkkaalam,Durai,"M. G. C. Sukumar, Vijayan, Sathyakala, Vanitha",null,Kasthuri Enterprises,/w/index.php?title=Porkkaalam_(1980_film)&action=edit&redlink=1,Sankar Ganesh,4,
77,1980,Poottaatha Poottukkal,J. Mahendran,"Jayan, Charulatha, Sundar, Archana",null,Sri Sarasalaya Productions,/wiki/Poottaatha_Poottukkal,Ilaiyaraaja,4,6.6
78,1980,Pournami Nilavil,M. A. Kaja,"Vijayan, M. S. Vasanthi",null,Umapriya Creations,/w/index.php?title=Pournami_Nilavil&action=edit&redlink=1,Sankar Ganesh,2,
79,1980,Pudhiya Thoranangal,M. Karnan,"Sarath Babu, Madhavi",null,Valli Velan Movies,/w/index.php?title=Pudhiya_Thoranangal&action=edit&redlink=1,Sankar Ganesh,2,6.2
80,1980,Raman Parasuraman,M. S. Gopinath,"Sivakumar, Latha, Rathi",null,Suresh Fine Arts,/wiki/Raman_Parasuraman,Sathyam,3,
81,1980,Ramayi Vayasukku Vandhutta,V. Alagappan,"Udhayashankar, Menaka",null,Sri Durga Combines,/w/index.php?title=Ramayi_Vayasukku_Vandhutta&action=edit&redlink=1,Gangai Amaran,2,
82,1980,Ratha Paasam,K. Vijayan,"Sivaji Ganesan, Sripriya, Jayachitra, Mohan Babu",null,Sivaji Productions,/wiki/Ratha_Paasam_(1980_film),M. S. Viswanathan,4,
83,1980,Rusi Kanda Poonai,G.N.Rangarajan,"Sudhakar, Saritha, Latha, M. R. Radha",null,Panchu Arts,/wiki/Rusi_Kanda_Poonai,Ilaiyaraaja,4,
84,1980,Samandhipoo,K. S. Mathangan,"Sivakumar, Shoba",null,Anand Creation,/w/index.php?title=Samandhipoo&action=edit&redlink=1,Malaysia Vasudevan,2,
85,1980,Saranam Ayyappa,Dasarathan,"Jayabharathi, Vijayan, Radha Ravi",null,Amudeshwari Films,/wiki/Saranam_Ayyappa,Chandrabose,3,5.4
86,1980,Savitri,Bharathan,"Vinod, Menaka",null,Lena Productions,/w/index.php?title=Savitri_(1980_film)&action=edit&redlink=1,M. S. Viswanathan,2,
87,1980,Soolam,M. Bhaskar,"Rajkumar, Ponni",null,Oscar Movies,/wiki/Soolam,Ilaiyaraaja,2,
88,1980,Soundaryame Varuga Varuga,C. V. Sridhar,"Sivachandran, Sripriya",null,Sri Bharani Chithra Enterprises,/wiki/Soundaryame_Varuga_Varuga,Vijaya Bhaskar,2,
89,1980,Sridevi,Balaji,,null,U. M. Productions,/w/index.php?title=Sridevi_(Tamil_film)&action=edit&redlink=1,,1,
90,1980,Sujatha,Mohan,"Vijayan, Saritha, Shankar, Rajyalakshmi, Raveendran",null,Sujatha Cine Arts,/wiki/Sujatha_(1980_film),M. S. Viswanathan,5,
91,1980,Thai Pongal,M. G. Vallabhan,"Vijayan, Chakravarthy, Raadhika, Saritha",null,Anjaneya Combines,/w/index.php?title=Thai_Pongal_(film)&action=edit&redlink=1,Ilaiyaraaja,4,
92,1980,Thanimaram,Durai,"Rajesh, Nalini, Suruli Rajan",null,Jayadevi Movies,/w/index.php?title=Thanimaram&action=edit&redlink=1,Sankar Ganesh,3,
93,1980,Tharayil Pootha Malar,Jai Durai,"Ravikanth, Ambika",null,Vengarai Amman Creations,/w/index.php?title=Tharayil_Pootha_Malar&action=edit&redlink=1,Gangai Amaran,2,6.6
94,1980,Theru Vilakku,M. A. Kaja,"Vijayan, Deepa, Suruli Rajan",null,Sri Devadevi Films,/wiki/Theru_Vilakku,Gangai Amaran,3,5.3
95,1980,Thunive Thozhan,R. Sundaram,"Sivakumar, Sivachandran, Sathyakala, Archana",null,Modern Theatres,/w/index.php?title=Thunive_Thozhan&action=edit&redlink=1,Rajesh,4,6.4
96,1980,Uchakattam,N. S. Raj Bharath,"Sarath Babu, Sunitha",null,Surya Art Films,/wiki/Uchakattam,Sankar Ganesh,2,
97,1980,Ullasa Paravaigal,C. V. Rajendran,"Kamal Haasan, Rathi, Deepa",null,S. P. T. Films,/wiki/Ullasa_Paravaigal,Ilaiyaraaja,3,6.9
98,1980,Vandichakkaram,K. Vijayan,"Sivakumar, Saritha, Silk Smitha",null,Vivekanandha Pictures,/wiki/Vandichakkaram,Sankar Ganesh,3,4.4
99,1980,Varumayin Niram Sivappu,K. Balachander,"Kamal Haasan, Sridevi, Pratap K. Pothen, S. Ve. Shekher",null,Premalaya Productions,/wiki/Varumayin_Niram_Sivappu,M. S. Viswanathan,4,8.3
100,1980,Vishwaroopam,A. C. Tirulokchandar,"Sivaji Ganesan, Sujatha, Sridevi",null,Padmalaya Pictures,/wiki/Vishwaroopam_(1980_film),M. S. Viswanathan,3,8.2
101,1980,Doorathu Idi Muzhakkam,K. Vijayan,"Vijayakanth, Poornima (Telugu actress)Poornima, Peeli Sivam, Suruli Rajan",null,Saisudha Films,/wiki/Doorathu_Idi_Muzhakkam,Salil Chowdhury,4,6.4
102,1980,Yaaga Saalai,K. V. Manisekaran,"Thirumurugan[disambiguation needed], Vadivukkarasi, M. S. Vasanthi",null,Friends Movies,/w/index.php?title=Yaaga_Saalai_(film)&action=edit&redlink=1,Vijaya Ramani,3,5.8
103,1980,Vasantha Azhaippugal,T. Rajendar,"Raveendran, Usha Rajendar, Roopa",null,Jeppiar Pictures,/w/index.php?title=Vasantha_Azhaippugal&action=edit&redlink=1,T. Rajendar,3,
104,1980,Veli Thandiya Velladu,M. A. Kaja,"Vijayan, Vijay Babu, Deepa",null,Senthil Creations,/w/index.php?title=Veli_Thandiya_Velladu&action=edit&redlink=1,Sankar Ganesh,3,
105,1980,Valli Mayil,M. A. Kaja,"Vijayan, Deepa",null,Kadayanalur Creations,/w/index.php?title=Valli_Mayil&action=edit&redlink=1,Sankar Ganesh,2,
