,year,title,director,cast,genre,producer,link,cast_size,music,imdb
19,2006,Mercury Pookkal,S. S. Stanley,"Srikanth, Meera Jasmine",Romance,,/wiki/Mercury_Pookkal,2,"Karthik Raja,Bala Bharathi",4.7
20,2006,Pattiyal,Vishnuvardhan,"Arya, Bharath, Pooja, Padmapriya",Gangster,,/wiki/Pattiyal,4,Yuvan Shankar Raja,7.2
21,2006,Theenda Theenda,A. P. Muhan,"Shivhasan, Vinod, Preethi Varma, Shravya",Drama,,/wiki/Theenda_Theenda,4,Sankar Ganesh,7.9
22,2006,Azhagai Irukkirai Bayamai Irukkirathu,Vijay Milton,"Bharath, Mallika Kapoor, Arun Vijay",Romance,,/wiki/Azhagai_Irukkirai_Bayamai_Irukkirathu,3,Yuvan Shankar Raja,5.6
23,2006,Pachchak Kuthira,Parthiban,"Parthiban, Namitha",Action,,/wiki/Pachchak_Kuthira,2,"Sabesh,Murali",
24,2006,Thirupathi,Perarasu,"Ajith Kumar, Sadha",Action,,/wiki/Thirupathi_(2006_Tamil_film),2,Bharathwaj,3.3
25,2006,Thiruttu Payale,Susi Ganesan,"Jeevan, Sonia Agarwal, Malavika, Abbas",Thriller,,/wiki/Thiruttu_Payale,4,Bharathwaj,5.8
26,2006,Suyetchai MLA,Guru Dhanapal,"Sathyaraj, Goundamani, Mantra, Abitha",Comedy,,/wiki/Suyetchai_MLA,4,"Sabesh,Murali",
27,2006,Kokki,Prabu Solomon,"Karan, Pooja Gandhi",Action,,/wiki/Kokki_(film),2,Dhina,
28,2006,Madhu,K. Thennarasu,"Githan Ramesh, Priyamani",Romance,,/wiki/Madhu_(film),2,Ilaiyaraaja,4.6
29,2006,Jerry,S. B. Khanthan,"Githan Ramesh, Shruthi Raj, Mumtaj, Meera Vasudevan",Romance,,/wiki/Jerry_(film),4,Ramesh Vinayagam,3.1
30,2006,Thalai Nagaram,Suraj,"Sundar C., Jyothirmayi, Vadivelu",Action,,/wiki/Thalai_Nagaram,3,D. Imman,6.0
31,2006,Kalinga,Ram Prabha,"Bala, Nandhana",Romance,,/wiki/Kalinga_(film),2,D. Imman,
32,2006,Pudhupettai,Selvaraghavan,"Dhanush, Sneha, Sonia Agarwal",Gangster,,/wiki/Pudhupettai,3,Yuvan Shankar Raja,8.5
33,2006,Vanjagan,A. M. Bhaskar,"Sujibala, Prathap, Suman",Thriller,,/wiki/Vanjagan,3,"John Peter,John Peter",6.4
34,2006,Don Chera,K. S. Saravanan,"Ranjith, Sujibala",Gangster,,/wiki/Don_Chera,2,Prince G.,
35,2006,Parijatham,K. Bhagyaraj,"Prithviraj, Saranya Bhagyaraj",Romance,,/wiki/Parijatham_(2006_film),2,"Dharan Kumar,Dharan",5.7
36,2006,Kaivantha Kalai,Pandiarajan,"Prithvi Rajan, Shruthi, Pandiarajan, Malavika",Romantic Comedy,,/wiki/Kaivantha_Kalai,4,Dhina,
37,2006,Naalai,Uday Mahesh,"Richard Rishi, Natarajan Subramaniam, Madhumitha",Action,,/wiki/Naalai,3,Karthik Raja,
38,2006,Aacharya,Ravi,"Vignesh, Divya, Nassar",Action,,/wiki/Aacharya,3,Srikanth Deva,4.0
39,2006,Kusthi,Raj Kapoor,"Prabhu, Karthik, Manya, Flora",Comedy,,/wiki/Kusthi,4,D. Imman,
40,2006,Uyir,Samy,"Srikanth, Sangeetha, Samvrutha Sunil",Drama,,/wiki/Uyir,3,Joshua Sridhar,4.2
41,2006,Thullura Vayasu,Gopal,"Raghava, Deepika",null,,/wiki/Thullura_Vayasu,2,Karthik Raja,
42,2006,Imsai Arasan 23m Pulikesi,Chimbu Deven,"Vadivelu, Monika, Tejashree",null,,/wiki/Imsai_Arasan_23m_Pulikesi,3,"Sabesh,Murali",7.7
43,2006,Thodamale,V. Rajendra Kumar,"Narain, Uma",null,,,2,,
44,2006,Thoothukudi,Sanjay Ram,"Harikumar, Karthika",null,,/wiki/Thoothukudi_(film),2,Pravin Mani,
45,2006,Yuga,Yaar Kannan,"Richard, Swarnamalya, Manikandan, Santhoshi",null,,/wiki/Yuga_(film),4,Dhina,
46,2006,47A Besant Nagar Varai,Goutham Krishna,"Abbas, Sangeetha, Ravali",null,Raja & Raju Associates,/wiki/47A_Besant_Nagar_Varai,3,"Deva,Deva",9.2
47,2006,Sasanam,J. Mahendran,"Arvind Swamy, Gautami, Ranjitha",null,,/wiki/Sasanam,3,Balabarathi,6.1
48,2006,Unakkum Enakkum,Mohan Raja,"Jayam Ravi, Trisha, Prabhu, Richa Pallod",null,,/wiki/Something_Something..._Unakkum_Enakkum,4,Devi Sri Prasad,6.8
49,2006,Aran,Major Ravi,"Mohanlal, Jiiva, Gopika, Lakshmi Gopalaswamy",null,,/wiki/Keerthi_Chakra_(film),4,"Joshua Sridhar,C. Rajamani,Film score",7.1
50,2006,Kadhale En Kadhale,PC Shekhar,"Naveen, Shrutha Keerthi, Roma Asrani",null,,/wiki/Kadhale_En_Kadhale,3,Prayog,
51,2006,Thimiru,Tarun Gopi,"Vishal, Reemma Sen, Sriya Reddy",null,,/wiki/Thimiru,3,Yuvan Shankar Raja,5.7
52,2006,Kurukshetram,Jayabharathi,"Sathyaraj, Roja",null,,/wiki/Kurukshetram_(2006_film),2,Isaac Thomas Kottukapally,6.9
53,2006,Nee Venunda Chellam,L. Venkatesan,"Githan Ramesh, Gajala, Namitha",null,,/wiki/Nee_Venunda_Chellam,3,Dhina,
54,2006,Vettaiyaadu Vilaiyaadu,Gautham Menon,"Kamal Haasan, Jyothika, Kamalinee Mukherjee, Prakash Raj",null,,/wiki/Vettaiyaadu_Vilaiyaadu_(2006_film),4,Harris Jayaraj,7.9
55,2006,16 Naatkal,Ravi Srinivas,"R. S. K. G, Ananthy, Ganaa Ulakanathan",null,,,3,,6.4
56,2006,Em Magan,Thirumurugan,"Bharath, Gopika, Nassar, Saranya Ponvannan, Vadivelu",null,,/wiki/Emmtan-Magan,5,,6.7
57,2006,Jambhavan,Nandhakumar,"Prashanth, Nila, Meghna Naidu",null,,/wiki/Jambhavan,3,Bharathwaj,9.2
58,2006,Sillunu Oru Kaadhal,N. Krishna,"Suriya, Jyothika, Bhumika Chawla",null,,/wiki/Sillunu_Oru_Kaadhal,3,A. R. Rahman,6.9
59,2006,Perarasu,Udhayan,"Vijayakanth, Debina Bonnerjee",null,,/wiki/Perarasu_(film),2,Pravin Mani,5.0
60,2006,Manathodu Mazhaikalam,Arputhan,"Shaam, Samiksha, Nithya Das, Jayasurya",null,,/wiki/Manathodu_Mazhaikalam,4,Karthik Raja,
61,2006,Kedi,Jyothi Krishna,"Ravi Krishna, Ileana D'Cruz, Tamannaah",null,,/wiki/Kedi_(2006_film),3,Yuvan Shankar Raja,4.2
62,2006,Ilavattam,A. R. Raviraja,"Navdeep, Sheela",null,,/wiki/Ilavattam,2,Mani Sharma,
63,2006,Sengathu,Indhu Nathan,"Nishanth, Payal, Ilavarasu",null,TKM Films,/wiki/Sengathu,3,Arafin Yusuf,6.4
64,2006,Maranthen Meimaranthen,Sivaraman,"Yohaa, Poornitha",null,Foot Steps Production,/wiki/Maranthen_Meimaranthen,2,Dhina,6.4
65,2006,Dharmapuri,Perarasu,"Vijayakanth, Lakshmi Rai, Manivannan",null,Sri Surya Movies,/wiki/Dharmapuri_(film),3,Srikanth Deva,4.6
66,2006,E,S. P. Jananathan,"Jiiva, Nayanthara, Pasupathy, Ashish Vidyarthi",null,Super Good Films,/wiki/E_(2006_film),4,Srikanth Deva,6.4
67,2006,Varalaru,K. S. Ravikumar,"Ajith Kumar, Asin, Kanika",null,NIC Arts,/wiki/Varalaru_(film),3,A. R. Rahman,7.1
68,2006,Thalaimagan,Sarath Kumar,"Sarathkumar, Nayanthara, Mukesh Tiwari",null,Radaan Mediaworks,/wiki/Thalaimagan,3,"Srikanth Deva,Paul J.,Sabesh,Murali",4.2
69,2006,Vallavan,Silambarasan,"Silambarasan, Nayanthara, Reemma Sen, Sandhya",null,Sri Raj Lakshmi Films,/wiki/Vallavan,4,Yuvan Shankar Raja,4.6
70,2006,Vattaram,Saran,"Arya, Kirat Bhattal, Napoleon",null,Gemini Productions,/wiki/Vattaram,3,Bharathwaj,7.2
71,2006,Kizhakku Kadalkarai Salai,S. S. Stanley,"Srikanth, Bhavana, Suresh",null,Ven Thiraikkalam,/wiki/Kizhakku_Kadalkarai_Salai,3,Paul J,3.3
72,2006,Vathiyar,A. Venkatesh,"Arjun, Mallika Kapoor, Prakash Raj",null,AP Film Garden,/wiki/Vathiyar,3,D. Imman,5.6
73,2006,Aavani Thingal,Harikrishna,"Subramanian Gopalakrishnan, Tejini, Mathisha",null,Rayar Films International,/wiki/Aavani_Thingal,3,R. Shankar,
74,2006,Prathi Gnayiru 9.30 to 10.00,M. Anbu,"Ramesh, Poornitha, Karunas",null,Vision 21,/wiki/Prathi_Gnayiru_9.30_to_10.00,3,"John Peter,John Peter",
75,2006,Rendu,Sundar C.,"R. Madhavan, Reemma Sen, Anushka Shetty",null,Avni Cinemax,/wiki/Rendu,3,,4.8
76,2006,Sivappathigaram,Karu Pazhaniappan,"Vishal, Mamta Mohandas, Raghuvaran",null,Screen Play Entertainment,/wiki/Sivappathigaram,3,"Vidyasagar,Vidyasagar",5.4
77,2006,Iruvar Mattum,Dwaraki Raghavan,"Abhay, Sunitha Varma",null,V R Miracle Movies,/wiki/Iruvar_Mattum,2,"Vijay Antony,S. P. Venkatesh",
78,2006,Idhu Kadhal Varum Paruvam,Kasthuri Raja,"Harish Kumar, Kiran, Lakshmi Priya",null,R K Productions,/wiki/Idhu_Kadhal_Varum_Paruvam,3,Kasthuri Raja,
79,2006,Nenjil Jil Jil,Selva,"Navdeep, Aparna Pillai, Ranjitha",null,Karpagam Entertainment,/wiki/Nenjil_Jil_Jil,3,D. Imman,
80,2006,Chennai Kadhal,Vikraman,"Bharath, Genelia D'Souza, Radharavi",null,V Creations,/wiki/Chennai_Kadhal,3,Joshua Sridhar,2.4
81,2006,Aadu Puli Aatam,Sanjay Ram,"Mani Prakash, Vennila, Rekha Sri",null,Opa Creations,/w/index.php?title=Aadu_Puli_Attam_(2006_film)&action=edit&redlink=1,3,,6.6
82,2006,Ganapathy Vanthachi,P. C. Guna,"Udhai, Rajesh, Mathisha",null,Prime Movie Makers,/wiki/Ganapathy_Vanthachi,3,"Prasad,Ganesh",5.6
83,2006,Nenjirukkum Varai,S. A. Chandrasekhar,"Narain, Poonam Kaur, Thalaivasal Vijay",null,Baba Films,/wiki/Nenjirukkum_Varai_(2006_film),3,Srikanth Deva,7.6
84,2006,Thiruvilaiyaadal Aarambam,Boopathy Pandian,"Dhanush, Shriya Saran, Prakash Raj",null,Karthick Cine Vision,/wiki/Thiruvilaiyaadal_Aarambam,3,D. Imman,6.4
85,2006,Azhagiya Asura,Nagu,"Yogi, Regina, Nanditha Jennifer",null,Jeyram Creations,/wiki/Azhagiya_Asura,3,Brahma,
86,2006,Ilakkanam,Chandraseyan,"Vishnu Priyan, Uma, Vinu Chakravarthy",null,Nanneri Padaippagam,/wiki/Ilakkanam,3,Bhavatharini,
87,2006,Poi,K. Balachander,"Uday Kiran, Vimala Raman, Geethu Mohandas",null,Duet Movies,/wiki/Poi_(film),3,"Vidyasagar,Vidyasagar",5.4
88,2006,Thirudi,K. Shankar,"Kathir, Dhanya, Rajeev",null,G. V. Films,/wiki/Thirudi,3,"Bharani,composer,Bharani",
89,2006,Veyil,Vasanthabalan,"Pasupathy, Bharath, Bhavana, Sriya Reddy, Priyanka Nair",null,S Pictures,/wiki/Veyil,5,G. V. Prakash Kumar,7.7
90,2006,Thagapansamy,Shiva Shanmugam,"Prashanth, Pooja, Namitha",null,Thirumalai Creations,/wiki/Thagapansamy,3,Srikanth Deva,4.4
91,2006,Adaikalam,Bhuvanaraja,"Prashanth, Uma, Thyagarajan",null,Kaladass Creations,/wiki/Adaikalam,3,"Sabesh,Murali",
92,2006,Kasu,Gowri Manohar,"Rahman, Sangeetha, Rajashree",null,Palavodai Amman Creations,/wiki/Kasu_(film),3,V. S. Udhaya,
