,year,title,director,cast,genre,producer,link,music,cast_size,imdb
29,1961,Rishya Sringar,Mukkamala,"Haranath, Rajasulochana, Mukkamala",null,,/w/index.php?title=Rushyasrunga&action=edit&redlink=1,T. V. Raju,3,7.1
30,1961,Sabaash Mapillai,S. Raghavan,"M. G. Ramachandran, M.R. Radha, Malini",null,Ragavan Productions,/wiki/Sabaash_Mapillai,K. V. Mahadevan,3,6.8
31,1961,Sri Valli,T. R. Ramanna,"Sivaji Ganesan, Padmini, J. P. Chandrababu, T. R. Mahalingam",null,Narasus Studio,/wiki/Sri_Valli_(1961_film),G. Ramanathan,4,
32,1961,Thaai Sollai Thattadhe,M. A. Thirumugam,"M.G. Ramachandran, B. Saroja Devi, M. R. Radha",null,Devar Films,/wiki/Thaai_Sollai_Thattadhe,K. V. Mahadevan,3,7.3
33,1961,Thayilla Pillai,L. V. Prasad,"Kalyan Kumar, T. S. Balaiah, M. V. Rajamma, L. Vijayalakshmi, Nagesh",null,Prasad Movies,/wiki/Thayilla_Pillai,K. V. Mahadevan,5,6.7
34,1961,Then Nilavu,C. V. Sridhar,"Gemini Ganesan, Vyjayanthimala, K. A. Thangavelu",null,Chitralaya Films,/wiki/Then_Nilavu,A. M. Rajah,3,7.6
35,1961,Thirudadhe,P. Neelakantan,"M.G. Ramachandran, B. Sarojadevi, K. A. Thangavelu",null,A. L. S. Productions,/wiki/Thirudadhe,S. M. Subbaiah Naidu,3,7.5
36,1961,Thooya Ullam,A. Subbarao,"A. Nageswara Rao, Savitri, K. A. Thangavelu",null,Annapurna Pictures Ltd.,/wiki/Thooya_Ullam,K. V. Mahadevan,3,
37,1961,Veerakumar,B. Vittalacharya(Dialogues & Lyrics:Puratchidasan),"Kanta Rao, Krishna Kumari, Rajanala, Satyannarayana, Meenakumari, Balakrishna",null,Vittal Productions,https://ghantasalagalamrutamu.blogspot.com/2012/08/1961_8803.html,Rajan-Nagendra,6,
38,1961,Yar Manamagan?,P. Subramaniam,"T. K. Balachandran, V. K. Ramasamy D. Balasubramaniam, Kumari K. V. Shanthi, C. R. Rajakumari",null,Neela Productions,/wiki/Yar_Manamagan%3F,Br Lakshmanan,4,7.1
