,year,title,director,cast,genre,producer,link,music,cast_size,imdb
27,1981,Indru Poi Naalai Vaa,K. Bhagyaraj,"K. Bhagyaraj, Raadhika, Pazhanisamy, G. Ramli",null,Rishad Creations,/wiki/Indru_Poi_Naalai_Vaa,Gangai amaran|,4,7.3
28,1981,Jadhikkoru Needi,S. A. Chandrasekhar,"Vijayakanth, Swapna",null,Vadalooran Combines,/wiki/Jadhikkoru_Needi,Sankar Ganesh,2,
29,1981,Kaalam,R. S. Somanathan,"K. R. Vijaya, Raveendran, Menaka",null,Kala Chitra Arts,/wiki/Kaalam_(1981_film),Sankar Ganesh,3,
30,1981,Kadal Meengal,G. N. Rangarajan,"Kamal Haasan, Sujatha, Swapna, Suman, Ambika, Nagesh, Thengai Srinivasan",null,K. R. G. Art Productions,/wiki/Kadal_Meengal,Ilaiyaraaja,7,6.7
31,1981,Kadavulin Theerpu,C. N. Shanmugam,"Vijay Babu, Sangeetha, Major Sundarrajan, C. R. Vijayakumari, Srikanth, Cho, Suruli Rajan",null,Senthil Sevarkodiyaan Creations,/w/index.php?title=Kadavulin_Theerpu&action=edit&redlink=1,R. Govardhanam,7,
32,1981,Kalam Oru Naal Maarum,N. A. Panneer Selvam,"Vijayakumar, Saritha",null,Saroj Films,/w/index.php?title=Kalam_Oru_Naal_Maarum&action=edit&redlink=1,V. Kumar,2,6.6
33,1981,Kalthoon,Major Sundarrajan,"Sivaji Ganesan, K. R. Vijaya, Major Sundarrajan, Nagesh",null,S. S. K. Films,/wiki/Kalthoon,M. S. Viswanathan,4,
34,1981,Kannadi,M. A. Kaja,"Vijayan, Deepa",null,Senthil Creations,/w/index.php?title=Kannadi_(1981_film)&action=edit&redlink=1,V. Kumar,2,
35,1981,Kanneer Pookkal,Rajasekhar,"Vijayan, Sripriya, Roopa",null,Jayavel Productions,/wiki/Kanneer_Pookkal,Sankar Ganesh,3,
36,1981,Kanneeril Ezhudhadhe,Gangai Kondan,,null,Iqbal Creation,/w/index.php?title=Kanneeril_Ezhudhadhe&action=edit&redlink=1,Shyam,1,
37,1981,Kanni Magamayi,M. Duraithangam,Suruli Rajan,null,Sri Kumaralayaa Films,/w/index.php?title=Kanni_Magamayi&action=edit&redlink=1,K. V. Mahadevan,1,
38,1981,Kanni Theevu,T. R. Ramanna,"Jaishankar, Raadhika, Seema",null,Sri Ayvar Art Films,/wiki/Kanni_Theevu,Ilaiyaraaja,3,
39,1981,Karaiyellam Shenbagapoo,G. N. Rangarajan,"Pratap K. Pothen, Sripriya, Sumalatha, Sundar",null,Sundari Art Creations,/wiki/Karaiyellam_Shenbagapoo,Ilaiyaraaja,4,
40,1981,Kazhugu,S. P. Muthuraman,"Rajinikanth, Rathi, Sumalatha, Cho, Thengai Srinivasan, Y. G. Mahendra, Vanitha",null,P. A. Art Productions,/wiki/Kazhugu_(1981_film),Ilaiyaraaja,7,6.7
41,1981,Keezh Vaanam Sivakkum,V. Srinivasan,"Sivaji Ganesan, Jaishankar, Saritha, Sarath Babu, Menaka, Y. G. Mahendra",null,Vidhya Movies,/wiki/Keezh_Vaanam_Sivakkum,M. S. Viswanathan,6,5.7
42,1981,Kilinjalgal,Durai,"Mohan, Poornima, Dileep",null,Sunitha Cine Arts,/wiki/Kilinjalgal,T. Rajendar,3,5.7
43,1981,Kodeeswaran Magal,A. Kodandarami Reddy,"Sivakumar, Rajyalakshmi, Thengai Srinivasan, Sowcar Janaki, V. K. Ramasamy, Manorama",null,Sri Sovereign Combines,/w/index.php?title=Kodeeswaran_Magal&action=edit&redlink=1,K. Chakravarthy,6,
44,1981,Koyil Puraa,K. Vijayan,"Saritha, Shankar, K. Murugaiyan, Raja Bahadoor, Silk Smitha",null,R. M. C. Creations,/wiki/Koyil_Puraa,Ilaiyaraaja,5,
45,1981,Kudumbam Oru Kadambam,S. P. Muthuraman,"Pratap K. Pothen, Suhasini, Sumalatha, S. Ve. Shekher, Visu, Kamala Kamesh, Bhaskar[disambiguation needed], Nithya",null,Visakam Pictures,/wiki/Kudumbam_Oru_Kadambam,M. S. Viswanathan,8,7.4
46,1981,Kulakozhundhu,T. R. Ramanna,"Jaishankar, Sripriya",null,E. V. R. Pictures,/w/index.php?title=Kulakozhundhu&action=edit&redlink=1,M. S. Viswanathan,2,
47,1981,Lorry Driver Rajakannu,A. C. Tirulokchandar,"Sivaji Ganesan, Sripriya, Suruli Rajan",null,Raja Mahalakshmi Arts,/wiki/Lorry_Driver_Rajakannu,M. S. Viswanathan,3,
48,1981,Maadi Veettu Ezhai,Amirtham,"Sivaji Ganesan, Sujatha, Sripriya",null,Poompuhar Pictures,/wiki/Maadi_Veettu_Ezhai,M. S. Viswanathan,3,
49,1981,Madhu Malar,Bharathi-Vasu,"Pratap K. Pothen, Suhasini, Dileep, Ratheesh, Vanitha",null,Rishad Creations,/w/index.php?title=Madhu_Malar&action=edit&redlink=1,Gangai Amaran,5,
50,1981,Magarandham,K. S. Gopalakrishnan,"Mohan Ram, Raadhika, Aruna",null,Chithra Productions,/w/index.php?title=Magarandham&action=edit&redlink=1,Sankar Ganesh,3,
51,1981,Mangala Lakshmi,Thiruchengodu Marimuthu,"Srikanth, Sangeetha",null,Mahalakshmi Arts,/w/index.php?title=Mangala_Lakshmi&action=edit&redlink=1,Thiruchengodu Marimuthu,2,
52,1981,Mayil,Durai,"Vijayan, Shoba, Shankar, Roopa, Suruli Rajan",null,Priya Chithra Films,/w/index.php?title=Mayil&action=edit&redlink=1,Sankar Ganesh,5,
53,1981,Meendum Kokila,G. N. Rangarajan,"Kamal Haasan, Sridevi, Deepa",null,Charuchithra Films,/wiki/Meendum_Kokila,Ilaiyaraaja,3,6.3
54,1981,Meendum Sandhippom,M. A. Kaja,"Vijay Babu, Srikamu",null,Kadayanallur Cine Arts,/w/index.php?title=Meendum_Sandhippom&action=edit&redlink=1,Sankar Ganesh,2,6.3
55,1981,Mohana Punnagai,C. V. Sridhar,"Sivaji Ganesan, Jayabharathi, Geetha, Padmapriya, Anuradha, Nagesh",null,Sarathy Motion Pictures,/wiki/Mohana_Punnagai,M. S. Viswanathan,6,
56,1981,Mouna Geethangal,K. Bhagyaraj,"K. Bhagyaraj, Saritha, 'Master' Suresh",null,Bagavathy Creations,/wiki/Mouna_Geethangal,Gangai Amaran,3,7.3
57,1981,Mouna Yuddham,N. Sambandham,"Raveendran, Roopa, Shankar",null,K. R. K. Creations,/w/index.php?title=Mouna_Yuddham&action=edit&redlink=1,K. V. MahadevanSankar Ganesh,3,7.3
58,1981,Nadhi Ondru Karai Moondru,M. A. Thirumugam,"Sudhakar, Raadhika",null,Vadivelan Films,/w/index.php?title=Nadhi_Ondru_Karai_Moondru&action=edit&redlink=1,M. S. Viswanathan,2,6.5
59,1981,Nallathu Nadanthe Theerum,K. Narayanan,"Suman, Surekha",null,K. N. Films,/w/index.php?title=Nallathu_Nadanthe_Theerum&action=edit&redlink=1,Ilaiyaraaja,2,
60,1981,Nandu,J. Mahendran,"Ashwini, Sundar, Vanitha",null,Rangaraj Creation,/wiki/Nandu_(film),Ilaiyaraaja,3,6.5
61,1981,Needhi Pizhaithathu,S. A. Chandrasekhar,"Vijayakanth, Jaishankar, Aruna, Silk Smitha",null,Sharada Arts,/wiki/Needhi_Pizhaithathu,Sankar Ganesh,4,6.2
62,1981,Nellikani,Kalaignanam,"Sivakumar, Sivachandran, Sumithra, Swapna",null,Bhairavi Creation,/w/index.php?title=Nellikani_(film)&action=edit&redlink=1,Sankar Ganesh,4,
63,1981,Nenjil Oru Mul,'Mathi Oli' Shanmugham,"Pratap K. Pothen, Poornima Bhagyaraj, Sivachandran,",null,Santosh Art Films,/w/index.php?title=Nenjil_Oru_Mul&action=edit&redlink=1,G. K. Venkatesh,4,
64,1981,Nenjile Thunivirunthal,S. A. Chandrasekhar,"Vijayakanth, Swapna, Vijayashanti, Goundamani, Manorama",null,Veeralakshmi Combines,/wiki/Nenjile_Thunivirunthal,Sankar Ganesh,5,
65,1981,Nerupile Pootha Malar,Kausik,"Sivakumar, Poornima",null,Elizabeth Productions,/w/index.php?title=Nerupile_Pootha_Malar&action=edit&redlink=1,K. V. Mahadevan,2,8.2
66,1981,Netrikkan,S. P. Muthuraman,"Rajinikanth, Lakshmi, Saritha, Menaka, Vijayashanti",null,Kavithalayaa Productions,/wiki/Netrikkan,Ilaiyaraaja,5,7.1
67,1981,Oru Iravu Oru Paravai,P. C. Reddy,"Sarath Babu, Latha, Vijaykumar, Ravinder, Sankar",null,Eswari Chithra Productions,/w/index.php?title=Oru_Iravu_Oru_Paravai&action=edit&redlink=1,Ilaiyaraaja,5,
68,1981,Oruthi Mattum Karaiyinile,J. Ramu,"Sudhakar, Rajesh, Saritha",null,Sri Amman Art Productions,/w/index.php?title=Oruthi_Mattum_Karaiyinile&action=edit&redlink=1,Gangai Amaran,3,
69,1981,Paakku Vethalai,R. S. Vairavan,"Rajesh, Sumithra",null,Samsu Creations,/w/index.php?title=Paakku_Vethalai&action=edit&redlink=1,Ilaiyaraaja,2,
70,1981,Panimalar,Hemachandran,"Raveendran, Usha Rajendar, Madhavi",null,Jeppiar Pictures,/w/index.php?title=Panimalar&action=edit&redlink=1,Sankar Ganesh,3,
71,1981,Palaivana Solai,Robert-Rajasekharan,"Suhasini, Chandrasekhar, Rajeev",null,R. V. Creations,/wiki/Palaivana_Solai_(1981_film),Sankar Ganesh,3,6.7
72,1981,Panneer Pushpangal,Bharathi-Vasu,"Pratap K. Pothen, Suresh, Shanthi Krishna, Archana",null,Hemachitra Arts,/wiki/Panneer_Pushpangal,Ilaiyaraja,4,7.5
73,1981,Pattam Padhavi,Thirumugan,"K. A. Thangavelu, Manorama, Delhi Ganesh, Sumithra, Y. G. Mahendra, Usha Rajendar, Rani Padmini",null,Thirumurugan Creations,/w/index.php?title=Pattam_Padhavi&action=edit&redlink=1,M. S. Viswanathan,7,
74,1981,Pen Manam Pesugirathu,A. Jagannathan,"Sudhakar, Sumalatha",null,Kanniammal Pictures,/w/index.php?title=Pen_Manam_Pesugirathu&action=edit&redlink=1,Sankar Ganesh,2,
75,1981,Pennin Vazhkai,K. Vijayan,"Sudhakar, Rathi, Aruna, Sumathi",null,Annapoorna Art Pictures,/w/index.php?title=Pennin_Vazhkai&action=edit&redlink=1,G. K. Venkatesh,4,
76,1981,Ponnazhagi,O. Muthu,"A. K. Rajendran, Sumathi, Ceylon Nambiar, Jai Vijay, Jamila, Sri Kamu",null,M. R. R. Creations,/w/index.php?title=Ponnazhagi&action=edit&redlink=1,Sankar Ganesh,6,8.6
77,1981,Purandharadasar,R. Ramamurthy,Child Artist aged between 10 - 14,null,Sri Ganesha Enterprises,/w/index.php?title=Purandharadasar&action=edit&redlink=1,Pendyala Nageswara Rao,1,5.7
78,1981,Rail Payanangalil,T. Rajendar,"Sreenath, Rajeev, Jyothi, Sivaranjani",null,G. R. P. Arts,/wiki/Rail_Payanangalil,T. Rajendar,4,6.2
79,1981,Raja Paarvai,Singeetam Srinivasa Rao,"Kamal Haasan, Madhavi, L. V. Prasad, Y. G. Mahendra",null,Haasan Brothers,/wiki/Raja_Paarvai,Ilaiyaraaja,4,7.2
80,1981,Rajangam,R. C. Sakthi,"Chandrasekhar, Vijayashanti, Charuhasan, Delhi Ganesh, Manorama, P. R. Varalakshmi",null,R. V. Creations,/w/index.php?title=Rajangam_(film)&action=edit&redlink=1,Sankar Ganesh,6,
81,1981,Ram Lakshman,R. Thyagarajan,"Kamal Haasan, Sripriya, Raveendran",null,Devar Films,/wiki/Ram_Lakshman,Ilaiyaraaja,3,6.9
82,1981,Rani,Bharathan,"Pratap K. Pothen, Nithya",null,Supriya Creations,/w/index.php?title=Rani_(film)&action=edit&redlink=1,G. Devarajan,2,
83,1981,Ranuva Veeran,S. P. Muthuraman,"Rajinikanth, Sridevi, Chiranjeevi",null,Sathya Movies,/wiki/Ranuva_Veeran,M. S. Viswanathan,3,5.8
84,1981,Rathathin Rathame,Joe Devanand,,null,Brighton Films,/w/index.php?title=Rathathin_Rathame&action=edit&redlink=1,Sankar Ganesh,1,
85,1981,Sankarlal,T. N. Balu,"Kamal Haasan, Sridevi, Seema",null,Balu Cine Arts,/wiki/Sankarlal,IlaiyaraajaGangai Amaran,3,6.3
86,1981,Sathya Sundharam,K. S. Prakash Rao,"Sivaji Ganesan, K. R. Vijaya, Vijayakumar, Sripriya, Madhavi",null,Balakrishna Combines,/wiki/Sathya_Sundharam,M. S. Viswanathan,5,
87,1981,Sattam Oru Iruttarai,S. A. Chandrasekhar,"Vijayakanth, Poornima, Vasumathi",null,Vadalooran Combines,/wiki/Sattam_Oru_Iruttarai_(1981_film),Sankar Ganesh,3,6.9
88,1981,Savaal,R. Krishnamurthy,"Kamal Haasan, Jaishankar, Sripriya, Vijayakumar, Manorama, Y. G. Mahendra",null,Sujatha Cine Arts,/wiki/Savaal,M. S. Viswanathan,6,6.6
89,1981,Sivappu Malli,Rama Narayanan,"Vijayakanth, Chandrasekhar, Shanthi Krishna, Aruna",null,AVM Productions,/wiki/Sivappu_Malli,Sankar Ganesh,4,7.9
90,1981,Sollathe Yarum Kettaal,N. S. Raj Bharath,"Pratap K. Pothen, Sumalatha",null,Surya Art Films,/w/index.php?title=Sollathe_Yarum_Kettaal&action=edit&redlink=1,Sankar Ganesh,2,
91,1981,Sooravali,Nimai Ghosh,"Vijay[disambiguation needed], Lavanya",null,Chitra Bharathi,/w/index.php?title=Sooravali&action=edit&redlink=1,Vijaya Bhaskar,2,
92,1981,Sorgathin Thirappu Vizha,A. Jagannathan,"Jai Ganesh, Jayachitra",null,Kanchi Combines,/w/index.php?title=Sorgathin_Thirappu_Vizha&action=edit&redlink=1,Sankar Ganesh,2,6.8
93,1981,Sumai,Rama Narayanan,"Vijayan, Chandrasekhar, Usha Rajendar, Vijayashanti",null,Sri Thenandal Films,/w/index.php?title=Sumai_(film)&action=edit&redlink=1,Gangai Amaran,4,
94,1981,Thanneer Thanneer,K. Balachander,"Saritha, V. K. Veeraswami, Prasanna Srinivasan, Radha Ravi",null,Kalakendra Movies,/wiki/Thanneer_Thanneer,M. S. Viswanathan,4,6.8
95,1981,Tharayil Vazhum Meengal,Babu Maharaja,"Sudhakar, Ambika",null,K. K. Combines,/w/index.php?title=Tharayil_Vazhum_Meengal&action=edit&redlink=1,Chandrabose,2,
96,1981,Thee,R. Krishnamurthy,"Rajinikanth, Suman, Shobha, Sowcar Janaki",null,Suresh Arts,/wiki/Thee_(1981_film),M. S. Viswanathan,4,6.7
97,1981,Thillu Mullu,K. Balachander,"Rajinikanth, Madhavi, Thengai Srinivasan, Sowcar Janaki",null,Kalakendra Movies,/wiki/Thillu_Mullu,M. S. Viswanathan,4,8.6
98,1981,Thiruppangal,Joseph Anandan,"Jai Ganesh, Sumithra, Fatafat Jayalaxmi, Raadhika",null,Maharani Productions,/w/index.php?title=Thiruppangal&action=edit&redlink=1,M. S. Viswanathan,4,
99,1981,Tik Tik Tik,P. Bharathiraja,"Kamal Haasan, Madhavi, Swapna, Radha, Thengai Srinivasan",null,Shiv Shakti Films,/wiki/Tik_Tik_Tik_(1981_film),Ilaiyaraaja,5,7.0
100,1981,Vaa Intha Pakkam,Moulee,"Pratap K. Pothen, Deepa",null,Ponmalar International,/w/index.php?title=Vaa_Intha_Pakkam&action=edit&redlink=1,Shyam,2,
101,1981,Vaadagai Veedu,Durai,"Vijayan, Suman, Shoba, Sathyakala, Suruli Rajan",null,Murali Karthikeyan Pictures,/w/index.php?title=Vaadagai_Veedu&action=edit&redlink=1,Sankar Ganesh,5,
102,1981,Vasanthakalam,M. A. Kaja,"Sumithra, Suruli Rajan",null,Abirami Enterprises,/w/index.php?title=Vasanthakalam&action=edit&redlink=1,Sankar Ganesh,2,
103,1981,Velichathukku Vaanga,Vijayasarathi,"Rajesh, Urmila, Rathi Devi",null,Abhirami Creations,/w/index.php?title=Velichathukku_Vaanga&action=edit&redlink=1,Gangai Amaran,3,5.7
104,1981,Vidiyum Varai Kaathiru,K. Bhagyaraj,"K. Bhagyaraj, Sathyakala",null,S. T. Combines,/wiki/Vidiyum_Varai_Kaathiru,Ilaiyaraaja,2,7.0
