,year,title,director,cast,genre,producer,link,cast_size,music,imdb
31,1990,Pondatti Thevai,Parthiban,"Parthiban, Ashwini",null,Vivek Chithra Productions,/wiki/Pondatti_Thevai,2,Ilaiyaraaja,4.5
32,1990,Pudhu Padagan,S. Thanu,"Vijayakanth, Amala",null,Kalaippuli International,/wiki/Pudhu_Padagan,2,S. Thanu,
33,1990,Pudhu Vasantham,Vikraman,"Murali, Sithara, Anand Babu, Raja",null,Super Good Films,/wiki/Pudhu_Vasantham,4,S. A. Rajkumar,
34,1990,Seetha,S. A. Chandrasekhar,"Rahman, Gautami, Kanaka, R. Sarathkumar",null,Lalithaanjali Fine Arts,/wiki/Seetha_(1990_film),4,"Vidyasagar,Vidyasagar",
35,1990,Chilambu,Nethaji,"Murali, Rohini",null,Devanayagi Films,/wiki/Chilambu,2,Ouseppachan,7.4
36,1990,Thangathin Thangam,Siraj,"Ramarajan, Ragasudha",null,Anbalaya Pictures,/wiki/Thangathin_Thangam,2,S. A. Rajkumar,
37,1990,Ulagam Pirandhadhu Enakkaga,S. P. Muthuraman,"Sathyaraj, Gautami, Rupini",null,AVM Productions,/wiki/Ulagam_Pirandhadhu_Enakkaga,3,"R. D. Burman,S. P. Balasubramaniam,BGM",
38,1990,Varavu Nalla Uravu,Visu,"Visu, Kodai Mazhai Vidya, Raghav,  Rekha,",null,Kavithalayaa Productions,/wiki/Varavu_Nalla_Uravu,5,Shankar Ganesh,7.9
39,1990,Maruthu Pandi,Manoj Kumar,"Ramki, Nirosha, Seetha",null,Ponmanam Films,/wiki/Maruthu_Pandi,3,Ilaiyaraaja,
40,1990,Sakthi Parasakthi,Rama Narayanan,"Sivaji Manohar, Seetha",null,Thirupathi Movies,/w/index.php?title=Sakthi_Parasakthi&action=edit&redlink=1,2,,
41,1990,Pagalil Pournami,Cochin Haneefa,"Sivakumar, Radhika, Lizy",null,Kalpana Arts,/wiki/Pagalil_Pournami,3,Ilaiyaraaja,7.1
42,1990,Periya Veetu Pannakkaran,N. K. Vishwanathan,"Karthik, Kanaka",null,Meenachi Arts,/wiki/Periya_Veetu_Pannakkaran,2,Ilaiyaraaja,5.6
43,1990,Pattanamdhan Pogalamadi,C. P. Kolappan,"Rahman, Radhika, Rupini",null,Anitha Cine Productions,/w/index.php?title=Pattanamdhan_Pogalamadi&action=edit&redlink=1,3,,
44,1990,Murugane Thunai,P. S. Marimuthu,"Rajesh, Sudha Chandran",null,Murugaalayam Films,/w/index.php?title=Murugane_Thunai&action=edit&redlink=1,2,,
45,1990,Amma Pillai,R. C. Sakthi,"Ramki, Seetha",null,Vimala Movies,/wiki/Amma_Pillai,2,Sankar Ganesh,
46,1990,Neengalum Herothan,V. Sekhar,"Nizhalgal Ravi, Ram Manohar, Rathna, Divya",null,Thuthukudi Film Entertainment,/wiki/Neengalum_Herothan,4,Gangai Amaran,
47,1990,Nyayangal Jayikkattum,Sivachandran,"Sivakumar, Lakshmi, Aishwarya",null,Kavitha Chithra Films,/wiki/Nyayangal_Jayikkattum,3,Sankar Ganesh,
48,1990,Sandhana Kaatru,Manivannan,"Vijayakanth, Gautami",null,Kamala Jothi Combines,/wiki/Sandhana_Kaatru,2,Sankar Ganesh,
49,1990,Periya Idathu Pillai,Senthilnathan,"Arjun, Kanaka",null,Jubilee Arts,/wiki/Periya_Idathu_Pillai,2,"Chandrabose,Chandrabose",5.9
50,1990,Pathimoonam Number Veedu,Baby,"Nizhalgal Ravi, Sadhana, Sripriya",null,Aasha Creations,/wiki/Pathimoonam_Number_Veedu,3,Sangeetha Rajan,
51,1990,Athisaya Piravi,S. P. Muthuraman,"Rajinikanth, Kanaka, Sheeba",null,Lakshmi Productions,/wiki/Athisaya_Piravi,3,Ilaiyaraaja,6.9
52,1990,Mounam Sammadham,K. Madhu,"Mammootty, Amala",null,K. C. Film Combines,/wiki/Mounam_Sammadham,2,Ilaiyaraaja,7.0
53,1990,Madurai Veeran Enga Saami,Shanmuga Priyan,"Sathyaraj, Rupini",null,K. B. Films,/wiki/Madurai_Veeran_Enga_Saami,2,Ilaiyaraaja,
54,1990,Manaivi Vantha Neram,'Karaikudi' Narayanan,"Rahman, Radha, Sithara",null,K. R. G. Movie International,/w/index.php?title=Manaivi_Vantha_Neram&action=edit&redlink=1,3,,6.8
55,1990,Sigappu Nirathil Chinnappoo,R. Selvaraj,"Rathnakumar, Rekha",null,Rajeshwari Films,/wiki/Sigappu_Nirathil_Chinnappoo,2,Jaisekar,
56,1990,Vedikkai En Vadikkai,Visu,"S. Ve. Shekher, Pallavi, Visu",null,G. V. Films,/wiki/Vedikkai_En_Vadikkai,3,Sankar Ganesh,6.9
57,1990,Mattukara Mannaru,Thendral Thyagarajan,"Chandrasekhar, Ashwini",null,Kaver Films,/w/index.php?title=Mattukara_Mannaru&action=edit&redlink=1,2,,7.0
58,1990,Adhisaya Manithan,Velu Prabhakaran,"Gautami, Nizhalgal Ravi, Raja, Chithra",null,Perfect Cine Arts,/wiki/Adhisaya_Manithan,4,"Premi,Thakkali Srinivasan,Seeni",4.6
59,1990,Nila Pennae,V. Thamizhazhagan,"Anand, Divya Bharati",null,Sathya Movies,/wiki/Nila_Pennae,2,"Vidyasagar,Vidyasagar",6.7
60,1990,Anjali,Mani Ratnam,"Raghuvaran, Revathi, Tarun Kumar, Shamili, Shruti",null,G. V. Films,/wiki/Anjali_(1990_film),5,Ilaiyaraaja,8.2
61,1990,Kizhakku Vaasal,R. V. Udayakumar,"Karthik, Revathi, Kushboo",null,Sathya Jyothi Films,/wiki/Kizhakku_Vaasal,3,Ilaiyaraaja,6.6
62,1990,Naanum Indha Ooruthan,Sekar Raja,"Murali, Kushboo, Shobana",null,Sudhalaya Productions,/wiki/Naanum_Indha_Ooruthan,3,Sankar Ganesh,
63,1990,Ooru Vittu Ooru Vanthu,Gangai Amaran,"Ramarajan, Gautami, Kanaka",null,S. B. D. Films,/wiki/Ooru_Vittu_Ooru_Vanthu,3,Ilaiyaraaja,5.5
64,1990,Sirayil Pootha Chinna Malar,Amirtham,"Vijayakanth, Bhanupriya",null,Sri Thirumala Art Productions,/wiki/Sirayil_Pootha_Chinna_Malar,2,Ilaiyaraaja,
65,1990,Nangal Puthiyavargal,R. G. Elavalagan,"Murali, Rekha",null,Moovender Movies,/wiki/Nangal_Puthiyavargal,2,"Chandrabose,Chandrabose",
66,1990,Aavathellam Pennale,Raj Mukundhan,"S. Ve. Shekher, Viji",null,Sun Rise Films,/w/index.php?title=Aavathellam_Pennale&action=edit&redlink=1,2,,7.1
67,1990,Keladi Kanmani,Vasanth,"S. P. Balasubrahmanyam, Radhika, Ramesh Aravind, Anju",null,Vivek Chithra Productions,/wiki/Keladi_Kanmani,4,Ilaiyaraaja,7.4
68,1990,Aarathi Edungadi,K. Chandranath,"Rahman, Kushboo",null,Murali Cine Arts,/wiki/Aarathi_Edungadi,2,Shankar Ganesh,
69,1990,Inaindha Kaigal,N. K. Vishwanathan,"Arun Pandian, Ramki, Nirosha, Sindhu",null,Thiraichirpi,/wiki/Inaindha_Kaigal,4,"Manoj Gyan,Gyan Varma",6.8
70,1990,Durga,Rama Narayanan,"Nizhalgal Ravi, Kanaka, Shamili",null,Sri Thenaandal Films,/wiki/Durga_(1990_film),3,,
71,1990,Enga Ooru Aatukkaran,Sripriya,"Sripriya, Chandrakanth, Kanaka",null,Yamini Cine Arts,/w/index.php?title=Enga_Ooru_Aatukkaran&action=edit&redlink=1,3,,
72,1990,Oru Pudhiya Kathai,R. Bala Subbaih,"Prabhuraj, Meena",null,Kumar Movies,/w/index.php?title=Oru_Pudhiya_Kathai&action=edit&redlink=1,2,,
73,1990,Velai Kidaichuduchu,P. Vasu,"Sathyaraj, Gautami",null,Sree Rajakaali Amman Enterprises,/wiki/Velai_Kidaichuduchu,2,Hamsalekha,5.0
74,1990,Agni Theertham,Sree Bharathi,"Ravikanth, Bhuvanesh, Yuvasri",null,Sindhu Art Pictures,/wiki/Agni_Theertham,3,,5.2
75,1990,My Dear Marthandan,Prathap K. Pothan,"Prabhu, Kushboo, Goundamani",null,Sivaji Productions,/wiki/My_Dear_Marthandan,3,Ilaiyaraaja,6.2
76,1990,Pattanathil Petti,R. Ramesh Kumar,"Sivaji Manohar, Shanthi, Goundamani, Senthil, V. K. Ramasamy, Manorama",null,Mother Cine Productions,/w/index.php?title=Pattanathil_Petti&action=edit&redlink=1,6,,5.0
77,1990,Pudhu Varisu,Rajasekhar,"Pandiarajan, Rohini",null,Uzhaikkum Karangal Art Productions,/w/index.php?title=Pudhu_Varisu&action=edit&redlink=1,2,,
78,1990,Aalay Pathu Malai Mathu,M. Venkat Vasu,"Nizhalgal Ravi, Chandrasekhar, Madhuri, Bhagya, Radha Ravi",null,Kunjapanai Mariamman Films,/wiki/Aalay_Pathu_Malai_Mathu,5,Sankar Ganesh,6.2
79,1990,Thalattu Padava,R. Sundarrajan,"Parthiban, Kushboo, Rupini",null,Raavuthar Films,/wiki/Thalattu_Padava,3,Ilaiyaraaja,3.7
80,1990,Oru Veedu Iru Vasal,K. Balachander,"Kumaresh, Ganesh, Yamini, Vaishnavi",null,Kavithalayaa Productions,/wiki/Oru_Veedu_Iru_Vasal,4,V S Narasimhan,7.6
81,1990,Puriyaadha Pudhir,K. S. Ravikumar,"Rahman, Rekha, Anand Babu, Raghuvaran",null,Super Good Films,/wiki/Puriyaadha_Pudhir,4,S. A. Rajkumar,7.2
82,1990,Sathyam Sivam Sundaram,Rama Narayanan,"Raja, Radha",null,Sree Durga Films,,2,"Laxmikant,Pyarelal",5.7
83,1990,Andhi Varum Neram,R. Ramesh Kumar,"Nizhalgal Ravi, Chandrakanth, Latha, Rama",null,G. S. Productions,/w/index.php?title=Andhi_Varum_Neram&action=edit&redlink=1,4,,
84,1990,Enkitta Mothathe,R. Sundarrajan,"Vijayakanth, Shobana, Kushboo",null,Rajeshwari Productions,/wiki/Enkitta_Mothathe,3,Ilaiyaraaja,6.4
85,1990,Namathu Deivam,Kasi Arasu,"Mohana Muthu, Manorama, 'Baby' Sridevi",null,Apple Creations,/w/index.php?title=Namathu_Deivam&action=edit&redlink=1,3,,
86,1990,Palaivana Paravaigal,Senthilnathan,"R. Sarathkumar, Anandaraj, Udhayan, Dharani",null,Vasan Brothers,/wiki/Palaivana_Paravaigal,4,Ilayagangai,
87,1990,Sathan Sollai Thattathe,Rama Narayanan,"Senthil, Pandiyan, Chandrasekhar, Janagaraj",null,Kookoo Films,/wiki/Sathan_Sollai_Thattathe,4,Sankar Ganesh,9.2
88,1990,Thyagu,S. P. Muthuraman,"Raghuvaran, Rekha, Madhuri",null,AVM Productions,/wiki/Thyagu,3,,
89,1990,60 Naal 60 Nimidam,K. Rajavarman,"Raj Thilak, Chithra, Vaishnavi",null,K. L. J. Combines,/w/index.php?title=60_Naal_60_Nimidam&action=edit&redlink=1,3,,
90,1990,Amman Kovil Thiruvizha,P. R. Somasunder,"Nizhalgal Ravi, Kanaka",null,Sri Bairavi Combines,/wiki/Amman_Kovil_Thiruvizha,2,Ilaiyaraaja,
91,1990,Avasara Police 100,K. Bhagyaraj,"M. G. Ramachandran, K. Bhagyaraj, Gautami",null,Sudha Cine Movies,/wiki/Avasara_Police_100,3,"M. S. Viswanathan,K. Bhagyaraj",6.6
92,1990,Chatriyan,K. Subaash,"Vijayakanth, Bhanupriya, Revathi",null,Aalayam Productions,/wiki/Chatriyan,3,Ilaiyaraaja,7.8
93,1990,En Kadhal Kanmani,T. C. Joy,"Vikram, Rekha",null,Progressive Cine Arts,/wiki/En_Kadhal_Kanmani,2,L. Vaidyanathan,
94,1990,Mallu Vetti Minor,Manobala,"Sathyaraj, Shobana, Seetha",null,Everest Films,/wiki/Mallu_Vetti_Minor,3,Ilaiyaraaja,3.9
95,1990,Michael Madana Kama Rajan,Singeetam Srinivasa Rao,"Kamal Haasan, Urvashi, Kushboo, Rupini",null,P. A. Art Productions,/wiki/Michael_Madana_Kama_Rajan,4,Ilaiyaraaja,8.5
96,1990,Pudhiya Kaatru,Karvannan,"Murali, Meenatchi",null,Coverfield Creations,/w/index.php?title=Pudhiya_Kaatru&action=edit&redlink=1,2,,5.8
97,1990,Puthu Paatu,Panchu Arunachalam,"Ramarajan, Suman Ranganathan",null,Ilaiyaraaja Creations,/wiki/Puthu_Paatu,2,Ilaiyaraaja,
98,1990,Sirayil Sila Raagangal,Rajendra Kumar,"Murali, Pallavi",null,Sri Lakshmi Vani Pictures,/wiki/Sirayil_Sila_Raagangal,2,Ilaiyaraaja,
99,1990,Vellaiya Thevan,Manoj Kumar,"Ramki, Kanaka",null,Eknaath Movie Creations,/wiki/Vellaiya_Thevan,2,Ilaiyaraaja,
100,1990,Uchi Veyil,Jaya Sarathi,"Srividya, Uma, Delhi Ganesh",null,Juvaala Productions,/wiki/Uchi_Veyil,3,L. Vaidyanathan,7.1
101,1990,Pudhu Pudhu Ragangal,Adhavan,"Anand Babu, Sithara",null,Theivaanai Movies,/wiki/Pudhu_Pudhu_Ragangal,2,S. A. Rajkumar,7.0
102,1990,Vaigasi Poranthachu,Radha Bharathi,"Prashanth, Kaveri",null,Anbaalaya Pictures,/wiki/Vaigasi_Poranthachu,2,"Deva,Deva",7.6
103,1990,Aatha Naan Pass Ayittaen,M. K. Sai Mohan,"Arjun, Malashri, Shantipriya",null,Anitha Pictures,/wiki/Aatha_Naan_Pass_Ayittaen,3,"Vidyasagar,Vidyasagar",3.6
104,1990,Aerikarai Poongaatre,M. N. Jai Sundar,"Liaquat Ali Khan, Devipriya, Rajeev, Pallavi",null,Liyo Pictures,/wiki/Aerikarai_Poongaatre,4,M. S. Viswanathan,
105,1990,Namma Ooru Poovatha,Manivasagam,"Murali, Gautami, Goundamani, Senthil",null,Rajapushpa Pictures,/wiki/Namma_Ooru_Poovatha,4,"Deva,Deva",
106,1990,Sathya Vaakku,Arvindraj,"Prabhu, Shobana",null,Commercial Art Creations,/wiki/Sathya_Vaakku,2,"Manoj Gyan,Gyan Varma",
107,1990,Thangaikku Oru Thalattu,K. S. Madhangan,"Arjun, Seetha",null,Raghavendralaya Cine Creations,/wiki/Thangaikku_Oru_Thalattu,2,Sankar Ganesh,7.0
108,1990,Thai Maasam Poovaasam,Ameerjan,"Radha Ravi, Abdul Majeed, Devaki",null,B. R. R. Art Enterprises,/w/index.php?title=Thai_Maasam_Poovaasam&action=edit&redlink=1,3,,4.9
109,1990,Nadigan,P. Vasu,"Sathyaraj, Kushboo, Goundamani",null,Raj Films International,/wiki/Nadigan,3,Ilaiyaraaja,7.1
110,1990,Urudhi Mozhi,R. V. Udayakumar,"Prabhu, Sivakumar, Geetha, Santhini",null,Yaathavaalayaa Productions,/wiki/Urudhi_Mozhi,4,Ilaiyaraaja,
111,1990,Ethir Kaatru,Muktha S. Sundar,"Karthik, Kanaka",null,Mukta Films,/wiki/Ethir_Kaatru,2,Ilaiyaraaja,5.8
112,1990,Raja Kaiya Vacha,Suresh Krissna,"Prabhu, Gautami",null,Ananthi Films,/wiki/Raja_Kaiya_Vacha,2,Ilaiyaraaja,5.9
113,1990,Nee Sirithaal Deepavali,Malaysia Vasudevan,"Sivakumar, Sulakshana",null,Usha Productions,/wiki/Nee_Sirithaal_Deepavali,2,,
114,1990,Pudhiya Sarithiram,K. N. Muruganandam,"Ramki, Ramya Krishnan",null,Kalaignan Combines,/w/index.php?title=Pudhiya_Sarithiram&action=edit&redlink=1,2,,
115,1990,Vaazhnthu Kaattuvom,R. Krishnamoorthy,"Ramki, Gautami",null,Vivekanandha Pictures,/w/index.php?title=Vaazhnthu_Kaattuvom&action=edit&redlink=1,2,,5.0
116,1990,Avanga Namma Ooru Ponnunga,Kaja Mohideen,"Vignesh, Viji",null,Santhosha Cine Arts,/w/index.php?title=Avanga_Namma_Ooru_Ponnunga&action=edit&redlink=1,2,,
117,1990,Engal Swamy Ayyappan,Dasarathan,"Dasarathan, Parthiban, Anand Babu, Dilip, Hari Raj",null,Deepa Hari Films,/wiki/Engal_Swamy_Ayyappan,5,Dasarathan,4.7
