,year,title,director,cast,genre,producer,link,music,cast_size,imdb
19,1964,Nalvaravu,Charlie / Manian,"R. Muthuraman,Pushpalatha, E. V. Saroja, Nagesh",null,S. V. Movies,/wiki/Nalvaravu,T. Chalapathi Rao,4,
20,1964,Nanum Manidhandhaan,A. Sheshagiri Rao,"C. L. Anandan, R. Muthuraman,Chandrakantha",null,Anandan Movies,/w/index.php?title=Nanum_Manidhandhaan&action=edit&redlink=1,G. K. Venkatesh,3,
21,1964,Navarathri,A. P. Nagarajan,"Sivaji Ganesan, Savitri, Nagesh",null,Sri Vijayalakshmi Pictures,/wiki/Navarathri_(1964_film),K. V. Mahadevan,3,7.6
22,1964,Pachai Vilakku,A. Bhim Singh,"Sivaji Ganesan, S. S. Rajendran, C. R. Vijayakumari",null,A. V. M. Productions,/wiki/Pachai_Vilakku_(1964_film),Viswanathan Ramamoorthy,3,6.0
23,1964,Padagotti,T. Prakash Rao,"M. G. Ramachandran, B. Saroja Devi, Nagesh",null,Saravana Pictures,/wiki/Padagotti,Viswanathan Ramamoorthy,3,7.4
24,1964,Panakkara Kudumbam,T. R. Ramanna,"M. G. Ramachandran, B. Saroja Devi, R. S. Manohar",null,R. R. Pictures,/wiki/Panakkara_Kudumbam,Viswanathan Ramamoorthy,3,7.5
25,1964,Pasamum Nesamum,D. Yoganand,"Gemini Ganesan, B. Saroja Devi, M. V. Rajamma",null,Alankar Pictures,/wiki/Pasamum_Nesamum,Vedha,3,
26,1964,Poompuhar,P. Neelakantan,"S. S. Rajendran, K. B. Sundarambal, C. R. Vijayakumari, Rajasree",null,Mekala Pictures,/wiki/Poompuhar_(film),R. Sudharsanam,4,7.5
27,1964,Puthiya Paravai,Dadha Mirasi,"Sivaji Ganesan, B. Saroja Devi, Sowcar Janaki",null,Sivaji Films,/wiki/Puthiya_Paravai,Viswanathan Ramamoorthy,3,7.2
28,1964,Rishyasringar,Mukkamala,"K. Balaji, Gummadi,Pattu Iyer,L. Narayana Rao, Nagaiah, Rajasulochana, Girija",null,Geetha Pictures(Ravanam Brothers),/wiki/Rishyasringar_(1964_film),T. V. Raju,7,
29,1964,Server Sundaram,Krishnan-Panju,"Nagesh, R. Muthuraman, K. R. Vijaya",null,A. V. M. Productions,/wiki/Server_Sundaram,Viswanathan Ramamoorthy,3,7.8
30,1964,Thaayin Madiyil,A. Subbarao,"M. G. Ramachandran, B. Saroja Devi, M. N. Nambiar",null,Annai Films,/wiki/Thaayin_Madiyil,S. M. Subbaiah Naidu,3,7.4
31,1964,Thozhilali,M. A. Thirumugam,"M. G. Ramachandran, K. R. Vijaya,Rathna",null,Devar Films,/wiki/Thozhilali,K. V. Mahadevan,3,6.1
32,1964,Ullasa Payanam,Sathyam,"S. S. Rajendran, Vijayakumari, K. A. Thangavelu, M. R. Radha",null,Salem Movies,/w/index.php?title=Ullasa_Payanam&action=edit&redlink=1,K. V. Mahadevan,4,6.9
33,1964,Vazhi Piranthadu,A. S. A. Sami,"S. S. Rajendran, C. R. Vijayakumari, M. R. Radha",null,Arunachalam Pictures,/wiki/Vazhi_Piranthadu,K. V. Mahadevan,3,
34,1964,Vazhkai Vazhvatharke,Krishnan-Panju,"Gemini Ganesan, B. Saroja Devi, S. A. Ashokan",null,Kamaal Brothers,/wiki/Vazhkai_Vazhvatharke,Viswanathan Ramamoorthy,3,
35,1964,Veeraadhi Veeran,B. Vittalacharya,"N. T. Rama Rao, Krishna Kumari, Rajasree, Rajanala, Chittor V. Nagaiah, Satyanarayana, Mukkamala, Balakrishna, Maduukuri Satyam, Jayanthi,Brundavana Chowdary",null,Sri Vittal Combines,/wiki/Aggi_Pidugu,Rajan-Nagendra,11,
36,1964,Veeranganai,A. S. A. Sami,"Gemini Ganesan, Padmini, O. A. K. Thevar",null,Oriental Pictures,/w/index.php?title=Veeranganai&action=edit&redlink=1,Vedha,3,
37,1964,Vengai Nattu Veeran,T. R. Raghunath,,null,Rajalakshmi Productions,/w/index.php?title=Vengai_Nattu_Veeran&action=edit&redlink=1,S. V. Venkatraman,1,
38,1964,Vettaikkaran,M. A. Thirumugam,"M. G. Ramachandran, Savitri, Nagesh",null,Devar Films,/wiki/Vettaikaaran_(1964_film),K. V. Mahadevan,3,7.3
