,year,title,director,cast,genre,producer,link,music,cast_size,imdb
11,1963,Idhayathil Nee,V. Srinivasan,"Gemini Ganesan, M. R. Radha, Devika, K. A. Thangavelu, Nagesh",null,Muktha Films,/wiki/Idhayathil_Nee,Viswanathan–Ramamoorthy,5,
12,1963,Iruvar Ullam,L. V. Prasad,"Sivaji Ganesan, B. Saroja Devi, M. R. Radha",null,Prasad Movies,/wiki/Iruvar_Ullam,K. V. Mahadevan,3,7.0
13,1963,Kadavulai Kanden,A. S. A. Sami,"Kalyan Kumar, Devika, M. R. Radha, J. P. Chandrababu, Sukumari",null,Balan Pictures,/wiki/Kadavulai_Kanden,K. V. Mahadevan,5,
14,1963,Kaithiyin Kathali,A. K. Velan,"S. S. Rajendran, C. R. Vijayakumari, S. A. Ashokan",null,Arunachala Pictures,/wiki/Kaithiyin_Kathali,K. V. Mahadevan,3,
15,1963,Kalai Arasi,A. Kasilingam,"M. G. Ramachandran, P. Bhanumathi, Rajasree",null,Sarodi Brothers,/wiki/Kalai_Arasi,K. V. Mahadevan,3,7.8
16,1963,Kalyaniyin Kanavan,S. M. Sriramulu Naidu,"Sivaji Ganesan, B. Saroja Devi, M. R. Radha",null,Pakshiraja Studios,/wiki/Kalyaniyin_Kanavan,S. M. Subbaiah Naidu,3,
17,1963,Kaanchi Thalaivan,A. Kasilingam,"M. G. Ramachandran, P. Bhanumathi, S. S. Rajendran, C. R. Vijayakumari",null,Mekala Pictures,/wiki/Kaanchi_Thalaivan,K. V. Mahadevan,4,7.1
18,1963,Karpagam,K. S. Gopalakrishnan,"Gemini Ganesan, Savitri, K. R. Vijaya, R. Muthuraman",null,Amarjothi Movies,/wiki/Karpagam,Viswanathan–Ramamoorthy,4,7.8
19,1963,Kattu Roja,A. Subba Rao,"S. S. Rajendran, Padmini, M. R. Radha",null,Modern Theatres,/wiki/Kattu_Roja_(1963_film),K. V. Mahadevan,3,
20,1963,Koduthu Vaithaval,P. Neelakantan,"M. G. Ramachandran, M. R. Radha, E. V. Saroja, L. Vijayalakshmi",null,E. V. R. Pictures,/wiki/Koduthu_Vaithaval,K. V. Mahadevan,4,
21,1963,Konjum Kumari,G. Vishwanathan,"R. S. Manohar, Manorama",null,Modern Theatres,/wiki/Konjum_Kumari,Vedha,2,
22,1963,Kubera Theevu,G. Vishwanathan,"C. L. Anandan, Devika, Pandari Bai, Nagesh",null,Nithya Kalyani Films,/wiki/Kubera_Theevu,C. N. Pandurangan,4,
23,1963,Kulamagal Radhai,A. P. Nagarajan,"Sivaji Ganesan, B. Saroja Devi, Devika",null,Spider Films,/wiki/Kulamagal_Radhai,K. V. Mahadevan,3,6.0
24,1963,Kungumam,Krishnan-Panju,"Sivaji Ganesan, S. S. Rajendran, C. R. Vijayakumari, R. Muthuraman, Sharada",null,Rajamani Pictures,/wiki/Kungumam_(film),K. V. Mahadevan,5,6.0
25,1963,Lava Kusa,"C. Pullaiah, C. S. Rao","N. T. Rama Rao, Gemini Ganesan, Anjali Devi, M. R. Radha",null,Lalitha Sivajothi Films,/wiki/Lava_Kusa,K. V. Mahadevan,4,7.4
26,1963,Mani Osai,P. Madhavan,"Kalyan Kumar, Kumari Rukmini, M. R. Radha, R. Muthuraman, C. R. Vijayakumari, Pushpalatha",null,A. L. S.Productions,/wiki/Mani_Osai,Viswanathan–Ramamoorthy,6,
27,1963,Manthiri Kumaran,B. Vittalacharya,"Kanta Rao, Rajasree, Anuradha",null,Vittal Productions,/wiki/Manthiri_Kumaran,Rajan-Nagendra,3,
28,1963,Naan Vanangum Dheivam,K. Somu,"Sivaji Ganesan, Padmini, Ragini",null,Sathya Narayana Films,/wiki/Naan_Vanangum_Dheivam,K. V. Mahadevan,3,
29,1963,Naanum Oru Penn,A. C. Tirulokchandar,"S. S. Rajendran, C. R. Vijayakumari, M. R. Radha, A. V. M. Rajan",null,AVM Productions,/wiki/Naanum_Oru_Penn,R. Sudarsanam,4,
30,1963,Needhikkuppin Paasam,M. A. Thirumugam,"M. G. Ramachandran, B. Saroja Devi, M. R. Radha",null,Devar Films,/wiki/Needhikkuppin_Paasam,K. V. Mahadevan,3,7.7
31,1963,Neengadha Ninaivu,T. R. Raghunath,"S. S. Rajendran, C. R. Vijayakumari, Kalyan Kumar, Pushpalatha",null,Padma Films,/wiki/Neengadha_Ninaivu,K. V. Mahadevan,4,
32,1963,Nenjam Marappathillai,C. V. Sridhar,"Kalyan Kumar, Devika, M. N. Nambiar, Nagesh",null,Manohar Pictures,/wiki/Nenjam_Marappathillai,Viswanathan–Ramamoorthy,4,7.9
33,1963,Ninaipadharku Neramillai,K. C. K.,"T. K. Balachandran, Sowcar Janaki",null,Saraswathi Productions,/wiki/Ninaipadharku_Neramillai,Rajan-Nagendra,2,
34,1963,Paar Magaley Paar,A. Bhimsingh,"Sivaji Ganesan, Sowcar Janaki, M. R. Radha, C. R. Vijayakumari, R. Muthuraman, Pushpalatha, Cho (Debut)",null,Kasthuri Films,/wiki/Paar_Magaley_Paar,Viswanathan–Ramamoorthy,7,6.3
35,1963,Panathottam,K. Shankar,"M. G. Ramachandran, B. Saroja Devi, Nagesh",null,Saravana Films,/wiki/Panathottam,Viswanathan–Ramamoorthy,3,6.8
36,1963,Parisu,D. Yoganand,"M. G. Ramachandran, Savitri, M. R. Radha",null,Gowri Pictures,/wiki/Parisu,K. V. Mahadevan,3,6.7
37,1963,Pen Manam,K. Somu,"A. Nageswara Rao, Anjali Devi, S. Balachander",null,Mokeshvar Chitra,/w/index.php?title=Pen_Manam&action=edit&redlink=1,Veda,3,
38,1963,Periya Idathu Penn,T. R. Ramanna,"M. G. Ramachandran, B. Saroja Devi, M. R. Radha",null,R. R.Pictures,/wiki/Periya_Idathu_Penn,Viswanathan–Ramamoorthy,3,5.9
39,1963,Punithavathi,M. R. Vittal,"R. S. Manohar, K. Sarangkapani, Kaka Radhakrishnan, Pandari Bai, Kamakshi, Chellam",null,C. T. Chettiar,/wiki/Punithavathi,Hussein Reddy,6,
40,1963,Puratshi Veeran Pulithevan,A. Raja Raman,"M. R. Radha, K. A. Thangavelu",null,Sivaji Pictures,/w/index.php?title=Puratshi_Veeran_Pulithevan&action=edit&redlink=1,K. V. Mahadevan,2,
41,1963,Ratha Thilagam,Dada Mirasi,"Sivaji Ganesan, Savitri",null,National Movies,/wiki/Ratha_Thilagam,K. V. Mahadevan,2,7.0
42,1963,Sri Krishnaarjuna Yuddham,K. V. Reddy,"N. T. Rama Rao, A. Nageswara Rao, B. Saroja Devi, Kanta Rao, Sriranjani, Chhaya Devi, Dhulipala",null,Jayanthi Pictures,/wiki/Sri_Krishnarjuna_Yuddhamu,Pendyala Nageswara Rao,7,8.1
43,1963,Thulasi Maadam,K. B. Srinivasan,"A. V. M. Rajan, 'Gemini' Chandrakantha, Sharada",null,M. A. V.Pictures,/wiki/Thulasi_Maadam,K. V. Mahadevan,3,
44,1963,Vanambadi,G. R. Nathan,"S. S. Rajendran, Devika, R. Muthuraman, Pushpalatha, Kamal Haasan",null,Kannadasan Productions,/wiki/Vanambadi,K. V. Mahadevan,5,
45,1963,Yarukku Sontham,K. V. Srinivasan,"Kalyan Kumar, Devika, Pushpalatha, Malathi, Rajasree, J. P. Chandrababu, S. V. Subbaiah",null,Modern Theatres,/wiki/Yarukku_Sontham,K. V. Mahadevan,7,
