,year,title,director,cast,genre,producer,link,cast_size,music,imdb
23,2001,Sri Raja Rajeshwari,Bharathi Kannan,"Ramki, Ramya Krishnan, Sanghavi, Bhanupriya",null,Sri Thenandal Films,/wiki/Sri_Raja_Rajeshwari,4,"Deva,Deva",4.9
24,2001,En Iniya Pon Nilavae,Balu Mahendra,"Pandiarajan, Mounika",null,SDR Movies,/wiki/En_Iniya_Pon_Nilavae,2,"Illayaraja,M. S. Viswanathan",
25,2001,Asathal,P. Vasu,"Sathyaraj, Ramya Krishnan, Vadivelu",null,Maala Creations,/wiki/Asathal,3,Bharathwaj,
26,2001,Middle Class Madhavan,T. P. Gajendran,"Prabhu, Ramya Krishnan, Manivannan, Kovai Sarala, Vivek",null,KRG Movies,/wiki/Middle_Class_Madhavan,5,Dhina,6.9
27,2001,Sigamani Ramamani,Visu,"Visu, S. V. Sekhar, Urvashi",null,Raj Co,/wiki/Sigamani_Ramamani,3,"Chandrabose,composer,Chandrabose",
28,2001,Aanandham,N. Lingusamy,"Mammootty, Murali, Devayani, Rambha, Abbas, Sneha",null,Super Good Films,/wiki/Aanandham,6,S. A. Rajkumar,7.0
29,2001,Sonnal Thaan Kaadhala,T. Rajendar,"T. Rajendar, Murali, Roja",null,Simbu Cine Arts,/wiki/Sonnal_Thaan_Kaadhala,3,T. Rajendar,
30,2001,Citizen,Saravana Subbiah,"Ajith Kumar, Vasundhara Das, Meena, Nagma",null,NIC Arts,/wiki/Citizen_(film),4,"Deva,Deva",7.1
31,2001,Krishna Krishna,S. V. Sekhar,"S. V. Sekhar, Sukanya, Ramesh Khanna",null,Media Dreams,/wiki/Krishna_Krishna,3,S. A. Rajkumar,
32,2001,Kunguma Pottu Gounder,G. Sai Suresh,"Sathyaraj, Rambha, Kausalya, Goundamani",null,Ganga Gowri Productions,/wiki/Kunguma_Pottu_Gounder,4,Sirpy,5.0
33,2001,Love Channel,R. S. Kumaresan,"Eashwar, Monika",null,Akshayaa Movies,/wiki/Love_Channel,2,"Deva,Deva",
34,2001,Dosth,S. A. Chandrasekhar,"Sarath Kumar, Abhirami, Raghuvaran, Prakash Raj",null,Lakshmi Movie Makers,/wiki/Dosth_(2001_Tamil_film),4,"Deva,Deva",5.2
35,2001,Lovely,Shakti Chidambaram,"Karthik, Malavika, Monal",null,Evergreen Film International,/wiki/Lovely_(2001_film),3,,
36,2001,Dhill,Dharani,"Vikram, Laila, Vivek",null,Lakshmi Productions,/wiki/Dhill,3,"Vidyasagar,Vidyasagar",7.0
37,2001,Narasimha,Thirupathisamy,"Vijayakanth, Isha Koppikar, Ramya Krishnan",null,Captain Cine Creations,/wiki/Narasimha_(2001_film),3,Mani Sharma,5.6
38,2001,Poove Pen Poove,K. Purushothaman,"Ishaq Hussaini, Abitha",null,GVS Films,/wiki/Poove_Pen_Poove,2,Subash Jawahar,7.2
39,2001,Star,Praveen Gandhi,"Prashanth, Jyothika, Raghuvaran",null,Sri Subajothi Movies,/wiki/Star_(2001_film),3,A. R. Rahman,4.6
40,2001,Super Kudumbam,R. K. Kalaimani,"Prabhu, Roja, Prathyusha",null,Mahalakshmi Films,/wiki/Super_Kudumbam,3,Adithyan,6.0
41,2001,Kalakalappu,Vishwa,"Napoleon, Jaya Seal, Vijayalakshmi",null,Kalaignar Kalaikoodam,/wiki/Kalakalappu_(2001_film),3,"Deva,Deva",6.9
42,2001,Kanna Unnai Thedukiren,Jeeva Selvaraj,"Sathyan, Suvalakshmi, Anju Aravind",null,Iswarya Films International,/wiki/Kanna_Unnai_Thedukiren,3,Ilaiyaraaja,
43,2001,Kutty,Janaki Vishwanathan,"P. Shwetha, Ramesh Aravind, Easwari Rao",null,Sruthika Foundations,/wiki/Kutty_(2001_film),3,,6.2
44,2001,Viswanathan Ramamoorthy,Rama Narayanan,"Ramki, Roja, Vivek, Vindhya",null,Sri Thenandal Films,/wiki/Viswanathan_Ramamoorthy_(film),4,S. A. Rajkumar,
45,2001,Poovellam Un Vasam,Ezhil,"Ajith Kumar, Jyothika, Sivakumar, Nagesh",null,Oscar Films,/wiki/Poovellam_Un_Vasam,4,"Vidyasagar,Vidyasagar",6.3
46,2001,Vedham,Arjun,"Arjun, Vineeth, Sakshi Shivanand, Divya Unni",null,Sree Raam Films International,/wiki/Vedham,4,"Vidyasagar,Vidyasagar",8.1
47,2001,Samudhiram,K. S. Ravikumar,"Sarath Kumar, Murali, Abhirami, Manoj, Sindhu Menon, Monal",null,Super Good Films,/wiki/Samudhiram,6,Sabesh Murali,7.1
48,2001,Chocklet,A.Venkatesh,"Prashanth, Jaya Re, Mumtaj",null,Movie Magic,/wiki/Chocklet,3,"Deva,Deva",4.9
49,2001,Alli Thandha Vaanam,Sridhar Prasad,"Prabhu Deva, Laila, Murali",null,Roja Combines,/wiki/Alli_Thandha_Vaanam,3,"Vidyasagar,Vidyasagar",5.3
50,2001,Maayan,Nassar,"Nassar, Roja, Ranjitha",null,Ganaa Film Makers,/wiki/Maayan_(film),3,"Deva,Deva",7.3
51,2001,Veettoda Mappillai,V. Sekhar,"Napoleon, Roja",null,Thiruvalluvar Kalaikoodam,/wiki/Veettoda_Mappillai,2,,6.0
52,2001,Pandavar Bhoomi,Cheran,"Arun Vijay, Shamitha, Rajkiran",null,Media Dreams,/wiki/Pandavar_Bhoomi,3,Bharathwaj,7.1
53,2001,12B,Jeeva,"Shaam, Simran, Jyothika",null,Film Works,/wiki/12B,3,Harris Jayaraj,6.4
54,2001,Kabadi Kabadi,Pandiarajan,"Pandiarajan, Sangeetha",null,Saranya Cine Creations,/wiki/Kabadi_Kabadi_(2001_film),2,"Deva,Deva",5.8
55,2001,Mitta Miraasu,Kalanjiyam,"Prabhu, Roja Selvamani, Napoleon, Mumtaj",null,Udhayam International Films,/wiki/Mitta_Miraasu,4,Aslam Mustafa,
56,2001,Asokavanam,Thakkali Srinivasan,"Livingston, Rajashri, Sriman",null,Housefull Pictures,/wiki/Asokavanam_(2001_film),3,Balabharathy,
57,2001,Aalavandhan,Suresh Krishna,"Kamal Haasan, Raveena Tandon, Manisha Koirala",null,V Creations,/wiki/Aalavandhan,3,"Unbulleted list,Shankar,Ehsaan,Loy,Mahesh Mahadevan",7.2
58,2001,Aandan Adimai,Manivannan,"Sathyaraj, Suvalakshmi, Divya Unni",null,KDK International Films,/wiki/Aandan_Adimai,3,Ilaiyaraaja,
59,2001,Kaatrukkenna Veli,Pugazhendhi Thangaraj,"Sujitha, Sriman, Kushboo, C. Arunpandian",null,Thaai Movie Makers,/wiki/Kaatrukkenna_Veli,4,Ilaiyaraaja,8.4
60,2001,Kasi,Vinayan,"Vikram, Kavya Madhavan, Kaveri",null,Sunitha Productions,/wiki/Kasi_(film),3,Ilaiyaraaja,7.0
61,2001,Love Marriage,K. Subash,"Vikram Krishna, Ranjana",null,GK Entertainments,/wiki/Love_Marriage_(2001_film),2,"Deva,Deva",7.5
62,2001,Manadhai Thirudivittai,R. D. Narayanamurthy,"Prabhu Deva, Kausalya, Gayatri Jayaraman",null,KRG Movies,/wiki/Manadhai_Thirudivittai,3,Yuvan Shankar Raja,6.2
63,2001,Nandha,Bala,"Suriya, Laila, Rajkiran",null,Aparajith Films,/wiki/Nandha,3,Yuvan Shankar Raja,7.6
64,2001,Paarthale Paravasam,K. Balachandar,"R. Madhavan, Simran, Sneha, Lawrence Raghavendra",null,Kavithalayaa Productions,/wiki/Paarthale_Paravasam,4,A. R. Rahman,5.4
65,2001,Ponnana Neram,Raviraj,"Ramarajan, Prathyusha",null,Alamelu Pictures,/wiki/Ponnana_Neram,2,Pradeep Ravi,
66,2001,Shahjahan,Ravi,"Vijay, Richa Pallod",null,Super Good Films,/wiki/Shahjahan_(film),2,Mani Sharma,6.7
67,2001,Thavasi,Udayasankar,"Vijayakanth, Soundarya, Jayasudha, Prathyusha",null,GJ Cinema,/wiki/Thavasi,4,"Vidyasagar,Vidyasagar",4.9
68,2001,Azhagana Naatkal,Sundar C.,"Karthik, Rambha, Mumtaj",null,Gowthami Arts,/wiki/Azhagana_Naatkal,3,,4.3
69,2001,Kadal Pookkal,Bharathiraja,"Murali, Manoj Bharathiraja, Sindhu Menon, Prathyusha, Uma",null,Sivasakthi Movie Makers,/wiki/Kadal_Pookkal,5,"Deva,composer,Deva",
70,2001,Kottai Mariamman,Rama Narayanan,"Karan, Devayani, Roja",null,Shyaamala Art Pictures,/wiki/Kottai_Mariamman,3,"Deva,Deva",4.3
71,2001,Majunu,Ravichandran,"Prashanth, Rinke Khanna, Rati Agnihotri, Sonu Sood",null,Cee I TV Entertainments,/wiki/Majunu,4,,5.3
72,2001,Vadagupatti Maapillai,V. C. Guhanathan,"Hamsavardhan, Reshma, Vivek, Vadivelu",null,Chitramala Combines,/wiki/Vadagupatti_Maapillai,4,Sirpy,6.0
73,2001,Maname Mayangathe,Shapeer Kumar,"Padmaja, Hema, Meenu",null,"Padmaja, Hema, Meenu",,3,,
74,2001,Theerpugal Maatrapadalaam,M. K. Arunthavaraj,"Babu Ganesh, Vichithra",null,"Babu Ganesh, Vichithra",,2,,
