,year,title,director,cast,genre,producer,link,music,cast_size,imdb
11,1986,Choru,Rama Narayanan,"S. Ve. Shekher, Chandrasekhar, Jeevitha, Vanithasri",null,Sri Thenandal Films,/w/index.php?title=Choru_(film)&action=edit&redlink=1,Sankar Ganesh,4,8.1
12,1986,Cinema Cinema,T. P. Gajendran,"S. Ve. Shekher, Kalaiselvi",null,Leo International,/w/index.php?title=Cinema_Cinema_(film)&action=edit&redlink=1,M. S. Viswanathan,2,
13,1986,December Pookal,R. Boopathy,"Mohan, Revathi, Nalini, Nizhalgal Ravi, Goundamani, Senthil",null,N. R. K. Cine Arts,/wiki/December_Pookal,Ilaiyaraaja,6,5.7
14,1986,Dharma Devathai,S. P. Muthuraman,"Vijayakanth, Raadhika, Pallavi",null,AVM Productions,/wiki/Dharma_Devathai,Raveendran,3,
15,1986,Dharma Pathini,Ameerjan,"Karthik, Jeevitha, Chandrasekhar, Goundamani, Senthil",null,Sri Shanmugalaya Arts,/wiki/Dharma_Pathini_(1986_film),Ilaiyaraaja,5,
16,1986,Dharmam,R. Thyagarajan,"Sathyaraj, Jaishankar, Saritha, Sudha Chandran",null,Devar films,/wiki/Dharmam,Usha Khanna,4,
17,1986,En Sabatham,S. A. Chandrasekhar,"Arjun, Anitha",null,G. R. P. Arts,/w/index.php?title=En_Sabatham&action=edit&redlink=1,Gangai Amaran,2,
18,1986,Enakku Nane Needipathi,S. A. Chandrasekhar,"Vijayakanth, Jeevitha, Jaishankar, Lakshmi",null,Kay Cee Film Combines,/wiki/Enakku_Nane_Needipathi,Ilaiyaraaja,4,
19,1986,Endravathu Oru Naal,Balu Anand,"Naresh Kumar, Madhuri",null,Gopi Visalakshi Films,/w/index.php?title=Endravathu_Oru_Naal&action=edit&redlink=1,Sankar Ganesh,2,6.0
20,1986,Engal Thaikulame Varuge,V. N. Sambantham,"Suresh, Jeevitha, Goundamani, Silk Smitha, Thengai Srinivasan, Manorama, Y. G. Mahendra",null,P. A. S. Production,/w/index.php?title=Engal_Thaikulame_Varuge&action=edit&redlink=1,Chandrabose,7,
21,1986,Iravu Pookkal,Sridhar Rajan,"Sathyaraj, Nalini, Raveendran, Jeevitha, Y. G. Mahendra",null,Sri Sivahari Films,/w/index.php?title=Iravu_Pookkal&action=edit&redlink=1,Ilaiyaraaja,5,
22,1986,Isai Paadum Thendral,S. Devarajan,"Sivakumar, Ambika, Rekha, Goundamani, Janagaraj",null,N. C. Creations,/wiki/Isai_Paadum_Thendral,Ilaiyaraaja,5,
23,1986,Jeevanathi,Sanjay-Bhaskar,"Sivakumar, Ilavarasi, Goundamani, Anuradha",null,Our National Creations,/w/index.php?title=Jeevanathi&action=edit&redlink=1,M. S. Viswanathan,4,
24,1986,Jigu Jigu Rayil,Manivannan,"S. Ve. Shekher, Sulakshana",null,Gangai Pictures,/w/index.php?title=Jigu_Jigu_Rayil&action=edit&redlink=1,Sankar Ganesh,2,
25,1986,Jothi Malar,Rama Narayanan,"Suresh, Nalini, K. R. Vijaya",null,Bhairavi Creation,/w/index.php?title=Jothi_Malar&action=edit&redlink=1,Sankar Ganesh,3,
26,1986,Kadaikan Paarvai,Raaj Sridhar,"Pandiyan, Sathyaraj, Ilavarasi",null,Sri Hemamalini Productions,/w/index.php?title=Kadaikan_Paarvai&action=edit&redlink=1,V. S. Narasimhan,3,
27,1986,Kadalora Kavithaigal,P. Bharathiraja,"Sathyaraj, Rekha, Raja, Ranjini, Janagaraj",null,Mookambika Art Creations,/wiki/Kadalora_Kavithaigal,Ilaiyaraaja,5,7.3
28,1986,Kagidha Odam,Rama Narayanan,"Ilavarasan, Nalini",null,Poompuhar Production,/w/index.php?title=Kagidha_Odam&action=edit&redlink=1,Sankar Ganesh,2,9.2
29,1986,Kaithiyin Theerpu,Vijaya Bharathy,"Vijaya Bharathy, Jaishankar, Urvashi, Anuradha",null,Sunshine Creations,/w/index.php?title=Kaithiyin_Theerpu&action=edit&redlink=1,R. Ramanujam,4,
30,1986,Kalamellam Un Madiyil,Rajasekhar,"Murali, Jayashree, Ganga, Janagaraj",null,Prem Priya Productions,/w/index.php?title=Kalamellam_Un_Madiyil&action=edit&redlink=1,Chandrabose,4,
31,1986,Kanmaniye Pesu,Rajasekhar,"Sivakumar, Lakshmi, Ambika",null,Aries Cine Arts,/w/index.php?title=Kanmaniye_Pesu&action=edit&redlink=1,Raveendran,3,
32,1986,Kanna Thorakkanum Saami,R. Govindaraj,"Sivakumar, Jeevitha, Cho, Manorama",null,Punitha Cine Arts,/wiki/Kanna_Thorakkanum_Saami,IlaiyaraajaGangai Amaran,4,
33,1986,Kanne Kaniyamuthe,Sakthi Kannan,"Rehman, Amala, Jaishankar, Sujatha, Senthil",null,Saj Productions,/w/index.php?title=Kanne_Kaniyamuthe&action=edit&redlink=1,M. S. Viswanathan,5,
34,1986,Kannukku Mai Ezhuthu,J. Mahendran,"P. Bhanumathi, Sujatha, Sarath Babu, Vadivukkarasi",null,Blue Moon Movies,/wiki/Kannukku_Mai_Ezhuthu,Ilaiyaraaja,4,
35,1986,Karimedu Karuvayan,Rama Narayanan,"Vijayakanth, Nalini, Sathyaraj, Pandiyan, Aruna, Goundamani, Senthil",null,Meenakshi Arts,/wiki/Karimedu_Karuvayan,Ilaiyaraaja,7,4.5
36,1986,Kodai Mazhai,Muktha S. Sundar,"Vidya Venugopal, Jaishankar, Lakshmi, Sripriya, Prasad, S. Ve. Shekher",null,Muktha Films,/wiki/Kodai_Mazhai,Ilaiyaraaja,6,
37,1986,Kovil Yaanai,Kandasami-Singaram,"Pandiyan, Jayashree, Radha Ravi, S. S. Chandran, Senthil, Kovai Sarala, Kuyili, Anuradha",null,Sri Viji Movies,/w/index.php?title=Kovil_Yaanai&action=edit&redlink=1,Chandrabose,8,
38,1986,Kulirkaala Megangal,C. V. Sridhar,"Arjun, Jaishankar, Sadhana, Thengai Srinivasan, Manorama, Vanitha",null,Vasan Brothers,/wiki/Kulirkaala_Megangal,Sankar Ganesh,6,
39,1986,Kungamapottu,R. Ranjith Kumar,"R. Ranjith Kumar, Saritha",null,Sri Padma Balaji Films,/w/index.php?title=Kungamapottu&action=edit&redlink=1,Sankar Ganesh,2,5.0
40,1986,Lakshmi Vandhachu,Rajasekhar,"Sivaji Ganesan, Padmini, Revathi, Nizhalgal Ravi, S. Ve. Shekher, Jayachitra, Baby Meena",null,Aries Cine Arts,/wiki/Lakshmi_Vandhachu,Raveendran,7,
41,1986,Maaveeran,Rajasekhar,"Rajinikanth, Ambika, Jaishankar, Sujatha, Dara Singh, Nagesh, Vijayakumar, Sunitha",null,Padmalaya Pictures,/wiki/Maaveeran,Ilaiyaraaja,8,6.1
42,1986,Machakaaran,Raj Bharath,"Thiagarajan, Raadhika, Urvashi, K. R. Vijaya",null,Navasakthi Pictures,/w/index.php?title=Machakaaran_(1986_film)&action=edit&redlink=1,Sankar Ganesh,4,5.4
43,1986,Mahasakthi Mariamman,K. S. Gopalakrishnan,"K. R. Vijaya, Sujatha, Rajesh, Ilavarasi, Chandrasekhar, Anuradha, Jayachitra, Sumithra",null,Karpaga Lakshmi Pictures,/w/index.php?title=Mahasakthi_Mariamman&action=edit&redlink=1,K. V. Mahadevan,8,
44,1986,Malarum Ninaivugal,Krishnan–Panju,,null,Meenakshi Films,/w/index.php?title=Malarum_Ninaivugal&action=edit&redlink=1,V. Kumar,1,
45,1986,Mamiyargal Jakkirathai,Rama Narayanan,"Raveendran, Nalini, Sadhana",null,Kamal Chithiram,/w/index.php?title=Mamiyargal_Jakkirathai&action=edit&redlink=1,Chandrabose,3,
46,1986,Manakanakku,R. C. Sakthi,"Vijayakanth, Radha, Ambika, Sarath Babu, Rajesh",null,Vinod Art Pictures,/wiki/Manakanakku,M. S. Viswanathan,5,6.4
47,1986,Mandhira Punnagai,V. Thamizhalagan,"Sathyaraj, Nadhiya, Raghuvaran, Baby Sujitha, Jai Jagadish, Senthil",null,Sathya Movies,/wiki/Mandhira_Punnagai_(1986_film),Ilaiyaraaja,6,6.5
48,1986,Manithanin Marupakkam,K. Rangaraj,"Sivakumar, Radha, Jayashree, Jai Jagadish, Rajyalakshmi",null,Sathya Jyothi Films,/wiki/Manithanin_Marupakkam,Ilaiyaraaja,5,5.4
49,1986,Mannukkul Vairam,Manoj Kumar,"Sivaji Ganesan, Sujatha, Rajesh, Murali, Pandiyan, Ranjini, Vani Viswanath, Goundamani, Senthil, Kovai Sarala",null,Motherland Pictures,/wiki/Mannukkul_Vairam,Devendran,10,
50,1986,Maragatha Veenai,Gokula Krishnan,"Suresh, Revathi, Goundamani, Chandrasekhar, Senthil, Manorama, Baby Sonia",null,Naveena Productions,/wiki/Maragatha_Veenai,Ilaiyaraaja,7,
51,1986,Marakka Maatten,Ramarajan,"Nizhalgal Ravi, Viji, Janagaraj, S. S. Chandran, Senthil, Kovai Sarala",null,Veeralakshmi Combines,/w/index.php?title=Marakka_Maatten&action=edit&redlink=1,Gangai Amaran,6,
52,1986,Marumagal,Karthick Raghunath,"Sivaji Ganesan, Jaishankar, Suresh, Revathi, Pavithra, Y. G. Mahendra, Manorama",null,Sujatha Cine Arts,/wiki/Marumagal,Chandrabose,7,5.6
53,1986,Maruthi,K. V. Thyagarajan,"Chandrasekhar, S. Ve. Shekher, Jeevitha, Madhuri, S. S. Chandran, Senthil",null,Vijayakala Pictures,/w/index.php?title=Maruthi_(film)&action=edit&redlink=1,Sankar Ganesh,6,
54,1986,Meendum Pallavi,A. P. Jegadeesh,"Jaishankar, Sujatha, Raghuvaran, Rajyalakshmi, Anuradha, Goundamani",null,Ibrahim Cine Enterprises,/w/index.php?title=Meendum_Pallavi&action=edit&redlink=1,M. S. Viswanathan,6,
55,1986,Mel Maruvathoor Arpudhangal,S. Jagadeesan,"K. R. Vijaya, Rajesh, Radha Ravi, Nalini, Sulakshana, Thengai Srinivasan",null,Oaam Selvi Arts,/wiki/Mel_Maruvathoor_Arpudhangal,K. V. Mahadevan,6,
56,1986,Mella Thirandhathu Kadhavu,R. Sundarrajan,"Mohan, Radha, Amala, Visu, Senthil",null,AVM Productions,/wiki/Mella_Thirandhathu_Kadhavu,M. S. ViswanathanIlaiyaraaja,5,7.2
57,1986,Mouna Ragam,Mani Ratnam,"Mohan, Revathi, Karthik",null,Sujatha Productions,/wiki/Mouna_Ragam,Ilaiyaraaja,3,8.5
58,1986,Mounam Kalaikirathu,Karikalan,"Suresh, Anand Babu, Jeevitha, Jayashree, Vijayakumar, S. S. Chandran, Senthil",null,H. M. C. Productions,/wiki/Mounam_Kalaikirathu,Sankar Ganesh,7,8.5
59,1986,Mr. Bharath,S. P. Muthuraman,"Rajinikanth, Ambika, Sathyaraj, Sharada, Goundamani, S. Ve. Shekher, Viji, Visu",null,AVM Productions,/wiki/Mr._Bharath,Ilaiyaraaja,8,7.2
60,1986,Murattu Karangal,Rajasekhar,"Thiagarajan, Sulakshana, Sathyaraj, Jaishankar, Deepa",null,Hemnag Films,/wiki/Murattu_Karangal,Ilaiyaraaja,5,
61,1986,Muthal Vasantham,Manivannan,"Pandiyan, Chandrasekhar, Sathyaraj, Ramya Krishnan, Mahalakshmi",null,Everest Films,/wiki/Muthal_Vasantham,Ilaiyaraaja,5,5.2
62,1986,Mythili Ennai Kaathali,T. Rajendar,"T. Rajendar, Srividya, Amala, S. S. Chandran",null,Thanjai Cine Arts,/wiki/Mythili_Ennai_Kaathali,T. Rajendar,4,6.2
63,1986,Naan Adimai Illai,Dwarakish,"Rajinikanth, Sridevi, Girish Karnad, V. K. Ramasamy, Thengai Srinivasan, Manorama, Y. G. Mahendra, Vanitha",null,Dwarakish Chithra,/wiki/Naan_Adimai_Illai,Vijay Anand,8,5.9
64,1986,Naalellam Pournami,Utthaman,"Prabhu, Ranjini, Manimaran",null,Vikranth Creations,/w/index.php?title=Naalellam_Pournami&action=edit&redlink=1,Gangai Amaran,3,
65,1986,Naanum Oru Thozhilali,C. V. Sridhar,"Kamal Haasan, Ambika, Jaishankar",null,Chitralaya Films,/wiki/Naanum_Oru_Thozhilali,Ilaiyaraaja,3,6.5
66,1986,Nambinar Keduvathillai,K. Shankar,"Vijayakanth, Prabhu, Jayashree, Sudha Chandran, Senthil, Manorama",null,Siva Shankar Motion Pictures,/wiki/Nambinar_Keduvathillai,M. S. Viswanathan,6,
67,1986,Namma Ooru Nalla Ooru,V. Azhagappan,"Ramarajan, Rekha, Rajeev, Sulakshana, S. S. Chandran, Senthil",null,Sri Devi Bagavathi Films,/wiki/Namma_Ooru_Nalla_Ooru,Gangai Amaran,6,
68,1986,Natpu,Ameerjan,"Karthik, Radha Ravi, Sripriya, Sri Bharathi, Senthil",null,Veeralakshmi Combines,/wiki/Natpu,Ilaiyaraaja,5,5.9
69,1986,Neethana Antha Kuyil,R. Selvaraj,"Raja, Ranjini",null,Kaladharshan Films,/w/index.php?title=Neethana_Antha_Kuyil&action=edit&redlink=1,Ilaiyaraaja,2,
70,1986,Nilave Malare,S. A. Chandrasekhar,"Nadhiya, Rahman, Rajesh, Baby Shalini, Manorama, Senthil",null,Saj Productions,/wiki/Nilave_Malare_(film),M. S. Viswanathan,6,
71,1986,Odangal,Ameerjan,"Sanjay Kumar, Naveena, Radha Ravi, Manorama",null,P. S. V. Pictures,/w/index.php?title=Odangal&action=edit&redlink=1,Sampath Selvam,4,9.2
72,1986,Oomai Vizhigal,R. Aravindraj,"Vijayakanth, Jaishankar, Arun Pandian, Saritha, Chandrasekhar, Srividya, Visu, Ilavarasi, Senthil",null,Thirai Chirpi,/wiki/Oomai_Vizhigal,Manoj GyanAabavanan,9,7.1
73,1986,Oru Iniya Udhayam,R. Selvam,"Vijayakanth, Amala, Vijayakumar, Janagaraj",null,Pandu Cine Arts,/wiki/Oru_Iniya_Udhayam,Manoj Gyan,4,
74,1986,Oru Manithan Oru Manaivi,Durai,"Suresh, Ashok, Sumithra",null,S. D. Creation,/w/index.php?title=Oru_Manithan_Oru_Manaivi&action=edit&redlink=1,Sankar Ganesh,3,
75,1986,Paadum Paravaigal,,"Anand Babu, Jeevitha",null,K. R. Cine Arts,/w/index.php?title=Paadum_Paravaigal&action=edit&redlink=1,Sankar Ganesh,2,4.9
76,1986,Padikkatha Padam,Bharath,"Bharathi, Viji",null,M. L. M. Creation,/w/index.php?title=Padikkatha_Padam&action=edit&redlink=1,T. S. Raghavender,2,4.9
77,1986,Palaivana Rojakkal,Manivannan,"Prabhu, Sathyaraj, Nalini, Lakshmi, Suhasini",null,Poompuhar Production,/wiki/Palaivana_Rojakkal,Ilaiyaraaja,5,
78,1986,Panneer Nadhigal,M. Bhaskar,"Sivakumar, Amala, Jeevitha, Nizhalgal Ravi, Jayashree, S. S. Chandran, Senthil, Baby Meena",null,Oscar Movies,/w/index.php?title=Panneer_Nadhigal&action=edit&redlink=1,Sankar Ganesh,8,
79,1986,Paru Paru Pattanam Paru,Manobala,"Mohan, Ranjini, Kuyili",null,Kalaimani Movies,/w/index.php?title=Paru_Paru_Pattanam_Paru&action=edit&redlink=1,Ilaiyaraaja,3,
80,1986,Piranthaen Valarnthaen,Vijayasingam,"Goundamani, Jeevitha, S. Ve. Shekher, Rajeev, Soorya, Brindha[disambiguation needed], Senthil",null,Dhandayudhapani Films,/wiki/Piranthaen_Valarnthaen,Sankar Ganesh,7,
81,1986,Poi Mugangal,C. V. Rajendran,"Rakesh, Sulakshana",null,Preethi Creations,/wiki/Poi_Mugangal,Sankar Ganesh,2,
82,1986,Pookalai Parikatheergal,V. Azhagappan,"Suresh, Nadhiya, Rajeev, S. S. Chandran, Senthil, Manorama",null,Sri Raja Kaliamman Movies,/w/index.php?title=Pookalai_Parikatheergal&action=edit&redlink=1,T. Rajendar,6,7.0
83,1986,Pudhiya Poovithu,Surya,"Raja, Ramya Krishnan, Senthil, Kovai Sarala",null,Golden Moon Creations,/w/index.php?title=Pudhiya_Poovithu&action=edit&redlink=1,Kannan,4,
84,1986,Punnagai Mannan,K. Balachander,"Kamal Haasan, Revathi, Srividya, Rekha",null,Kavithalayaa Productions,/wiki/Punnagai_Mannan,Ilaiyaraaja,4,7.8
85,1986,Puthir,S. Siddalingaiah,"Murali, Sandhya[disambiguation needed], Asha Latha",null,Kamadhenu Art Productions,/wiki/Puthir,Ilaiyaraaja,3,
86,1986,Raja Nee Vaazhga,C. V. Rajendran,"Prabhu, Ambika, Sathyaraj, Nizhalgal Ravi, Anuradha",null,Garuda Films,/w/index.php?title=Raja_Nee_Vaazhga&action=edit&redlink=1,K. Ravi,5,
87,1986,Rasigan Oru Rasigai,Balu Anand,"Sathyaraj, Ambika, Jaishankar, Goundamani, Senthil",null,Vasan Productions,/w/index.php?title=Rasigan_Oru_Rasigai&action=edit&redlink=1,Raveendran,5,
88,1986,Revathy,Sundar K. Vijayan,"Revathi, Suresh",null,J. V. Movies,/w/index.php?title=Revathy_(film)&action=edit&redlink=1,Sankar Ganesh,2,
89,1986,Saadhanai,A. S. Pragasam,"Sivaji Ganesan, K. R. Vijaya, Prabhu, Nalini, Y. G. Mahendra",null,Pragaas Productions,/wiki/Saadhanai,Ilaiyaraaja,5,
90,1986,Samsaram Adhu Minsaram,Visu,"Visu, Lakshmi, Raghuvaran, Chandrasekhar, Kismu, Manorama, Madhuri, Ilavarasi, Kamala Kamesh",null,AVM Productions,/wiki/Samsaram_Adhu_Minsaram,Shankar Ganesh,9,7.2
91,1986,Sarvam Sakthimayam,P. R. Somasundar,"Rajesh, Sudha Chandran, S. Ve. Shekher, Ramya Krishnan, Manorama, Radha Ravi",null,Preethi Indar Combines,/wiki/Sarvam_Sakthimayam,Ben Surender,6,
92,1986,Selvakku,M. A. Kaja,"Chandrasekhar, Radha Ravi, Sulakshana, Soorya, Sri Sailaja, Janagaraj",null,R. G. Combines,/w/index.php?title=Selvakku&action=edit&redlink=1,Chandrabose,6,
93,1986,Sigappu Malargal,S. A. Chandrasekhar,"Vijayakanth, Sulakshana, S. S. Chandran",null,Vidhya Creations,/wiki/Sigappu_Malargal,M. S. Viswanathan,3,
94,1986,Solai Pushpangal,Ramarajan,"Chandrasekhar, Jeevitha, Ramarajan",null,Sri Thenandal Films,/w/index.php?title=Solai_Pushpangal&action=edit&redlink=1,Sankar Ganesh,3,4.0
95,1986,Thaaiku Oru Thaalaattu,Balachandra Menon,"Sivaji Ganesan, Padmini, Sujatha, Pandiarajan, Visu, Ilavarasi, Rohini, Rajyalakshmi",null,K. R. G. Film Circuit,/wiki/Thaaiku_Oru_Thaalaattu,Ilaiyaraaja,8,7.0
96,1986,Thalaiyatti Bommaigal,K. Natraj,"Goundamani, Ilavarasi, Radha Ravi, Kalpana, Senthil",null,Appu Movies,/w/index.php?title=Thalaiyatti_Bommaigal&action=edit&redlink=1,Gangai Amaran,5,
97,1986,Thazhuvatha Kaigal,R. Sundarrajan,"Vijayakanth, Ambika, Senthil, Anuradha",null,Swarnaambika Movies,/wiki/Thazhuvatha_Kaigal,Ilaiyaraaja,4,
98,1986,Thodarum Uravu,,"Karthik, Urvashi",null,Thamayanthi Films,/w/index.php?title=Thodarum_Uravu&action=edit&redlink=1,Gangai Amaran,2,
99,1986,Unakkaagave Vaazhgiren,K. Rangaraj,"Sivakumar, Nadhiya, Suresh, Menaka, Senthil",null,Krishnalaya Productions,/wiki/Unakkaagave_Vaazhgiren,Ilaiyaraaja,5,
100,1986,Unnai Ondru Ketpen,Sakthi Kannan,"Mohan, Amala, Poornima Bhagyaraj",null,V. M. I. Productions,/w/index.php?title=Unnai_Ondru_Ketpen&action=edit&redlink=1,V. S. Narasimhan,3,
101,1986,Unnidathil Naan,Arun Veerappan,"Nethaji, Nalini, Devi Lalitha",null,Textam Productions,/w/index.php?title=Unnidathil_Naan&action=edit&redlink=1,Thayanban,3,6.2
102,1986,Uyire Unakkaga,K. Rangaraj,"Mohan, Sujatha, Nadhiya, Senthil, Kovai Sarala",null,Motherland Pictures,/wiki/Uyire_Unakkaga,Laxmikant–Pyarelal,5,
103,1986,Vasantha Raagam,S. A. Chandrasekhar,"Vijayakanth, Rahman, Sudha Chandran, S. A. Chandrasekhar",null,V. V. Creations,/wiki/Vasantha_Raagam,M. S. Viswanathan,4,6.7
104,1986,Vettai,Senthinathan,"Arjun, Sasikala",null,P. S. V. Pictures,,Sankar Ganesh,2,5.9
105,1986,Vidinja Kalyanam,Manivannan,"Sathyaraj, Raveendran, VIjayakumar, Sujatha, Jayashree, Senthil",null,Vivekanandha Pictures,/wiki/Vidinja_Kalyanam,Ilaiyaraaja,6,6.4
106,1986,Viduthalai,K. Vijayan,"Sivaji Ganesan, Rajinikanth, Madhavi, Vishnuvardhan, Anuradha",null,Sujatha Cine Arts,/wiki/Viduthalai_(1986_film),Chandrabose,5,6.3
107,1986,Vikram,Rajasekhar,"Kamal Haasan, Dimple Kapadia, Lizzy, Ambika, Sathyaraj, Amjad Khan, Janagaraj",null,Raaj Kamal Films International,/wiki/Vikram_(1986_Tamil_film),Ilaiyaraaja,7,7.2
108,1986,Yaaro Ezhuthiya Kavithai,C. V. Sridhar,"Sivakumar, Rajesh, Jayashree, Thengai Srinivasan, Kovai Sarala",null,Durga Bagavathy Films,/wiki/Yaaro_Ezhuthiya_Kavithai,Anand Shankar,5,
