,year,title,director,cast,genre,producer,link,music,cast_size,imdb
46,1973,Thedi Vandha Lakshmi,G. R. Nathan,"Jaishankar, Lakshmi, A. Sakunthala, Thengai Srinivasan, Manorama",null,Modern Theatres,/wiki/Thedi_Vandha_Lakshmi,M. S. Sanjay,5,
47,1973,Thirumalai Deivam,A. P. Nagarajan,"Gemini Ganesan, R. Muthuraman, A. V. M. Rajan, Sivakumar, K. B. Sundarambal, S. Varalakshmi, Lakshmi, Srividya, C. R. Vijayakumari, T. R. Mahalingam, Sukumari, Pushpalatha, Suruli Rajan, Manorama, Sachu",null,Shanthi Combines,/wiki/Thirumalai_Deivam,Kunnakudi Vaidyanathan,15,6.3
48,1973,Ulagam Sutrum Valiban,M. G. Ramachandran,"M. G. Ramachandran, Chandrakala, Manjula, Latha, Nagesh",null,Em. Gee. Yaar. Pictures,/wiki/Ulagam_Sutrum_Valiban,M. S. Viswanathan,5,6.4
49,1973,Vaayadi,Madurai Thirumaran,"Jaishankar, K. R. Vijaya, A. Sakunthala, Cho, Manorama",null,Kasi Pictures,/w/index.php?title=Vaayadi&action=edit&redlink=1,M. S. Viswanathan,5,
50,1973,Vakkuruthi,Mohan Gandhiram,"Jaishankar, Vennira Aadai Nirmala, Anjali Devi, Major Sundarrajan, Cho, Thengai Srinivasan, Manorama",null,Kadhirvel Murugan Films,/w/index.php?title=Vakkuruthi&action=edit&redlink=1,Sankar Ganesh,7,
51,1973,Valli Deivanai,Thillai Raghavan,"Ravichandran, Prameela, Shashikumar, M. Bhanumathi, S. Varalakshmi",null,Thyagam Pictures,/w/index.php?title=Valli_Deivanai&action=edit&redlink=1,N. S. Thyagarajan,5,
52,1973,Vandhaale Magaraasi,K. S. Gopalakrishnan,"Jaishankar, Jayalalithaa, Cho, M. N. Rajam, Pushpalatha",null,Ashok Pictures,/wiki/Vandhaale_Magaraasi,Sankar Ganesh,5,7.0
53,1973,Veettu Mappillai,A. K. Subramaniam,"Savitri, A. V. M. Rajan, Prameela, Kumari Padmini, J. P. Chandrababu, Thengai Srinivasan, Sachu",null,Sakthi Films,/w/index.php?title=Veettu_Mappillai&action=edit&redlink=1,A. M. Rajah,7,
54,1973,Veettukku Vandha Marumagal,R. Vittal,"A. V. M. Rajan, Ravichandran, Vennira Aadai Nirmala, Latha, Cho, Manorama",null,Sri Navaneetha Films,/wiki/Veettukku_Vandha_Marumagal,Sankar Ganesh,6,
55,1973,Vijaya,Vietnam Veedu Sundaram,"Jaishankar, Lakshmi, Shubha, Major Sundarrajan",null,Jupiter Art Movies,/w/index.php?title=Vijaya_(film)&action=edit&redlink=1,G. Devarajan,4,
