,year,title,director,cast,genre,producer,link,cast_size,music,imdb
22,2003,Magic Magic 3D,Jose,"Suraj Balajee, S. P. Balasubramaniam, Pooja Kumar, Tirlok Malik",null,null,/wiki/Magic_Magic_3D,4,Sharreth,3.9
23,2003,Dum,A. Venkatesh,"Silambarasan, Rakshita",null,null,/wiki/Dum_(2003_Tamil_film),2,"Deva,Deva",3.4
24,2003,Kadhal Sadugudu,V. Z. Durai,"Vikram, Priyanka Trivedi",null,null,/wiki/Kadhal_Sadugudu,2,"Deva,Deva",5.7
25,2003,Sena,Sujith,"Sathyaraj, Aravind Akash, Rakshita",null,null,/wiki/Sena_(film),3,D. Imman,
26,2003,Arasu,Suresh,"Sarathkumar, Simran, Roja",null,null,/wiki/Arasu_(2003_film),3,Mani Sharma,5.6
27,2003,Banda Paramasivam,T. P. Gajendran,"Prabhu, Abbas, Rambha, Monika",null,null,/wiki/Banda_Paramasivam,4,Sirpy,
28,2003,Punnagai Poove,S. D. Sabapathy,"Nandha, Kaveri, Rekha Vedavyas",null,null,/wiki/Punnagai_Poove,3,Yuvan Shankar Raja,5.8
29,2003,Well Done,Ravindran,"Jayanth,  Chytra Hallikeri",null,null,/wiki/Well_Done_(2003_film),2,"Vidyasagar,composer,Vidyasagar",
30,2003,Anbe Anbe,Mani Bharathi,"Shaam, Sharmelee",null,null,/wiki/Anbe_Anbe,2,Bharathwaj,5.0
31,2003,Indru Mudhal,M. A. Murugesh,"Mithun Tejaswi, Daisy Bopanna, Nanditha",null,null,/wiki/Indru_Mudhal,3,"Deva,Deva",
32,2003,Saamy,Hari,"Vikram, Trisha",null,null,/wiki/Saamy,2,Harris Jayaraj,7.3
33,2003,Inidhu Inidhu Kadhal Inidhu,Sakthi Chidambaram,"Jai Akash, Neha, Hamsavardhan, Monica",null,null,/wiki/Inidhu_Inidhu_Kadhal_Inidhu,4,Devi Sri Prasad,
34,2003,Pudhiya Geethai,K. P. Jagannath,"Vijay, Ameesha Patel, Meera Jasmine",null,null,/wiki/Pudhiya_Geethai,3,"Yuvan Shankar Raja,Karthik Raja",4.0
35,2003,Lesa Lesa,Priyadarshan,"Shaam, Trisha",null,null,/wiki/Lesa_Lesa,2,Harris Jayaraj,6.0
36,2003,Parthiban Kanavu,Karu Pazhaniappan,"Srikanth, Sneha",null,null,/wiki/Parthiban_Kanavu_(2003_film),2,"Vidyasagar,Vidyasagar",6.7
37,2003,Parasuram,Arjun,"Arjun, Kiran, Gayathri Raguram",null,null,/wiki/Parasuram_(2003_film),3,"A. R. Rahman,Pravin Mani",4.5
38,2003,Nala Damayanthi,Mouli,"R. Madhavan, Geetu Mohandas, Shrutika",null,null,/wiki/Nala_Damayanthi_(2003_film),3,Ramesh Vinayagam,7.1
39,2003,Paarai,K. S. Ravikumar,"Sarath Kumar, Jayaram, Meena, Ramya Krishnan",null,null,/wiki/Paarai_(film),4,Sabesh Murali,4.3
40,2003,Jayam,M. Raja,"Jayam Ravi, Sadha",null,null,/wiki/Jayam_(2003_film),2,,5.9
41,2003,Ice,Raghuraj,"Ashok, Priyanka Trivedi",null,null,/wiki/Ice_(2003_film),2,Devi Sri Prasad,
42,2003,Kaadhal Kondein,Selvaraghavan,"Dhanush, Sonia Agarwal",null,null,/wiki/Kaadhal_Kondein,2,Yuvan Shankar Raja,7.9
43,2003,Kovilpatti Veeralakshmi,K. Rajeswar,"Simran, Sonu Sood, Sherin",null,null,/wiki/Kovilpatti_Veeralakshmi,3,Adithyan,6.4
44,2003,Whistle,J.D-Jerry,"Vikramaditya, Sherin, Gayathri Raguram",null,null,/wiki/Whistle_(2003_film),3,D. Imman,5.6
45,2003,Priyamaana Thozhi,Vikraman,"R. Madhavan, Jyothika, Sridevi Vijayakumar",null,null,/wiki/Priyamaana_Thozhi,3,S. A. Rajkumar,5.5
46,2003,Aahaa Ethanai Azhagu,Kanmani,"Mithun Tejaswi, Charmee",null,null,/wiki/Aahaa_Ethanai_Azhagu,2,"Vidyasagar,Vidyasagar",6.6
47,2003,Kadhal Kisu Kisu,P. Vasu,"Bala, Charmee",null,null,/wiki/Kadhal_Kisu_Kisu,2,"Vidyasagar,Vidyasagar",
48,2003,Thayumanavan,Saravanan,"Saravanan, Prema",null,null,/wiki/Thayumanavan,2,Vaigundavasaan,
49,2003,Ilasu Pudhusu Ravusu,L. C. Selva,"Deepak Dinkar, Suja Varunee, Vadivelu",null,null,/wiki/Ilasu_Pudhusu_Ravusu,3,Biju,
50,2003,Idhayamae,Raviraja,"Ishaq Hussaini, Krishnana, Vadivelu",null,null,,3,,
51,2003,Kaakha Kaakha,Gautham Menon,"Suriya, Jyothika",null,null,/wiki/Kaakha_Kaakha,2,Harris Jayaraj,8.0
52,2003,Thithikudhe,Brinda Sarathy,"Jiiva, Sridevi Vijayakumar, Shrutika",null,null,/wiki/Thithikudhe,3,"Vidyasagar,Vidyasagar",4.7
53,2003,Vikadan,Arun Pandian,"Harish Raghavendra, Arun Pandian, Gayathri Raguram, Radhika Chaudhari",null,null,/wiki/Vikadan,4,Jerome Pushparaj,
54,2003,Eera Nilam,Bharathiraja,"Manoj Bharathiraja, Nanditha",null,null,/wiki/Eera_Nilam,2,Sirpy,
55,2003,Alaudin,Ravi Chakravathy,"Prabhu Deva, Ashima Bhalla",null,null,/wiki/Alaudin,2,Mani Sharma,4.7
56,2003,Thennavan,Nandakumaran,"Vijayakanth, Kiran Rathod",null,null,/wiki/Thennavan,2,Yuvan Shankar Raja,
57,2003,Diwan,Surya Prakash,"Sarath Kumar, Kiran Rathod",null,null,/wiki/Diwan_(film),2,S. A. Rajkumar,2.2
58,2003,Boys,S. Shankar,"Siddharth, Genelia, Vivek, Bharath, Nakul, Thaman, Manikandan",null,null,/wiki/Boys_(2003_film),7,A. R. Rahman,7.2
59,2003,Success,Prashanthshekhar,"Dushyanth, Sonia Agarwal, Nandana",null,null,/wiki/Success_(2003_film),3,"Deva,Deva",
60,2003,Thiruda Thirudi,Subramaniam Siva,"Dhanush, Chaya Singh",null,null,/wiki/Thiruda_Thirudi,2,Dhina,6.2
61,2003,Alai,Vikram Kumar,"Silambarasan, Trisha",null,null,/wiki/Alai_(film),2,"Vidyasagar,Vidyasagar",3.6
62,2003,Aalukkoru Aasai,V. Sekhar,"Sathyaraj, Meena, Manthra",null,null,/wiki/Aalukkoru_Aasai,3,S. A. Rajkumar,2.6
63,2003,Naam,Saba Kailash,"Prakash Raj, Reshmi",null,null,/wiki/Naam_(2003_film),2,Kalyani Malik,7.1
64,2003,Unnai Charanadaindhen,Samuthirakani,"Venkat Prabhu, S. P. B. Charan, Meera Vasudevan, Santhoshi",null,null,/wiki/Unnai_Charanadaindhen,4,"plainlist,S. P. Balasubrahmanyam,Srinivasa Moorthy",
65,2003,Dhivya Teacher,Kuha Jayaraj,"Anand, Vinitha, Jagan",null,null,,3,,
66,2003,Bheeshmar,Ranjith,"Ranjith, Devayani",null,null,/wiki/Bheeshmar,2,S. P. Venkatesh,
67,2003,Galatta Ganapathy,Karthik Kumar,"Pandiarajan, Sanghavi",null,null,/wiki/Galatta_Ganapathy,2,Soundaryan,
68,2003,Kaiyodu Kai,Rajan Sarma,"Aravind Akash, Yugendran, Sona",null,null,/wiki/Kaiyodu_Kai,3,Banapathra,7.4
69,2003,Ragasiyamai,Amuthan,"Prasanna, Neelan Singh",null,null,/wiki/Ragasiyamai,2,Karthik Raja,
70,2003,Three Roses,Parameswar,"Rambha, Jyothika, Laila",null,null,/wiki/Three_Roses,3,Karthik Raja,5.1
71,2003,Winner,Sundar C.,"Prashanth, Kiran",null,null,/wiki/Winner_(2003_film),2,Yuvan Shankar Raja,6.2
72,2003,Vadakku Vaasal,B. M. Sundar,"Karthik Kumar, Rithana",null,null,/wiki/Vadakku_Vaasal,2,S. P. Venkatesh,6.9
73,2003,Anjaneya,N. Maharajan,"Ajith Kumar, Meera Jasmine",null,null,/wiki/Anjaneya_(film),2,Mani Sharma,3.6
74,2003,Ottran,Ilankannan,"Arjun, Simran, Tejashree",null,null,/wiki/Ottran,3,Pravin Mani,5.6
75,2003,Pithamagan,Bala,"Vikram, Suriya, Laila, Sangeetha",null,null,/wiki/Pithamagan,4,Ilaiyaraaja,8.4
76,2003,Thirumalai,Ramana,"Vijay, Jyothika, Kausalya",null,null,/wiki/Thirumalai,3,"Vidyasagar,Vidyasagar",6.2
77,2003,Jay Jay,Saran,"R. Madhavan, Pooja, Amoga",null,null,/wiki/Jay_Jay_(film),3,Bharathwaj,5.6
78,2003,Iyarkai,S. P. Jananathan,"Shaam, Arun Vijay, Kutti Radhika",null,null,/wiki/Iyarkai,3,"Vidyasagar,Vidyasagar",7.4
79,2003,Kurumbu,Vishnuvardhan,"Allari Naresh, Nikita Thukral, Diya",null,null,/wiki/Kurumbu,3,Yuvan Shankar Raja,2.8
80,2003,Nadhi Karaiyinile,Ponvannan,Saranya Ponvannan,null,null,/wiki/Nadhi_Karaiyinile,1,Sirpy,
81,2003,Anbe Un Vasam,R. Balu,"Ashwin, Rathi Arumugam, Yogan",null,null,/wiki/Anbe_Un_Vasam,3,Dhina,
82,2003,Mullil Roja,Kasthuri Pandian,"Vishnu, Lahari, Lakshmi",null,null,,3,,
83,2003,Konji Pesalaam,R. Kaleeswaran,"Sreeja, Vamsi, C. Mukesh Kumar, Avinash",null,null,/wiki/Konji_Pesalaam,4,Ilaiyaraaja,
84,2003,Ooruku Nooruper,B. Lenin,"Hans Kaushik, Archana, Kripa",null,null,/wiki/Ooruku_Nooruper,3,Arvind Jayashankar,5.0
85,2003,Enakku 20 Unakku 18,Jyothi Krishna,"Tarun Kumar, Trisha, Shriya",null,null,/wiki/Enakku_20_Unakku_18,3,A. R. Rahman,5.3
86,2003,Joot,Azhagam Perumal,"Srikanth, Meera Jasmine",null,null,/wiki/Joot,2,"Vidyasagar,composer,Vidyasagar",4.0
87,2003,Thathi Thavadhu Manasu,Azhagu Rajusundaram,"Mumtaj, Kalabhavan Mani",null,null,/wiki/Thathi_Thavadhu_Manasu,2,"Deva,Deva",8.2
88,2003,Soori,Shelvan,"Vignesh, R. Parthiepan, Uma, Vijayalakshmi",null,null,/wiki/Soori_(2003_film),4,,3.7
89,2003,Indru,Naveen Muthuraman,"Karthik, Tanu Roy",null,null,/wiki/Indru,2,"Deva,Deva",
90,2003,Sindhamal Sitharamal,K. A. Shanmugavel,"Abbas, Nanditha",null,null,/wiki/Sindhamal_Sitharamal,2,"Bharani,Bharani",5.2
91,2003,Kadhal Kirukkan,Sakthi Chidambaram,"R. Parthiepan, Richa Pallod, Vineeth",null,null,/wiki/Kadhal_Kirukkan,3,"Deva,Deva",2.8
92,2003,Oruththi,Amshan Kumar,"Ganesh Babu, Poorvaja, Bala Singh",null,null,/wiki/Oruththi,3,L. Vaidyanathan,
93,2003,Adhaanda Idhaanda,Antony,"Pandiarajan, Sangeetha",null,null,,2,,
94,2003,Beacham,P. Selvam,"Aneesh Ravi, Sonia Mohandas",null,null,/w/index.php?title=Beacham_(2003_film)&action=edit&redlink=1,2,,
95,2003,Bhayam,,,null,null,,1,,
96,2003,E. P. Ko 215,,,null,null,,1,,
97,2003,Oru Thadava Sonna,M. Jameenraj,"Chinni Jayanth, Swarna, Lavanya",null,null,,3,,
98,2003,Paththikichu,S. S. Arasan,"Devaguru, Manjari, Shakeela, Abhinayashree",null,null,,4,,7.2
99,2003,Rekkai,B. Lenin,"Narayana Rao, M. S. Vishalakshi, N. Madankumar",null,null,,3,,4.9
100,2003,Vaanam Vaazhthattum,Raveeshwar,"Vimalahasan, Rashmi, Kulkarni",null,null,,3,,7.2
101,2003,Vani Mahal,Jayram,"Vignesh, Suvalakshmi",null,null,,2,,
