,year,title,director,cast,genre,producer,link,cast_size,music,imdb
15,1992,Kaaval Geetham,S. P. Muthuraman,"Vikram, Sithara",null,Vaasan Brothers,/wiki/Kaaval_Geetham,2,Ilaiyaraaja,7.8
16,1992,Moondrampadi,Karvannan,"Raghul, Latha",null,Easwari Productions,,2,,
17,1992,Unnai Vaazhthi Paadugiren,Sridev,"Parthiban, Suman Ranganathan, Mohini",null,Motherland Pictures,/wiki/Unnai_Vaazhthi_Paadugiren,3,Ilaiyaraaja,5.4
18,1992,Sugamana Sumaigal,Parthiban,"Parthiban, Shali, 'Baby' Sridevi",null,Isswariyan Pictures,/wiki/Sugamana_Sumaigal,3,Chandrabose,
19,1992,Naane Varuven,Sripriya,"Sripriya, Rahman, Raadhika",null,Sree Samundeshwari Productions,/wiki/Naane_Varuven,3,"Shankar,Ganesh",
20,1992,Jodi Sendhachu,Lakshmi,"Sivachandran, Raadhika, Sriram, Sowmiya",null,Savitha Chithra Films,,4,,
21,1992,Periya Gounder Ponnu,Manivasagam,"R. Sarathkumar, Gautami",null,Raaja Pushpa Pictures,/wiki/Periya_Gounder_Ponnu,2,Deva,
22,1992,Government Mappillai,Manivannan,"Anandaraj, Kasthuri, Ramkumar, Saradha Preetha",null,Madhu Films International,/wiki/Government_Mappillai,4,Deva,
23,1992,Kasu Thangakasu,Mohamed Raj,"Yogaraj, Madhu",null,R. R. Circuit,,2,,9.2
24,1992,Sivantha Malar,Sasi Mohan,"R. Sarathkumar, Gautami",null,K. R. G. Movie International,/wiki/Sivantha_Malar,2,"Maragadha Mani,M. M. Keeravani",
25,1992,Naangal,Haasan,"Sivaji Ganesan, Prabhu, Deepika, Srividya",null,Haariya Productions,/wiki/Naangal,4,,5.5
26,1992,Kasthuri Manjal,J. B. Rajaravi,"Jagadeesh, Roobini",null,Amar Jyothi Pictures,,2,,5.2
27,1992,Thanga Manasukkaran,Rajavarman,"Murali, Sivaranjani, Goundamani",null,Yathava Productions,/wiki/Thanga_Manasukkaran,3,Ilaiyaraaja,
28,1992,Enga Veetu Velan,T. Rajendar,"Rekha, Selvaraj, Silambarasan",null,Chimbu Cine Arts,/wiki/Enga_Veetu_Velan,3,,5.2
29,1992,Thangarasu,K. Alexander,"Murali, Anusha",null,Arulmigu Chelliamman Cine Arts,/wiki/Thangarasu,2,Deva,
30,1992,Innisai Mazhai,Shoba Chandrasekhar,"Neeraj, Parveen",null,V. V. Creations,/wiki/Innisai_Mazhai,2,Ilaiyaraaja,
31,1992,Unna Nenachen Pattu Padichen,Guru Dhanapal,"Karthik, Sasikala, Monisha",null,Sree Padmavathy Movie Makers,/wiki/Unna_Nenachen_Pattu_Padichen,3,Ilaiyaraaja,6.1
32,1992,Singaravelan,R. V. Udayakumar,"Kamal Haasan, Kushboo, Goundamani",null,Pavalar Creations,/wiki/Singaravelan,3,Ilaiyaraaja,7.2
33,1992,Therku Theru Machan,Manivannan,"Sathyaraj, Bhanupriya",null,Anbalaya Films,/wiki/Therku_Theru_Machan,2,Deva,
34,1992,Bharathan,S. D. Sabha,"Vijayakanth, Bhanupriya",null,Rowther Films,/wiki/Bharathan_(1992_film),2,Ilaiyaraaja,5.4
35,1992,Chembaruthi,R. K. Selvamani,"Prashanth, Roja, Bhanumathi",null,Motherland Pictures,/wiki/Chembaruthi,3,Ilaiyaraaja,6.1
36,1992,Senbaga Thottam,Manobala,"Selva, Rohini",null,Liyo International,,2,,8.3
37,1992,Nadodi Thendral,Bharathiraja,"Karthik, Ranjitha",null,Manoj Creations,/wiki/Nadodi_Thendral,2,Ilaiyaraaja,6.5
38,1992,Tamil Ponnu,K. Muthu Vijayan,"Raadhika, Ravi Rahul, Vandhana",null,Arunothaya Film Circuit,,3,,
39,1992,Chinnavar,Gangai Amaran,"Prabhu, Kasthuri",null,Indrani Movies,/wiki/Chinnavar,2,Gangai Amaran,5.2
40,1992,Chinna Pasanga Naanga,Raj Kapoor,"Murali, Revathi, Saradha Preetha",null,A. G. S. Movies,/wiki/Chinna_Pasanga_Naanga,3,Ilaiyaraaja,6.5
41,1992,Oor Mariyadhai,K. S. Ravikumar,"R. Sarathkumar, Sasikala, Napoleon",null,Super Good Films,/wiki/Oor_Mariyadhai,3,Deva,
42,1992,Sivashankari,Rama Narayanan,"Nizhalgal Ravi, Yamuna, 'Baby' Shamili",null,Sri Thenaandal Pictures,,3,,
43,1992,Nadodi Pattukkaran,N. K. Vishwanathan,"Karthik, Mohini",null,Murugan Cine Arts,/wiki/Nadodi_Pattukkaran,2,Ilaiyaraaja,6.3
44,1992,Unakkaga Piranthen,Balu Anand,"Prashanth, Mohini",null,Vivekananda Film Circuit,/wiki/Unakkaga_Piranthen,2,Deva,
45,1992,Pokkiri Thambi,Senthilnathan,"Anandaraj, Kaveri",null,Kavi Bharathi Creations,/wiki/Pokkiri_Thambi,2,Deva,5.2
46,1992,Vaaname Ellai,K. Balachander,"Anand Babu, Ramya Krishnan, Madhoo",null,Kavithalayaa Productions,/wiki/Vaaname_Ellai,3,"Maragadha Mani,M. M. Keeravani",6.8
47,1992,Yermunai,Arun Mozhi,"Nassar, Subhala",null,Udumalai Cine Arts,,2,,
48,1992,Chinna Marumagal,Prasanthkumar,"Sivaji Ganesan, Siva, Mohini",null,K. R. Enterprises,/wiki/Chinna_Marumagal,3,Sriraj M S,5.8
49,1992,Idhuthanda Sattam,Senthilnathan,"R. Sarathkumar, Rekha, Aamani",null,G. R. P. Films,/wiki/Idhuthanda_Sattam,3,"Sangeetha Rajan,S. P. Venkatesh",
50,1992,Oor Panchayathu,J. Mahendran,"Pandiarajan, Mahalakshmi",null,Muththamizh Movie Creations,/wiki/Oor_Panchayathu,2,S. P. Balasubrahmanyam,
51,1992,Pudhusa Padukkiren Paattu,Vetri Selvam,"Gowtham, Madhusri",null,Paranachi Amman Films,,2,,5.0
52,1992,Thilakam,R. Raghuvasan,"Nizhalgal Ravi, Gautami",null,Jayalakshmi Movie Combines,,2,,
53,1992,Aavarampoo,Bharathan,"Vineeth, Nandhini",null,K. R. Enterprises,/wiki/Aavarampoo,2,Ilaiyaraaja,6.2
54,1992,Idhu Namma Bhoomi,P. Vasu,"Karthik, Kushboo",null,Uzhaikkum Karangal Art Productions,/wiki/Idhu_Namma_Bhoomi,2,Ilaiyaraaja,3.8
55,1992,Kizhakku Velathachu,Thalapathy,"Anandaraj, Raja, Aishwarya",null,Shiva Shree Pictures,,3,,
56,1992,Sevagan,Arjun,"Arjun, Kushboo",null,Sreeram Films International,/wiki/Sevagan,2,"Maragadha Mani,M. M. Keeravani",
57,1992,Gowri Manohari,T. S. Krishna Kumar,"Mano Chander, Chandrika",null,Arun Kesavalaya Productions,,2,,
58,1992,Nenja Thotta Sollu,T. N. Kanna,"Pari, Vidhyasree",null,Kalaikadal Films,,2,,
59,1992,Amma Vanthachu,P. Vasu,"K. Bhagyaraj, Kushboo, Baby Sridevi",null,Saranya Cine Combines,/wiki/Amma_Vanthachu,3,Deva,
60,1992,Annamalai,Suresh Krishna,"Rajinikanth, Kushboo, Sarath Babu",null,Kavithalayaa Productions,/wiki/Annamalai_(film),3,Deva,7.7
61,1992,Ponnuketha Purushan,Gangai Amaran,"Ramarajan, Gautami",null,Mars International,/wiki/Ponnuketha_Purushan,2,Ilaiyaraaja,
62,1992,Chinna Poovai Killathey,Senthilnathan,"Rajaprabhu, Nandhini",null,Ganesh Cine Arts,,2,,5.9
63,1992,Vasantha Kala Malargal,A. R. Ramesh,"Hariraj, Shali",null,Kumudavalli Pictures,,2,,
64,1992,Vaa Vaa Vasanthame,Pala. Karuppiah,"Elango, Selvi",null,Kamalachithram,/w/index.php?title=Vaa_Vaa_Vasanthame&action=edit&redlink=1,2,,
65,1992,Thaali Kattiya Raasa,Vijaya Kanna,"Murali, Kanaka, Goundamani, Senthil",null,Poomagal Pictures Circuit,/wiki/Thaali_Kattiya_Raasa,4,S. A. Rajkumar,
66,1992,Kalikaalam,Panchu Arunachalam,"Nizhalgal Ravi, Raadhika",null,Seetha Chithra Combines,/wiki/Kalikaalam_(1992_film),2,Ilaiyaraaja,
67,1992,Magudam,Prathap K. Pothan,"Sathyaraj, Gautami, Bhanupriya",null,K. B. Films,/wiki/Magudam,3,Ilaiyaraaja,5.6
68,1992,Suyamariyadhai,R. Vijay Ganesh,"Karthik, Pallavi",null,Sri Vadivudai Amman Creations,/wiki/Suyamariyadhai,2,Sivaji Raja,
69,1992,Uyiril Oru Raagam,A. Siva Prasad,"Sanjeev Prakash, Kavya",null,Umar Art Creations,,2,,
70,1992,Endrum Anbudan,Bhagyanathan,"Murali, Sithara, Heera",null,Sathya Jyothi Films,/wiki/Endrum_Anbudan,3,Ilaiyaraaja,5.8
71,1992,Mudhal Kural,V. C. Guhanathan,"Sivaji Ganesan, Arjun, Kanaka",null,Ananth and Ananth Films,/wiki/Mudhal_Kural,3,Chandrabose,
72,1992,Mudhal Seethanam,Erode Sounder,"Siva, Devi Meenakshi",null,Super Good Films,/wiki/Mudhal_Seethanam,2,Soundaryan,
73,1992,Naalaya Seidhi,G. B. Vijay,"Prabhu, Kushboo",null,Shiva Sree Pictures,/wiki/Naalaya_Seidhi,2,Adithyan,
74,1992,Pattathu Raani,Manivasagam,"Vijayakumar, Gautami, Goundamani",null,Rajapushpa Pictures,/wiki/Pattathu_Raani,3,Deva,
75,1992,Suriyan,Pavithran,"R. Sarathkumar, Roja, Goundamani",null,A. R. S. Film International,/wiki/Suriyan,3,Deva,6.2
76,1992,Urimai Oonjaladugiradhu,Visu,"Ramesh Aravind, Kasthuri",null,Lakshmi Productions,/wiki/Urimai_Oonjaladugiradhu,2,Sankar Ganesh,
77,1992,Kottai Vaasal,Selva Vinayagam,"Arun Pandian, Sukanya, Saranya",null,Sree Rajakaliamman Enterprises,/wiki/Kottai_Vaasal,3,Deva,
78,1992,Pondatti Rajyam,K. S. Ravikumar,"Saravanan, Ranjitha",null,Anbalaya Films,/wiki/Pondatti_Rajyam,2,Deva,
79,1992,Roja,Mani Ratnam,"Arvind Swamy, Madhubala",null,Kavithalayaa Productions,/wiki/Roja_(film),2,A. R. Rahman,8.2
80,1992,Mouna Mozhi,Kasthuri Raja,"Ramesh Aravind, Shali",null,Eknaath Movie Creations,,2,,
81,1992,Thai Mozhi,R. R. Ilavarasan,"R. Sarathkumar, Vijayakanth, Mohini",null,Thamizh Annai Creations,/wiki/Thai_Mozhi,3,Ilaiyaraaja,
82,1992,Thalaivasal,Selva,"S. P. Balasubrahmanyam, Anand, Sivaranjani, Bhanu Prakash",null,Chozha Creations,/wiki/Thalaivasal_(film),4,Bala Bharathi,
83,1992,Mappillai Vanthachu,Sasi Mohan,"Rahman, Gautami",null,Theivaanai Movies,,2,,
84,1992,Palaivana Raagangal,Senthilnathan,"S. P. Balasubrahmanyam, Rekha",null,Irusaar Amman Films,,2,,
85,1992,Deiva Vaakku,M. S. Madhu,"Karthik, Revathi",null,Amma Creations,/wiki/Deiva_Vaakku,2,Ilaiyaraaja,6.7
86,1992,Ellaichami,K. Rangaraj,"R. Sarathkumar, Rupini",null,Nachiyar Movies,/wiki/Ellaichami,2,S. A. Rajkumar,6.8
87,1992,Pangali,K. Subash,"Sathyaraj, Bhanupriya, Goundamani",null,Sivanthi Films,/wiki/Pangali,3,Ilaiyaraaja,
88,1992,Kizhakku Veedhi,M. R. Boopathi,"Selva, Ranjitha",null,Kumar Movies,,2,,
89,1992,Madha Komadha,Rama Narayanan,"Nizhalgal Ravi, Sithara",null,Sidhartha Productions,,2,,5.4
90,1992,Samundi,Manoj Kumar,"R. Sarathkumar, Kanaka",null,Sree Rajakaliamman Enterprises,/wiki/Samundi,2,Deva,
91,1992,Annai Vayal,Ponvannan,"Raj Rahul, Vinodhini",null,Sree Rajeshwari Film Corporation,,2,,6.6
92,1992,Annan Ennada Thambi Ennada,Vijay Krishnaraj,"Arjun, Nirosha, Sivakumar, Rekha",null,Sree Athanoor Amman Pictures,/wiki/Annan_Ennada_Thambi_Ennada,4,"Aabavanan,Manoj Gyan,Gyan Varma",5.2
93,1992,Chinna Chittu,Manivarma,"Hariraj, Maria",null,Maammu Creations,,2,,5.9
94,1992,David Uncle,Guna,"Anandaraj, Siva, Sivaranjani, Rekha, Sridevi Vijaykumar",null,Aarthi International,/wiki/David_Uncle,5,Adithyan,
95,1992,Annayin Madiyil,S. Rajaguru,"Vijay Shankar, Suma",null,Saraswathi Cine Arts,,2,,
96,1992,Sagalakala Vaandugal,Senthil Kumar,"Manoj, Kalaiselvi",null,Vijay Productions,,2,,3.0
97,1992,Kaviya Thalaivan,K. S. Gopalakrishnan,"Vijayakanth, Bhanupriya",null,Thamizh Ponnie Art,/wiki/Kaviya_Thalaivan_(1992_film),2,Aravind Siddhartha,5.2
98,1992,Mangala Nayagan,K. Raghunath,"Ganesh, Ilavarasi",null,Chellam Kumaran Investment Finance Corporation,,2,,
99,1992,Pandiyan,S. P. Muthuraman,"Rajinikanth, Kushboo, Jayasudha",null,Visaalam Productions,/wiki/Pandiyan_(film),3,"Karthik Raja,Ilaiyaraaja",5.2
100,1992,Raasukutti,K. Bhagyaraj,"K. Bhagyaraj, Aishwarya",null,P. A. Art Productions,/wiki/Raasukutti,2,Ilaiyaraaja,6.9
101,1992,Sathiyam Adhu Nichayam,T. Durairaj,"Sivakumar, Sumithra",null,Sree Ramalinga Saudasheshwari Films,,2,,3.9
102,1992,Senthamizh Paattu,P. Vasu,"Prabhu, Sukanya, Kasthuri",null,Janaki Films,/wiki/Senthamizh_Paattu,3,"M. S. Viswanathan,Ilaiyaraaja,Viswanathan",5.0
103,1992,Thevar Magan,Bharathan,"Kamal Haasan, Sivaji Ganesan, Revathi, Gautami",null,Raaj Kamal Films International,/wiki/Thevar_Magan,4,Ilaiyaraaja,8.8
104,1992,Thirumathi Palanisamy,R. Sundarrajan,"Sathyaraj, Sukanya, Goundamani",null,Raj Films International,/wiki/Thirumathi_Palanisamy,3,Ilaiyaraaja,3.4
105,1992,Onna Irukka Kathukanum,V. Sekhar,"Sivakumar, Sivakumar, Manorama, Vinu Chakravarthy",null,Thiruvalluvar Kalaikoodam,/wiki/Onna_Irukka_Kathukanum,4,Ilaiyaraaja,6.4
106,1992,Abhirami,Dilip Kumar,"Saravanan, Kasthuri, Rohini",null,Super Good Films,/wiki/Abhirami_(film),3,Deva,
107,1992,Neenga Nalla Irukkanum,Visu,"Nizhalgal Ravi, Bhanupriya",null,G. V. Films,/wiki/Neenga_Nalla_Irukkanum,2,M. S. Viswanathan,
108,1992,Villu Pattukaran,Gangai Amaran,"Ramarajan, Rani",null,Vijaya Movies,/wiki/Villu_Pattukaran,2,Ilaiyaraaja,5.0
109,1992,Deiva Kuzhanthai,Senthilnathan,"'Baby' Sridevi, Vaishnavi, G. S. Madhu",null,M. B. S. Film Combines,,3,,
110,1992,Harihara Puthiran,M. N. Balu,"Ravi, Rekha",null,Sree Ganesh Pictures,,2,,
111,1992,Naalaiya Theerpu,S. A. Chandrasekhar,"Vijay, Keerthana",null,V. V. Creations,/wiki/Naalaiya_Theerpu,2,"M. M. Srilekha,Manimekalai",5.9
112,1992,Natchathira Nayagan,Senthilnathan,"R. Sarathkumar, Rohini",null,Angalamman Creations,/wiki/Natchathira_Nayagan,2,Deva,
113,1992,Pudhu Varusham,Rajkumar,"Jagan, Yuvarani",null,Best Friends Creations,,2,,
114,1992,Purushan Enakku Arasan,Rama Narayanan,"Pandiarajan, Kanaka",null,Chinni Cine Circuits,/wiki/Purushan_Enakku_Arasan,2,,
115,1992,Solaiyamma,Kasthuri Raja,"Rahul, Sukanya",null,Karpaga Jothi Films,/wiki/Solaiyamma,2,Deva,
116,1992,Kaavalukku Kannillai,Ashwin Kumar,"Anand Babu, Nandhini",null,V. I. P. Film Productions,,2,,4.8
117,1992,Meera,P. C. Sreeram,"Vikram, Aishwarya",null,V. M. C. Cine Creations,/wiki/Meera_(1992_film),2,Ilaiyaraja,7.2
118,1992,Thoorathu Sontham,K. S. Adhiyaman,"Raj Boopathy, Rudra",null,Omshakti Matha Arts,,2,,
119,1992,Devar Veettu Ponnu,Rama Narayanan,"Vijayakumar, Shruti, 'Baby' Shamili, Sunil",null,Sri Thenaandal Films,,4,,8.8
120,1992,Mr. Prasad,P. S. Dharan,"Nassar, Geetha",null,Lakshmi and Lakshmi Creations,,2,,
