,year,title,director,cast,genre,producer,link,music,cast_size,imdb
23,1972,Kanimuthu Paappa,S. P. Muthuraman,"Jaishankar, R. Muthuraman, Lakshmi, Jaya, Baby Sridevi",null,Sri Navaneedha Films,/wiki/Kanimuthu_Paappa,T. V. Raju,5,
24,1972,Kanna Nalama,K. Balachander,"Gemini Ganesan, Jayanthi, Major Sundarrajan, Kumari Padmini, M. R. R. Vasu, Manorama",null,Rathnasabapathi Films,/wiki/Kanna_Nalama,M. S. Viswanathan,6,7.3
25,1972,Kannamma,M. Lakshmanan,"K. R. Vijaya, R. Muthuraman, Nagesh, K. Balaji, Jayakumari, Sukumari",null,Hema Chitra Productions,/w/index.php?title=Kannamma_(1972_film)&action=edit&redlink=1,Sankar Ganesh,6,7.3
26,1972,Karundhel Kannayiram,R. Sundaram,"Jaishankar, Lakshmi, A. Sakunthala, Thengai Srinivasan, Manorama",null,Modern Theatres,/w/index.php?title=Karundhel_Kannayiram&action=edit&redlink=1,Shyam-Philips,5,
27,1972,Kasethan Kadavulada,Chitralaya Gopu,"R. Muthuraman, Lakshmi, Thengai Srinivasan, Srikanth, Manorama, Venniradai Moorthy, Rama Prabha, Suruli Rajan, Jayakumari",null,AVM Productions,/wiki/Kasethan_Kadavulada,M. S. Viswanathan,9,7.1
28,1972,Kurathi Magan,K. S. Gopalakrishnan,"Gemini Ganesan, K. R. Vijaya, Master Sridhar, Jayachitra, Suruli Rajan",null,Ravi Productions,/wiki/Kurathi_Magan,K. V. Mahadevan,5,7.2
29,1972,Mappillai Azhaippu,T. R. Raghunath,"Jaishankar, Vijaya Lalitha, Nagesh, L. Kanchana, Vijaya Chandrika",null,Om Murugan Movies,/w/index.php?title=Mappillai_Azhaippu&action=edit&redlink=1,V. Kumar,5,
30,1972,Mr. Sampath,Cho,"R. Muthuraman, Jaya, Cho, Manorama",null,Vivek Chitra Productions,/wiki/Mr._Sampath_(1972_film),M. S. Viswanathan,4,
31,1972,Naan Yen Pirandhen,M. Krishnan,"M. G. Ramachandran, K. R. Vijaya, Kanchana, Nagesh",null,Sri Kamakshi Agencies,/wiki/Naan_Yen_Pirandhen,Sankar Ganesh,4,6.4
32,1972,Nalla Neram,M. A. Thirumugam,"M. G. Ramachandran, K. R. Vijaya, Nagesh, Thengai Srinivasan, Sachu",null,Devar Films,/wiki/Nalla_Neram,K. V. Mahadevan,5,6.8
33,1972,Nawab Naarkali,C. V. Rajendran,"Jaishankar, Lakshmi, Nagesh, V. K. Ramasamy, Rama Prabha",null,Vijay Pictures,/wiki/Nawab_Naarkali,M. S. Viswanathan,5,6.4
34,1972,Needhi,C. V. Rajendran,"Sivaji Ganesan, Jayalalithaa, Sowcar Janaki, Manorama, M. R. R. Vasu",null,Sujatha Cine Arts,/wiki/Needhi,M. S. Viswanathan,5,6.2
35,1972,Pattikada Pattanama,P. Madhavan,"Sivaji Ganesan, Jayalalithaa, V. K. Ramasamy, M. R. R. Vasu, Manorama, Sukumari",null,Arun Prasad Movies,/wiki/Pattikada_Pattanama,M. S. Viswanathan,6,6.1
36,1972,Pillaiyo Pillai,Krishnan–Panju,"M. K. Muthu, Lakshmi, C. R. Vijayakumari, M. R. R. Vasu, Nagesh, Sachu",null,Anjugam Pictures,/wiki/Pillaiyo_Pillai,M. S. Viswanathan,6,
37,1972,Ponmagal Vandhal,Vijaya Narayanan,"Jaishankar, Lakshmi, M.N.Nambiar, R.Muthuraman",null,Manorama Movies,/w/index.php?title=Ponmagal_Vandhal_(1972_film)&action=edit&redlink=1,Sankar Ganesh,4,
38,1972,Puguntha Veedu,Pattu,"A. V. M. Rajan, Ravichandran, Savitri, Lakshmi, Chandrakala, Cho, Manorama",null,Sri Navaneedha Films,/w/index.php?title=Puguntha_Veedu_(film)&action=edit&redlink=1,Sankar Ganesh,7,
39,1972,Rahasiyapenn 117,Anuradha,"Jaikumar, Anuradha",null,Sivaji Pictures,/w/index.php?title=Rahasiyapenn_117&action=edit&redlink=1,C. N. Pandurangan,2,6.6
40,1972,Raja,C. V. Rajendran,"Sivaji Ganesan, Jayalalithaa, K. Balaji",null,Sujatha Cine Arts,/wiki/Raja_(1972_film),M. S. Viswanathan,3,7.3
41,1972,Raman Thediya Seethai,P. Neelakantan,"M. G. Ramachandran, Jayalalithaa, Nagesh, Manorama, Rama Prabha",null,Jayanthi Films,/wiki/Raman_Thediya_Seethai_(1972_film),M. S. Viswanathan,5,7.3
42,1972,Rani Yaar Kuzhanthai,D. Yoganand,"Jaishankar, Lakshmi, Baby Rani, R. Muthuraman, T. S. Balaiah, Suruli Rajan, Manorama",null,Jupiter Art Pictures,/wiki/Rani_Yaar_Kuzhanthai,T. V. Raju,7,
43,1972,Sange Muzhangu,P. Neelakantan,"M. G. Ramachandran, Lakshmi, Cho",null,Valli Films,/wiki/Sange_Muzhangu,M. S. Viswanathan,3,5.9
44,1972,Savalukku Savaal,H. S. Venu,Jaishankar,null,Maha Ganapathy Pictures,/w/index.php?title=Savalukku_Savaal&action=edit&redlink=1,Sankar Ganesh,1,6.6
45,1972,Shakthi Leelai,T. R. Ramanna,"Gemini Ganesan, Jayalalithaa, K. R. Vijaya, A. V. M. Rajan, B. Saroja Devi, K. B. Sundarambal, Ushanandini, Sivakumar, Manjula, Master Sridhar, V. K. Ramasamy, Manorama",null,Raman Pictures,/wiki/Shakthi_Leelai,T. K. Ramamoorthy,12,
46,1972,Thaikku Oru Pillai,Pattu,"Jaishankar, Savitri, A. V. M. Rajan, Vennira Aadai Nirmala, Cho, Manorama, Thengai Srinivasan",null,Sri Navaneedha Films,/w/index.php?title=Thaikku_Oru_Pillai&action=edit&redlink=1,Sankar Ganesh,7,
47,1972,Thangadurai,A. Kasilingam,"A. V. M. Rajan, Sowcar Janaki, Master Sekhar",null,National Pictures,/w/index.php?title=Thangadurai_(film)&action=edit&redlink=1,K. V. Mahadevan,3,
48,1972,Thavapudhalavan,V. Srinivasan,"Sivaji Ganesan, K. R. Vijaya, A. Sakunthala, Cho, Manorama",null,Muktha Films,/wiki/Thavapudhalavan,M. S. Viswanathan,5,6.1
49,1972,Thiruneelakandar,Jambulingam,"T.R. Mahalingam, Sowcar Janaki, R. S. Manohar, Pushpamala, Suruli Rajan, M. Bhanumathi",null,Sudarkodi Films,/wiki/Thiruneelakandar,C. N. Pandurangam,6,
50,1972,Unakkum Enakkum,N. S. Maniam,"Jaishankar, Bharathi, Srividya, Cho, Manorama, Thengai Srinivasan",null,Geetha Chitra Productions,/w/index.php?title=Unakkum_Enakkum_(1972_film)&action=edit&redlink=1,V. Kumar,6,
51,1972,Varaverpu,I. N. Murthy,"Jaishankar, Jaya Kausalya, J. P. Chandrababu, Thengai Srinivasan, Suruli Rajan, Rama Prabha, Jayakumari",null,Velavan Acedamy,/w/index.php?title=Varaverpu&action=edit&redlink=1,Sankar Ganesh,7,
52,1972,Vasantha Maligai,K. S. Prakash Rao,"Sivaji Ganesan, Vanisri, Nagesh",null,Vijaya & Suresh Combines,/wiki/Vasantha_Maligai,K. V. Mahadevan,3,7.1
53,1972,Vazhaiyadi Vazhai,K. S. Gopalakrishnan,"R. Muthuraman, Sriranjani, P. R. Varalakshmi (debut), Jayachitra, Prameela (debut)",null,Chitra Productions,/w/index.php?title=Vazhaiyadi_Vazhai&action=edit&redlink=1,Kunnakudi Vaidyanathan,5,
54,1972,Velli Vizha,K. Balachander,"Gemini Ganesan, Jayanthi, Vanisri, Srividya, Thengai Srinivasan, Manorama",null,Kalakendra Production,/wiki/Velli_Vizha,V. Kumar,6,6.7
55,1972,Yaar Jambulingam,M. S. Gopinathan,"Jaikumar, Jyothi Lakshmi",null,Sri Govindan Films,/w/index.php?title=Yaar_Jambulingam&action=edit&redlink=1,T. R. Pappa,2,
