,year,title,director,cast,genre,producer,link,music,cast_size,imdb
1,1970,Anadhai Anandhan,Krishnan–Panju,"A. V. M. Rajan, Jayalalithaa, Master Sekhar, R. Muthuraman, Nagesh, Thengai Srinivasan",null,Muthuvel Movies,/wiki/Anadhai_Anandhan,K. V. Mahadevan,6,
2,1970,CID Shankar,R. Sundaram,"Jaishankar, CID Sakunthala, Thengai Srinivasan",null,Modern Theatres,/wiki/CID_Shankar,Vedha,3,5.8
3,1970,Dharisanam,V. T. Arasu,"A. V. M. Rajan, Pushpalatha, Cho, Manorama, G. Sakunthala",null,Senthoor Films,/wiki/Dharisanam,Soolamangalam Rajalakshmi,5,
4,1970,Ethirkalam,M. S. Solaimalai,"Gemini Ganesan, Jaishankar, Padmini, Vanisri, Nagesh",null,Thanigaivel Pictures,/wiki/Ethirkalam,M. S. Viswanathan,5,
5,1970,En Annan,P. Neelakantan,"M. G. Ramachandran, Jayalalithaa, R. Muthuraman, Vijaya Nirmala, Cho",null,Venus Pictures,/wiki/En_Annan,K. V. Mahadevan,5,5.2
6,1970,Enga Mama,A. C. Tirulokchandar,"Sivaji Ganesan, Jayalalithaa, Vennira Aadai Nirmala, Cho, Rama Prabha",null,Jayaar Movies,/wiki/Enga_Mama,M. S. Viswanathan,5,6.9
7,1970,Engal Thangam,Krishnan–Panju,"M. G. Ramachandran, Jayalalithaa, A. V. M. Rajan, Pushpalatha, Cho, Thengai Srinivasan, Manorama",null,Mekala Pictures,/wiki/Engal_Thangam,M. S. Viswanathan,7,6.8
8,1970,Engirundho Vandhaal,A. C. Tirulokchandar,"Sivaji Ganesan, Jayalalithaa, K. Balaji, Devika, Nagesh, Rama Prabha, Sachu",null,Sujatha Cine Arts,/wiki/Engirundho_Vandhaal,M. S. Viswanathan,7,6.7
9,1970,Ethiroli,K. Balachander,"Sivaji Ganesan, S. S. Rajendran, K. R. Vijaya, Nagesh, Sivakumar, Lakshmi",null,Navarathna Movies,/wiki/Ethiroli,K. V. Mahadevan,6,7.4
10,1970,Jeevanadi,A. K. Subramanyam,"Ravichandran, Lakshmi",null,Sri Vinayaka Movies,/wiki/Jeevanadi,V. Dakshinamoorthy,2,
11,1970,Kaaviya Thalaivi,K. Balachander,"Gemini Ganesan, Sowcar Janaki, Ravichandran",null,Selvi Films,/wiki/Kaaviya_Thalaivi,M. S. Viswanathan,3,6.2
12,1970,Kadhal Jothi,Thirumalai-Mahalingam,"Jaishankar, Ravichandran, Kanchana, Bhanumathi, Nagesh, Sachu",null,Mani Malar Films,/w/index.php?title=Kadhal_Jothi&action=edit&redlink=1,T. K. Ramamoorthy,6,
13,1970,Kalam Vellum,M. Karnan,"Jaishankar, C. R. Vijayakumari, Nagesh, Vijaya Lalitha",null,Indhrani Films,/wiki/Kalam_Vellum,Sankar Ganesh,4,6.0
14,1970,Kalyana Oorvalam,K. S. Sethumadhavan,"Nagesh, K. R. Vijaya",null,Asiatic Pictures,/w/index.php?title=Kalyana_Oorvalam&action=edit&redlink=1,R. Parthasarathy,2,
15,1970,Kanmalar,Pattu,"Gemini Ganesan, K. R. Vijaya, B. Saroja Devi, Nagesh, Rama Prabha, Manorama",null,Ganesh Movies,/w/index.php?title=Kanmalar&action=edit&redlink=1,K. V. Mahadevan,6,
16,1970,Kannan Varuvan,I. N. Murthy,"Jaishankar, R. Muthuraman, Lakshmi, Vennira Aadai Nirmala, Vijaya Lalitha, J. P. Chandrababu, Thengai Srinivasan",null,Devaalayam,/w/index.php?title=Kannan_Varuvan_(1970_film)&action=edit&redlink=1,Sankar Ganesh,7,
17,1970,Kasthuri Thilakam,Malliyam Rajagopal,"Sowcar Janaki, Major Sundarrajan, Nagesh, Sivakumar, Lakshmi, Srividya",null,Kavitha Arts,/wiki/Kasthuri_Thilakam,G. Devarajan,6,
