,year,title,director,cast,genre,producer,link,music,cast_size,imdb
31,1983,Kashmir Kadhali,Mathioli Shanmugam,"Rajani Sharma, Rajkumar",null,Chithra Priya Cine Arts,/w/index.php?title=Kashmir_Kadhali&action=edit&redlink=1,G. K. Venkatesh,2,
32,1983,Kodugal Illatha Kolam,L. Balu,"Sujatha, Ramakrishna, Y. G. Mahendra",null,Pazhani Murugan Movies,/w/index.php?title=Kodugal_Illatha_Kolam&action=edit&redlink=1,G. Devarajan,3,
33,1983,Kokkarakko,Gangai Amaran,"Mahesh[disambiguation needed], Ilavarasi, Silk Smitha",null,Pavalar Creations,/wiki/Kokkarakko_(1983_film),Ilaiyaraaja,3,
34,1983,Maarupatta Konangal,N. Murugesh,"Karthik, Jalaja",null,Jeppiar Pictures,/w/index.php?title=Maarupatta_Konangal&action=edit&redlink=1,Sankar Ganesh,2,
35,1983,Malaiyoor Mambattiyan,Rajasekhar,"Thiagarajan, Saritha, Jaishankar, Silk Smitha, Jayamalini, Goundamani",null,Sri Devi Bagavathy Films,/wiki/Malaiyoor_Mambattiyan,Ilaiyaraaja,6,5.6
36,1983,Manaivi Illatha Neram,A. Jagannathan,,null,Kalaivanar Films,/w/index.php?title=Manaivi_Illatha_Neram&action=edit&redlink=1,,1,5.2
37,1983,Manaivi Solle Manthiram,Rama Narayanan,"Mohan, Nalini, Pandiyan, Ilavarasi",null,Everest Films,/wiki/Manaivi_Solle_Manthiram,Ilaiyaraaja,4,5.2
38,1983,Mann Vasanai,P. Bharathiraja,"Pandiyan, Revathi, Anitha, Vijayan",null,Gayathri Films,/wiki/Mann_Vasanai,Ilaiyaraaja,4,6.7
39,1983,Mella Pesungal,Bharathi-Vasu,"Vasanth, Bhanupriya, Y. G. Mahendra",null,Kanya Creations,/wiki/Mella_Pesungal,Ilaiyaraaja,3,
40,1983,Miruthanga Chakravarthi,K. Shankar,"Sivaji Ganesan, K. R. Vijaya, Prabhu, Sulakshana, Thengai Srinivasan, Manorama, Y. G. Mahendra",null,Bhairavi Films,/wiki/Miruthanga_Chakravarthi,M. S. Viswanathan,7,6.3
41,1983,Mundhanai Mudichu,K. Bhagyaraj,"K. Bhagyaraj, Urvashi, Deepa",null,AVM Productions,/wiki/Mundhanai_Mudichu,Ilaiyaraaja,3,6.9
42,1983,Muthu Engal Sothu,G. N. Rangarajan,"Prabhu, Radha, Rajeev, Geetha, Vanitha",null,Kumaravel Films,/wiki/Muthu_Engal_Sothu,Ilaiyaraaja,5,
43,1983,Naalu Perukku Nandri,M. R. Rajamani,"Mohan, Poornima Jayaram, Kismu",null,Sree Durga Cine Arts,/w/index.php?title=Naalu_Perukku_Nandri&action=edit&redlink=1,M. S. Viswanathan,3,
44,1983,Naan Sootiya Malar,C. S. Govindarajan,"Vijayakanth, Bharathi Mohan, Subhadra, Goundamani",null,Kanaga Durai Movies,/w/index.php?title=Naan_Sootiya_Malar&action=edit&redlink=1,Chandrabose,4,
45,1983,Naan Unna Nenachen,G. V. Saravanan,"Jayaraj, Poornima Naidu, Silk Smitha",null,Sri Velumani Films,/w/index.php?title=Naan_Unna_Nenachen&action=edit&redlink=1,Sankar Ganesh,3,7.1
46,1983,Neeru Pootha Neruppu,K. Vijayan,"Ramesh, Vijayalakshmi",null,Vadalooran Combines,/w/index.php?title=Neeru_Pootha_Neruppu&action=edit&redlink=1,Stalin Varadharajan,2,8.2
47,1983,Neethibathi,R. Krishnamurthy,"Sivaji Ganesan, K. R. Vijaya, Sujatha, Prabhu, Raadhika, Y. G. Mahendra",null,Suresh Arts,/wiki/Neethibathi,Gangai Amaran,6,4.6
48,1983,Nenjamellam Neeye,K. Rangaraj,"Mohan, Radha, Poornima Jayaram, Goundamani, Thiagarajan, Geetha",null,Indira Creation,/w/index.php?title=Nenjamellam_Neeye&action=edit&redlink=1,Shankar Ganesh,6,
49,1983,Nenjodu Nenjam,T. Janaki Ram,"Gemini Ganesan, Lakshmi, Raadhika",null,Kadambari Films,/w/index.php?title=Nenjodu_Nenjam&action=edit&redlink=1,M. S. Viswanathan,3,
50,1983,Onnu Theriyadha Pappa,S. S. Vikram,"Nizhalgal Ravi, Anand Babu, Nassar, Silk Smitha, Surekha, Sindhu, Meenakshi",null,Singam Movies,/w/index.php?title=Onnu_Theriyadha_Pappa&action=edit&redlink=1,,7,7.7
51,1983,Oppantham,Vijaya Ganesh,"Sripriya, Srikanth, Gemini Ganesan, Goundamani",null,Garuda Films,/w/index.php?title=Oppantham&action=edit&redlink=1,Ilaiyaraaja,4,
52,1983,Oru Indhiya Kanavu,Komal Swaminathan,"Suhasini, Rajeev, Lalitha[disambiguation needed]",null,Shri Muthiyallammal Creations,/wiki/Oru_Indhiya_Kanavu,M. S. Viswanathan,3,
53,1983,Oru Kai Pappom,S. P. Muthuraman,"Karthik, Visu, Radha, Manorama",null,Vetri Vinayagar Creations,/w/index.php?title=Oru_Kai_Pappom&action=edit&redlink=1,Vijaya Bhaskar,4,
54,1983,Oru Odai Nadhiyagirathu,C. V. Sridhar,"Raghuvaran, Sumalatha, Manochithra, Prathapachandran",null,Chithraalaya Films,/wiki/Oru_Odai_Nadhiyagirathu,Ilaiyaraaja,4,3.8
55,1983,Oru Pullanguzhal Aduppuppthugirathu,Moulee,"S. Ve. Shekher, Poornima Rao, Moulee",null,Ponmalar International,/w/index.php?title=Oru_Pullanguzhal_Aduppuppthugirathu&action=edit&redlink=1,Shyam,3,
56,1983,Paayum Puli,S. P. Muthuraman,"Rajinikanth, Radha, Jaishankar, Thiagarajan, V. K. Ramasamy, Manorama, Y. G. Mahendra, Silk Smitha",null,AVM Productions,/wiki/Paayum_Puli_(1983_film),Ilaiyaraaja,8,6.6
57,1983,Penmayin Unmai,Charles Selva,,null,Educative Movie India,/w/index.php?title=Penmayin_Unmai&action=edit&redlink=1,,1,
58,1983,Poikkal Kudhirai,K. Balachander,"Viji, Ramakrishna, Vaali, Raveendran",null,Kalaivani Productions,/wiki/Poikkal_Kudhirai,M. S. Viswanathan,4,6.8
59,1983,Puthisali Paithiangal,Raghu,"Suresh, Sulakshana",null,Rajkumar Investments,/w/index.php?title=Puthisali_Paithiangal&action=edit&redlink=1,Sankar Ganesh,2,7.7
60,1983,Raagangal Maruvathillai,Sirumugai Ravi,"Prabhu, Ambika",null,Vasan Productions,/wiki/Raagangal_Maruvathillai,Ilaiyaraaja,2,6.2
61,1983,Saatchi,S. A. Chandrasekhar,"Vijayakanth, Viji",null,Veeralakshmi Combines,/wiki/Saatchi_(film),Sankar Ganesh,2,
62,1983,Salangai Oli,K. Viswanath,"Kamal Haasan, Jaya Prada, Sarath Babu",null,Poornodaya Movie Creations,/wiki/Sagara_Sangamam,Ilaiyaraaja,3,8.0
63,1983,Samsaram Enbadhu Veenai,S. A. Chandrasekhar,Suman,null,Shridevi Priya Pictures,/w/index.php?title=Samsaram_Enbadhu_Veenai&action=edit&redlink=1,Sankar Ganesh,1,
64,1983,Sandhippu,C. V. Rajendran,"Sivaji Ganesan, Sujatha, Sridevi, Prabhu, Radha",null,Sivaji Productions,/wiki/Sandhippu,M. S. Viswanathan,5,4.0
65,1983,Saranalayam,R. Sundarrajan,"Mohan, Nalini",null,Ashtalakshmi Pictures,/wiki/Saranalayam,M. S. Viswanathan,2,
66,1983,Saattai Illatha Pambaram,N. Murugesh,"Sivakumar, Saritha, Cho",null,Punitha Cine Arts,/wiki/Saattai_Illatha_Pambaram,Ilaiyaraaja,3,
67,1983,Sattathukku Oru Saval,M. Karnan,"Suman, Madhavi",null,Vasan Brothers,/w/index.php?title=Sattathukku_Oru_Saval&action=edit&redlink=1,Sankar Ganesh,2,
68,1983,Sattam,K. Vijayan,"Kamal Haasan, Madhavi, Sarath Babu, Jaishankar, Manorama, Y. G. Mahendra, Sathyakala, Silk Smitha",null,Sujatha Cine Arts,/wiki/Sattam,Gangai Amaran,8,5.6
69,1983,Seerum Singangal,Rama Narayanan,"Suresh, Nalini, S. Ve. Shekher",null,Sri Thenandal Films,/w/index.php?title=Seerum_Singangal&action=edit&redlink=1,Sankar Ganesh,3,
70,1983,Shasti Viratham,R. Thyagarajan,"Sivakumar, Poornima Jayaram",null,Devar Films,/w/index.php?title=Shasti_Viratham&action=edit&redlink=1,Sankar Ganesh,2,6.2
71,1983,Sivappu Sooriyan,V. Srinivasan,"Rajinikanth, Saritha, Radha, Y. G. Mahendra, Silk Smitha",null,Muktha Films,/wiki/Sivappu_Sooriyan,M. S. Viswanathan,5,4.8
72,1983,Silk Silk Silk,Y. V. Gopikrishnan,"Silk Smitha, Bhanu Chander, Raghuvaran",null,Sri Ganesh Kalamandir,/wiki/Silk_Silk_Silk,M. S. Viswanathan,3,
73,1983,Soorakottai Singakutti,Rama Narayanan,"Prabhu, Silk Smitha, Gemini Ganesan, Prameela",null,AVM Productions,/wiki/Soorakottai_Singakutti,Ilaiyaraaja,4,
74,1983,Soorapuli,Venkat,"Prabhu, Ambika, Y. G. Mahendra",null,Jai Geetha Movies,/w/index.php?title=Soorapuli&action=edit&redlink=1,Sankar Ganesh,3,
75,1983,Subha Muhurtham,Raghu,"S. Ve. Shekher, Sulakshana",null,Indralayam Productions,/w/index.php?title=Subha_Muhurtham&action=edit&redlink=1,Sankar Ganesh,2,
76,1983,Sumangali,D. Yoganand,"Sivaji Ganesan, Sujatha, Prabhu, Y. G. Mahendra, Geetha, Silk Smitha",null,Alankar Films,/wiki/Sumangali_(1983_film),M. S. Viswanathan,6,
