,year,title,director,cast,genre,producer,link,music,cast_size,imdb
24,1963,Lava Kusa,"C. Pullaiah, C. S. Rao","N. T. Rama Rao, Gemini Ganesan, Anjali Devi, M. R. Radha",,Lalitha Sivajothi Films,/wiki/Lava_Kusa,K. V. Mahadevan,4.0,7.4
25,1963,Mani Osai,P. Madhavan,"Kalyan Kumar, Kumari Rukmini, M. R. Radha, R. Muthuraman, C. R. Vijayakumari, Pushpalatha",,A. L. S.Productions,/wiki/Mani_Osai,Viswanathan–Ramamoorthy,6.0,
26,1963,Manthiri Kumaran,B. Vittalacharya,"Kanta Rao, Rajasree, Anuradha",,Vittal Productions,/wiki/Manthiri_Kumaran,Rajan-Nagendra,3.0,
27,1963,Naan Vanangum Dheivam,K. Somu,"Sivaji Ganesan, Padmini, Ragini",,Sathya Narayana Films,/wiki/Naan_Vanangum_Dheivam,K. V. Mahadevan,3.0,
28,1963,Naanum Oru Penn,A. C. Tirulokchandar,"S. S. Rajendran, C. R. Vijayakumari, M. R. Radha, A. V. M. Rajan",,AVM Productions,/wiki/Naanum_Oru_Penn,R. Sudarsanam,4.0,
29,1963,Needhikkuppin Paasam,M. A. Thirumugam,"M. G. Ramachandran, B. Saroja Devi, M. R. Radha",,Devar Films,/wiki/Needhikkuppin_Paasam,K. V. Mahadevan,3.0,7.7
30,1963,Neengadha Ninaivu,T. R. Raghunath,"S. S. Rajendran, C. R. Vijayakumari, Kalyan Kumar, Pushpalatha",,Padma Films,/wiki/Neengadha_Ninaivu,K. V. Mahadevan,4.0,
31,1963,Nenjam Marappathillai,C. V. Sridhar,"Kalyan Kumar, Devika, M. N. Nambiar, Nagesh",,Manohar Pictures,/wiki/Nenjam_Marappathillai,Viswanathan–Ramamoorthy,4.0,7.9
32,1963,Ninaipadharku Neramillai,K. C. K.,"T. K. Balachandran, Sowcar Janaki",,Saraswathi Productions,/wiki/Ninaipadharku_Neramillai,Rajan-Nagendra,2.0,
33,1963,Paar Magaley Paar,A. Bhimsingh,"Sivaji Ganesan, Sowcar Janaki, M. R. Radha, C. R. Vijayakumari, R. Muthuraman, Pushpalatha, Cho (Debut)",,Kasthuri Films,/wiki/Paar_Magaley_Paar,Viswanathan–Ramamoorthy,7.0,6.3
34,1963,Panathottam,K. Shankar,"M. G. Ramachandran, B. Saroja Devi, Nagesh",,Saravana Films,/wiki/Panathottam,Viswanathan–Ramamoorthy,3.0,6.8
35,1963,Parisu,D. Yoganand,"M. G. Ramachandran, Savitri, M. R. Radha",,Gowri Pictures,/wiki/Parisu,K. V. Mahadevan,3.0,6.7
