,year,title,director,cast,genre,producer,link,music,cast_size,imdb
42,1977,Oruvanukku Oruthi,Ra. Sankaran,"Jaishankar, Lakshmi, Thengai Srinivasan",null,Babu Movies,/w/index.php?title=Oruvanukku_Oruthi&action=edit&redlink=1,V. Kumar,3,
43,1977,Palabishegham,K. S. Gopalakrishnan,"Jaishankar, Sripriya, Srikanth, Thengai Srinivasan",null,Kalavalli Combines,/wiki/Palabishegham,Sankar Ganesh,4,
44,1977,Pattina Pravesam,K. Balachander,"Jai Ganesh, Sarath Babu, Sivachandran, Delhi Ganesh, Meera, Swarna, Jayasri",null,Premalaya Productions,/wiki/Pattina_Pravesam,M. S. Viswanathan,7,7.2
45,1977,Pen Jenmam,A. C. Tirulokchandar,"R. Muthuraman, Jaya Prabha",null,Cine Bharath Productions,/w/index.php?title=Pen_Jenmam&action=edit&redlink=1,Ilaiyaraaja,2,
46,1977,Pennai Solli Kutramillai,S. P. Muthuraman,"Sivakumar, Fatafat Jayalaxmi, Srikanth, Y. Vijaya",null,R. V. Films,/w/index.php?title=Pennai_Solli_Kutramillai&action=edit&redlink=1,M. S. Viswanathan,4,
47,1977,Perumaikkuriyaval,Ra. Sankaran,"Sivakumar, Padmapriya, Fatafat Jayalaxmi",null,Gomathi Sankar Productions,/w/index.php?title=Perumaikkuriyaval&action=edit&redlink=1,M. S. Viswanathan,3,
48,1977,Punidha Anthoniyar,Nanjil Durai,"R. Muthuraman, Lakshmi, Jayachitra, Major Sundarrajan, Savitri, Thengai Srinivasan, Srikanth, Prameela",null,Jayashri Nanjil Incorporation,/w/index.php?title=Punidha_Anthoniyar&action=edit&redlink=1,M. S. Viswanathan,8,
49,1977,Punniyam Seithaval,K. S. Gopalakrishnan,"R. Muthuraman, Vijayakumar, Sripriya, Fatafat Jayalaxmi, Thengai Srinivasan, Sukumari, P. R. Varalakshmi",null,Ravi Combines,/w/index.php?title=Punniyam_Seithaval&action=edit&redlink=1,M. S. Viswanathan,7,
50,1977,Raghupathi Raghavan Rajaram,Durai,"Vijayakumar, Rajinikanth, Sumithra, Y. Vijaya",null,Sri Uma Chitra Productions,/wiki/Raghupathi_Raghavan_Rajaram,Sankar Ganesh,4,6.0
51,1977,Rasi Nalla Rasi,Gopu,"Jaishankar, Vidhubala",null,Sasura Combines,/w/index.php?title=Rasi_Nalla_Rasi&action=edit&redlink=1,Vijaya Bhaskar,2,4.7
52,1977,Rowdy Rakkamma,K. S. Gopalakrishnan,"Jaishankar, K. R. Vijaya, Kavitha, Nagesh",null,Jai Geetha Productions,/w/index.php?title=Rowdy_Rakkamma&action=edit&redlink=1,M. S. Viswanathan,4,
53,1977,Sainthadamma Sainthadu,Devaraj–Mohan,"Sivakumar, Sridevi, Meera",null,Padmasri Combines,/w/index.php?title=Sainthadamma_Sainthadu&action=edit&redlink=1,Ilaiyaraaja,3,3.7
54,1977,Sonthamadi Nee Enakku,S. P. Muthuraman,"Jaishankar, Sripriya, Rajasulochana, Srikanth",null,Jai Geetha Productions,/w/index.php?title=Sonthamadi_Nee_Enakku&action=edit&redlink=1,V. Kumar,4,
55,1977,Sonnathai Seiven,Krishnan–Panju,"Sivakumar, Sujatha",null,Geetha Arts,/w/index.php?title=Sonnathai_Seiven&action=edit&redlink=1,M. S. Viswanathan,2,
56,1977,Sorgam Naragam,R. Thyagarajan,"Sivakumar, Fatafat Jayalaxmi, Vijayakumar, Padmapriya",null,Dhandayudhapani Films,/w/index.php?title=Sorgam_Naragam&action=edit&redlink=1,Sankar Ganesh,4,6.4
57,1977,Sri Krishna Leela,A. P. Nagarajan,"Sivakumar, Jayalalithaa, Srividya, T. R. Mahalingam, Major Sundarrajan, C. R. Vijayakumari",null,Sri Umaiyambikai Pictures,/wiki/Sri_Krishna_Leela_(1977_film),S. V. Venkatraman,6,6.0
58,1977,Thaliya Salangaiya,T. R. Ramanna,"R. Muthuraman, Vanisri",null,Prosperity Pictures,/w/index.php?title=Thaliya_Salangaiya&action=edit&redlink=1,K. V. Mahadevan,2,
59,1977,Thanikudithanam,S. A. Kannan,"K. R. Vijaya, Cho, V. K. Ramasamy, Major Sundarrajan, Pandari Bai, Sangeetha",null,Sri Shanmugamani Films,/w/index.php?title=Thanikudithanam&action=edit&redlink=1,M. S. Viswanathan,6,
60,1977,Thoondil Meen,Ra. Sankaran,"Mohan Sharma, Lakshmi",null,Sudarsan Enterprises,/w/index.php?title=Thoondil_Meen&action=edit&redlink=1,V. Kumar,2,
61,1977,Thunai Iruppal Meenakshi,Valampuri Somanathan,"Sivakumar, Vijayakumar, Sujatha, Swarna, Vijaya Chandrika",null,S. P. V. Films,/w/index.php?title=Thunai_Iruppal_Meenakshi&action=edit&redlink=1,Ilaiyaraaja,5,
62,1977,Unnai Suttrum Ulagam,G. Subramaniam,"Jayalalithaa, Savitri, Vijayakumar, Vidhubala, Prameela",null,Sri Navaneetha Films,/wiki/Unnai_Suttrum_Ulagam,Sankar Ganesh,5,8.0
63,1977,Uyarndhavargal,T. N. Balu,"Kamal Haasan, Sujatha, Thengai Srinivasan",null,Rasaleela Pictures,/wiki/Uyarndhavargal,Sankar Ganesh,3,6.9
