,year,title,director,cast,genre,producer,link,cast_size,music,imdb
23,2004,Kanavu Meippada Vendum,Janaki Vishwanathan,"Ramya Krishnan, Asim Sharma, Karthik Srinivasan",null,null,/wiki/Kanavu_Meippada_Vendum,3,Mahesh Mahadevan,
24,2004,Kuththu,A. Venkatesh,"Silambarasan, Divya Spandana, Kalabhavan Mani",null,null,/wiki/Kuththu,3,Srikanth Deva,5.2
25,2004,Ghilli,Dharani,"Vijay, Trisha Krishnan, Prakash Raj",null,null,/wiki/Ghilli,3,"Vidyasagar,Vidyasagar",7.6
26,2004,Aethirree,K. S. Ravikumar,"R. Madhavan, Sadha, Kanika, Rahman",null,null,/wiki/Aethirree,4,Yuvan Shankar Raja,5.3
27,2004,Vaanam Vasappadum,P. C. Sriram,"Karthik Kumar, Poongkothai Chandrahasan",null,null,/wiki/Vaanam_Vasappadum,2,Mahesh Mahadevan,6.8
28,2004,Kavidhai,G. Kicha,"Vamsi, Chaya Singh, Sarath Babu",null,null,,3,,
29,2004,Arul,Hari,"Vikram, Jyothika, Pasupathy",null,null,/wiki/Arul,3,Harris Jayaraj,5.7
30,2004,Jana,Shaji Kailas,"Ajith Kumar, Sneha",null,null,/wiki/Jana_(film),2,"Dhina,C. Raja Mani",3.3
31,2004,Perazhagan,Sasi Shanker,"Suriya, Jyothika, Vivek",null,null,/wiki/Perazhagan,3,Yuvan Shankar Raja,6.3
32,2004,Settai,Shivan,"Pandiarajan, Livingston, Vindhya",null,null,/wiki/Settai_(2004_film),3,German Vijay,2.8
33,2004,Aaytha Ezhuthu,Mani Ratnam,"Suriya, R. Madhavan, Siddharth, Meera Jasmine, Trisha Krishnan, Esha Deol",null,null,/wiki/Aaytha_Ezhuthu,6,A. R. Rahman,7.8
34,2004,Jore,Selva,"Sathyaraj, Sibiraj, Bhanupriya, Gajala, Ramana",null,null,/wiki/Jore,5,"Deva,Deva",2.9
35,2004,Maanasthan,Marumalarchi Bharathi,"Sarath Kumar, Abbas, Sakshi Sivanand",null,null,/wiki/Maanasthan,3,S. A. Rajkumar,5.2
36,2004,Machi,K. S. Vasanthakumar,"Dushyanth Ramkumar, Shubha Poonja, Pasupathy",null,null,/wiki/Machi_(film),3,A. R. Reihana,
37,2004,Super Da,Azhagu Raja Sundaram,"Ramki, Kunal, Anusha",null,null,/wiki/Super_Da,3,"Deva,Deva",
38,2004,New,S. J. Surya,"S. J. Surya, Simran, Devayani, Kiran",null,null,/wiki/New_(film),4,A. R. Rahman,6.3
39,2004,Singara Chennai,Suriyan,"Abhinay, Rathi, Kalabhavan Mani",null,null,/wiki/Singara_Chennai,3,Karthik Raja,
40,2004,Saga,Ramesh,,null,null,,1,,5.9
41,2004,Sema Ragalai,Ram,"Sathyaraj, Devayani, Kalabhavan Mani",null,null,/wiki/Sema_Ragalai,3,Simam Kumar,
42,2004,Shock,Thyagarajan,"Prashanth, Meena, Abbas",null,null,/wiki/Shock_(2004_film),3,"Salim,Sulaiman",4.7
43,2004,Sullan,Ramana,"Dhanush, Sindhu Tolani, Pasupathy",null,null,/wiki/Sullan,3,"Vidyasagar,composer,Vidyasagar",3.2
44,2004,Azhagiya Theeye,Radha Mohan,"Prasanna, Navya Nair, Prakash Raj",null,null,/wiki/Azhagiya_Theeye,3,Ramesh Vinayakam,7.1
45,2004,Loves,Jayapandian,"Thamizh, Sona Heiden, Sweety",null,null,,3,,
46,2004,Kadhale Jayam,Natarajan,"Natarajan, Preethi Varma",null,null,,2,,
47,2004,Uyirosai,Hariram,"Bharath, Soni",null,null,,2,,3.8
48,2004,Sound Party,Aarthi Kumar,"Sathyaraj, Prathyusha",null,null,/wiki/Sound_Party,2,"Deva,Deva",
49,2004,Arivumani,M. K. Kennedy,"Murali, Meera Vasudevan",null,null,/wiki/Arivumani,2,Janakiraj,
50,2004,Vasool Raja MBBS,Saran,"Kamal Haasan, Sneha, Prabhu, Prakash Raj",null,null,/wiki/Vasool_Raja_MBBS,4,"Bharadwaj,Bharadwaj",7.9
51,2004,Azhagesan,Aarthi Kumar,"Sathyaraj, Prema",null,null,/wiki/Azhagesan,2,"Deva,Deva",2.7
52,2004,Kalamulla Kalam Varai,Udhaya,,null,null,,1,,
53,2004,Madhurey,Ramana Madhesh,"Vijay, Rakshitha, Sonia Agarwal, Tejashree",null,null,/wiki/Madhurey,4,"Vidyasagar,Vidyasagar",4.4
54,2004,Kudaikul Mazhai,Parthiban,"Parthiban, Madhumitha",null,null,/wiki/Kudaikul_Mazhai,2,Karthik Raja,6.6
55,2004,Chellamae,Gandhi Krishna,"Vishal, Reemma Sen, Bharath",null,null,/wiki/Chellamae,3,Harris Jayaraj,6.2
56,2004,Arasatchi,N. Maharajan,"Arjun, Lara Dutta, Raghuvaran",null,null,/wiki/Arasatchi,3,Harris Jayaraj,6.2
57,2004,Gajendra,Suresh Krishna,"Vijayakanth, Laya, Flora",null,null,/wiki/Gajendra_(2004_film),3,"Deva,Deva",3.5
58,2004,Giri,Sundar C,"Arjun, Reemma Sen, Divya Spandana, Devayani",null,null,/wiki/Giri_(film),4,D. Imman,5.8
59,2004,M. Kumaran Son of Mahalakshmi,M. Raja,"Jayam Ravi, Asin, Nadhiya Prakash Raj",null,null,/wiki/M._Kumaran_Son_of_Mahalakshmi,3,,7.1
60,2004,Oru Murai Sollividu,A. Jawahar,"Rohit, Janapriya, Yugendran",null,null,/wiki/Oru_Murai_Sollividu,3,"Bharadwaj,Bharadwaj",
61,2004,Bose,Senthil Kumar,"Srikanth, Sneha, Kalabhavan Mani",null,null,/wiki/Bose_(film),3,"Yuvan Shankar Raja,Karthik Raja",4.8
62,2004,Adhu,Ramesh Balakrishnan,"Sneha, Abbas, Aravind, Suha",null,null,/wiki/Adhu,4,Yuvan Shankar Raja,
63,2004,7G Rainbow Colony,Selvaraghavan,"Ravi Krishna, Sonia Agarwal",null,null,/wiki/7G_Rainbow_Colony,2,Yuvan Shankar Raja,7.8
64,2004,Vishwa Thulasi,Sumathy Ram,"Mammooty, Nandita Das",null,null,/wiki/Vishwa_Thulasi,2,"Ilaiyaraaja,M. S. Viswanathan",6.2
65,2004,En Purushan Ethir Veetu Ponnu,Barani Kumar,"Pandiarajan, Sanghavi, Radhika Chaudhari, Abhinayashree",null,null,/wiki/En_Purushan_Ethir_Veetu_Ponnu,4,S. P. Bhoopathy,
66,2004,Neranja Manasu,Samudrakani,"Vijayakanth, Susan",null,null,/wiki/Neranja_Manasu,2,"Karthik Raja,Vidyasagar,Vidyasagar",2.8
67,2004,Attahasam,Saran,"Ajith Kumar, Pooja",null,null,/wiki/Attahasam,2,Bharadwaj,6.3
68,2004,Chatrapathy,Srimahesh,"Sarath Kumar, Nikita Thukral",null,null,/wiki/Chatrapathy_(2004_film),2,S. A. Rajkumar,4.4
69,2004,Dreams,Kasthuri Raja,"Dhanush, Diya, Parul Yadav",null,null,/wiki/Dreams_(2004_film),3,"Ramani Bharadwaj,Bharathwaj",5.5
70,2004,Manmadhan,A. J. Murugan,"Silambarasan, Jyothika, Sindhu Tolani",null,null,/wiki/Manmadhan_(film),3,Yuvan Shankar Raja,7.1
71,2004,Amma Appa Chellam,Suriyan,"Bala, Chaya Singh",null,null,/wiki/Amma_Appa_Chellam,2,"Bharadwaj,Bharadwaj",
72,2004,Maha Nadigan,Sakthi Chidambaram,"Sathyaraj, Namitha, Mumtaj",null,null,/wiki/Maha_Nadigan,3,"Deva,Deva",5.4
73,2004,Aai,A. Venkatesh,"Sarath Kumar, Namitha",null,null,/wiki/Aai_(film),2,Srikanth Deva,4.8
74,2004,Jaisurya,Manoj Kumar,"Arjun, Laila, Chaya Singh",null,null,/wiki/Jaisurya,3,"Deva,Deva",3.7
75,2004,Jananam,Ramesh Selvan,"Arun Vijay, Priyanka Trivedi, Raghuvaran",null,null,/wiki/Jananam,3,Bharadwaj,
76,2004,Kaadhal,Balaji Sakthivel,"Bharath, Sandhya",null,null,/wiki/Kaadhal,2,Joshua Sridhar,7.5
77,2004,Meesai Madhavan,S. Ramu,"Ramana, Kutty Radhika",null,null,/wiki/Meesai_Madhavan,2,Bharani,7.9
78,2004,Gomathi Nayagam,Ponvannan,"Ponvannan, Haripriya, Karthika",null,null,/wiki/Gomathi_Nayagam,3,M. Jayachandran,
79,2004,Kadhale Engal Desiya Geetham,Vijay Anand,"Sriram Raghavan, Varshini, Ramesh Aravind",null,null,,3,,6.4
80,2004,Ramakrishna,Agathiyan,"Jai Akash, Sridevika, Vani",null,null,/wiki/Ramakrishna_(film),3,"Deva,Deva",
81,2004,Remote,Karvannan,"Napolean, Anamika",null,null,/wiki/Remote_(2004_film),2,Paanabhadran,
82,2004,Baabi,,,null,null,/w/index.php?title=Baabi_(2004_film)&action=edit&redlink=1,1,,
83,2004,Image,,,null,null,/w/index.php?title=Image_(2004_film)&action=edit&redlink=1,1,,5.5
84,2004,Kizhakku Boomi,,,null,null,/w/index.php?title=Kizhakku_Boomi&action=edit&redlink=1,1,,
85,2004,Pinju Nenjangal Puthiyathor Ulagam,,,null,null,/w/index.php?title=Pinju_Nenjangal_Puthiyathor_Ulagam&action=edit&redlink=1,1,,6.2
86,2004,Rush,S. Rajkumar,"Rajkumar, Mangai",null,null,/w/index.php?title=Rush_(2004_film)&action=edit&redlink=1,2,,
87,2004,Pithan,N.Manikandan,"Ashwathaman, Devan, Priya",null,null,/w/index.php?title=Pithan&action=edit&redlink=1,3,,4.3
