,year,title,director,cast,genre,producer,link,cast_size,music,imdb
15,1993,Pudhu Piravi,Prem,"Prem, Rohini",null,A Lotus Film Company,,2,,7.7
16,1993,Ejamaan,R. V. Udayakumar,"Rajinikanth, Meena, Aishwarya",null,AVM Productions,/wiki/Ejamaan,3,Ilaiyaraaja,6.6
17,1993,Ezhai Jaathi,Liaquat Ali Khan,"Vijayakanth, Jayaprada",null,Chinnibhavan Cine Creations,/wiki/Ezhai_Jaathi,2,Ilaiyaraaja,5.2
18,1993,Mudhal Paadal,Arul Krishnan,"Madhu, Monisri",null,Sree Amman Creations,,2,,6.5
19,1993,Madurai Meenakshi,P. Amirtham,"Selva, Ranjitha, Sujatha",null,Poomalai Productions,/wiki/Madurai_Meenakshi_(film),3,Deva,8.6
20,1993,Suriyan Chandiran,K. S. Ravikumar,"Anand Babu, Keerthana, Saravanan",null,Ayyannar Cine Arts,/wiki/Suriyan_Chandiran,3,Deva,
21,1993,Maharasan,G. N. Rangarajan,"Kamal Haasan, Bhanupriya",null,Kumaravel Films,/wiki/Maharasan,2,Ilaiyaraaja,6.3
22,1993,Pudhu Vayal,Nanjil Kennedy,"Nanjil Kennedy, Kasthuri",null,,,2,,
23,1993,Malare Kurunji Malare,A. Parthiban,"Raja Venkatesh, Seetha",null,,/w/index.php?title=Malare_Kurunji_Malare&action=edit&redlink=1,2,,
24,1993,Iniyaraja,V. Ganesh Pandian,"Ravikiran, Subhala",null,I. Kumar Creations,,2,,4.2
25,1993,Amma Ponnu,Arun,"Vignesh, Akhila",null,Anand Cine Arts,/wiki/Amma_Ponnu,2,"Ekandhan,Siva,Film score",6.0
26,1993,Enga Thambi,S. D. Sabha,"Prashanth, Subhashri",null,Sathya Movies,/wiki/Enga_Thambi,2,Ilaiyaraaja,6.6
27,1993,Pon Vilangu,K. S. Rajkumar,"Rahman, Ranjith,  Ramya Krishnan, Sivaranjani",null,RK Productions,/wiki/Pon_Vilangu,4,Ilaiyaraaja,
28,1993,Pettredutha Pillai,Poorna Chandran,"Saravanan, Sithara, Pandiyan, Rohini",null,Chimbu Cine Arts,/wiki/Pettredutha_Pillai,4,T. Rajendar,
29,1993,Kalaignan,G. B. Vijay,"Kamal Haasan, Bindiya, Sivaranjani",null,Sivaji Productions,/wiki/Kalaignan,3,Ilaiyaraaja,6.3
30,1993,Minmini Poochigal,Raghuvyas,"Bharath, Yuvarani, Napoleon",null,P. R. J. Films,/w/index.php?title=Minmini_Poochigal&action=edit&redlink=1,3,,
31,1993,Uthama Raasa,Raj Kapoor,"Prabhu, Kushboo, Goundamani",null,K. B. Films,/wiki/Uthama_Raasa,3,Ilaiyaraaja,
32,1993,Aranmanai Kili,Rajkiran,"Rajkiran, Ahana, Gayathri",null,Red Sun Art Creations,/wiki/Aranmanai_Kili,3,Ilaiyaraaja,6.4
33,1993,Ponnumani,R. V. Udayakumar,"Karthik, Soundarya",null,Thaai Sakthi Productions,/wiki/Ponnumani,2,"1 song,Karthik Raja,Ilaiyaraaja",6.4
34,1993,Prathap,Arjun,"Arjun, Kushboo",null,Sreeram Films International,/wiki/Prathap_(1993_film),2,Maragathamani,
35,1993,Ulle Veliye,Parthiban,"Parthiban, Aishwarya",null,AC Abi Creations,/wiki/Ulle_Veliye,2,Ilaiyaraaja,5.3
36,1993,Madhumathi,Agathiyan,"Ravi Rahul, Madhumitha",null,Anbalaya Films,,2,,
37,1993,Vedan,Suresh Krissna,"R. Sarathkumar, Kushboo",null,Sathya Jyothi Films,/wiki/Vedan,2,Deva,
38,1993,Paadhukaappu,S. A. Chandra Mohan,"Charan Raj, Abhilasha, Varunraj, Charmila",null,Abhilasha Creations,,4,M. S. Viswanathan,7.9
39,1993,Porantha Veeda Puguntha Veeda,V. Sekhar,"Sivakumar, Bhanupriya",null,Thiruvalluvar Kalaikoodam,/wiki/Porantha_Veeda_Puguntha_Veeda,2,Ilaiyaraaja,6.1
40,1993,Idhaya Nayagan,J. Rajkamal,"J. Rajkamal, Roopa Sree",null,Twin Films,/wiki/Idhaya_Nayagan,2,"composer,Deva",
41,1993,Pudhiya Mugam,Suresh Chandra Menon,"Suresh Chandra Menon, Revathi, Vineeth, Kasthuri",null,Tele Photo Films,/wiki/Pudhiya_Mugam,4,A. R. Rahman,6.2
42,1993,Amaravathi,Selva,"Ajith Kumar, Sanghavi",null,Chozha Creations,/wiki/Amaravathi_(1993_film),2,Bala Bharathi,6.1
43,1993,Thangakkili,Rajavarman,"Murali, Shali",null,A. G. S. Movies,/wiki/Thangakkili,2,Ilaiyaraaja,
44,1993,Sakkarai Devan,Paneer,"Vijayakanth, Sukanya",null,I. V. Cine Productions,/wiki/Sakkarai_Devan,2,Ilaiyaraaja,
45,1993,Gokulam,Vikraman,"Jayaram, Bhanupriya, Arjun",null,J. K. Combines,/wiki/Gokulam,3,Sirpy,
46,1993,Konjum Kili,T. P. Gajendran,"Raghuvaran, Srividya",null,Sree Abhirami Arts,,2,,
47,1993,Munarivippu,R. S. Boovan,"R. Sarathkumar, Heera",null,Supreme Movies,/wiki/Munarivippu,2,Deva,4.2
48,1993,Rajadhi Raja Raja Kulothunga Raja Marthanda Raja Gambeera Kathavaraya Krishna Kamarajan,Balu Anand,"Mansoor Ali Khan, Nandhini, Napoleon",null,Raj Kennedy Films,/wiki/Rajadhi_Raja_Raja_Kulothunga_Raja_Marthanda_Raja_Gambeera_Kathavaraya_Krishna_Kamarajan,3,Mansoor Ali Khan,4.0
49,1993,Uzhaippali,P. Vasu,"Rajinikanth, Roja",null,Chandamama Vijaya Combines,/wiki/Uzhaippali,2,"Karthik Raja,Ilaiyaraaja,ubl",6.3
50,1993,Kattalai,Liaquat Ali Khan,"Sathyaraj, Bhanupriya",null,Sri Thirumala Art Productions,/wiki/Kattalai_(film),2,Ilaiyaraaja,
51,1993,Pathini Penn,R. C. Sakthi,"Ranjan, Rupini, Chithra",null,Best Friends Creations,/wiki/Pathini_Penn,3,M. S. Viswanathan,
52,1993,Band Master,K. S. Ravikumar,"R. Sarathkumar, Heera, Ranjitha",null,A. G. S. Movies,/wiki/Band_Master,3,Deva,
53,1993,Nallathe Nadakkum,K. Shankar,"Saravanan, Kaveri, Rohini",null,Valliyandan Pictures,/wiki/Nallathe_Nadakkum,3,"composer,Deva",
54,1993,Thanga Pappa,R. Aravindraj,"Ramki, Shamili",null,Aarthi Films,/wiki/Thanga_Pappa,2,"composer,Deva",
55,1993,Maathangal Ezhu,Yugi Sethu,"Yugi Sethu, Ramya Krishnan",null,Vivek Chithra Productions,/wiki/Maathangal_Ezhu,2,"Vidyasagar,composer",4.2
56,1993,Naan Pesa Ninaipathellam,Vikraman,"Anand Babu, Mohini, Anand",null,Vasantham Creations,/wiki/Naan_Pesa_Ninaipathellam,3,Sirpy,
57,1993,Dharma Seelan,Cheyyar Ravi,"Prabhu, Kushboo, Geetha",null,Anandhi Films,/wiki/Dharma_Seelan,3,Ilaiyaraaja,
58,1993,Kadal Pura,Babu Ganesh,"Babu Ganesh, Kuyili",null,Angalamman Movies,,2,,5.4
59,1993,Pass Mark,V. Balakrishnan,"Ramki, Kasthuri, Nandhini",null,Sri Lakshmi Balaji Films,/wiki/Pass_Mark,3,"composer,Deva",
60,1993,Athma,Prathap K. Pothan,"Rahman, Ramki, Gautami",null,Supriya International,/wiki/Athma_(film),3,Ilaiyaraaja,6.0
61,1993,Gentleman,Shankar,"Arjun, Madhubala, Subhashri, Goundamani, Senthil",null,A. R. S. Film International,/wiki/Gentleman_(1993_film),5,A. R. Rahman,7.9
62,1993,Maravan,Manoj Kumar,"Prabhu, Kushboo",null,Sree Rajakaali Amman Enterprises,/wiki/Maravan,2,Deva,4.2
63,1993,Udan Pirappu,P. Vasu,"Sathyaraj, Sukanya, Rahman, Kasthuri",null,Raj Films International,/wiki/Udan_Pirappu,4,Ilaiyaraaja,5.8
64,1993,Thalattu,T. K. Rajendran,"Arvind Swamy, Sukanya, Sivaranjani",null,Kiran Films,/wiki/Thalattu,3,Ilaiyaraaja,
65,1993,Valli,K. Natraj,"Rajinikanth, Priya Raman, Hariraj, Sanjay",null,Rajini Arts,/wiki/Valli_(film),4,Ilaiyaraaja,3.9
66,1993,Varam Tharum Vadivelan,Shanmuga Sidhan,"K. R. Vijaya, Rajesh, Radha Ravi",null,Mass Media International,/w/index.php?title=Varam_Tharum_Vadivelan&action=edit&redlink=1,3,,4.2
67,1993,Sivarathiri,Rama Narayanan,"Shobana, Shamili, Sarath Babu",null,Sri Ragavendar Film Circuits,,3,,7.2
68,1993,Moondravadhu Kann,Manivannan,"R. Sarathkumar, Nizhalgal Ravi, Raja, Monisha",null,Gi. Di. En. Art Films,/wiki/Moondravadhu_Kann,4,Deva,6.9
69,1993,Poranthalum Aambalaya Porakka Kudathu,N. K. Vishwanathan,"Pandiarajan, Aishwarya",null,Meenakshi Films,/wiki/Poranthalum_Aambalaya_Porakka_Kudathu,2,,4.2
70,1993,Dhool Parakuthu,K. Hariharan,"Raghuvaran, Sindhuja, Ramya Krishnan",null,,/wiki/Dhool_Parakuthu,3,"composer,M.S.Viswanathan",
71,1993,Karuppu Vellai,Manobala,"Rahman, Sukanya",null,Chandamama Vijaya Combines,/wiki/Karuppu_Vellai,2,Deva,8.6
72,1993,Akkarai Cheemayile,Radha Bharathi,"Saravanan, Devaki",null,A. K. M. Productions,,2,,7.0
73,1993,Otta Pandhayam,S. Navaraj Chelliah,"Soundarya Kumar, Anupriya, S. Navaraj Chelliah",null,N. L. G. Creations,,3,,4.2
74,1993,Rajadurai,S. A. Chandrasekhar,"Vijayakanth, Jayasudha, Sivaranjani",null,Ravuther Films,/wiki/Rajadurai_(film),3,Deva,
75,1993,I Love India,Pavithran,"R. Sarathkumar, Tisca Chopra, Shenbagam",null,Sri Sai Thejaa Films,/wiki/I_Love_India,3,Ilaiyaraaja,4.3
76,1993,Karpagam Vanthachu,R. Krishnamurthy,"Arjun, Raadhika",null,Shyamalaya Productions,/wiki/Karpagam_Vanthachu,2,Sankar Ganesh,
77,1993,Dhuruva Natchathiram,Raja,"Arjun, Pallavi",null,Ajantha Creations,/wiki/Dhuruva_Natchathiram,2,Ilaiyaraaja,7.9
78,1993,Parvathi Ennai Paradi,V. Sekhar,"Saravanan, Sri Parvathi",null,KRG Movies International,/wiki/Parvathi_Ennai_Paradi,2,Ilaiyaraaja,
79,1993,Chinna Jameen,Raj Kapoor,"Karthik, Sukanya, Vineetha",null,K. B. Films,/wiki/Chinna_Jameen,3,Ilaiyaraaja,5.5
80,1993,Enga Muthalali,Liaquat Ali Khan,"Vijayakanth, Kasthuri",null,P. A. Art Productions,/wiki/Enga_Muthalali,2,Ilaiyaraaja,3.6
81,1993,Kattabomman,Manivasagam,"R. Sarathkumar, Vineetha, Goundamani",null,Raja Pushpa Pictures,/wiki/Kattabomman_(film),3,Deva,5.5
82,1993,Kilipetchu Ketkava,Fazil,"Mammootty, Kanaka",null,M. G. Pictures,/wiki/Kilipetchu_Ketkava,2,Ilaiyaraaja,6.5
83,1993,Kizhakku Cheemayile,Bharathiraja,"Vijayakumar, Raadhika, Napoleon, Vignesh",null,V Creations,/wiki/Kizhakku_Cheemayile,4,A. R. Rahman,7.0
84,1993,Muthupandi,A. Raja Pandian,"Saravanan, Shenbagam",null,,,2,,
85,1993,Paarambariyam,Manobala,"Sivaji Ganesan, Saroja Devi, Pandiyan, Nirosha, Chithra",null,Sasivarnam Films,/wiki/Paarambariyam,5,Shankar Ganesh,4.2
86,1993,Pudhiya Thendral,Prabhakar,"Ramesh Aravind, Sivaranjani, Raadhika",null,Seventh Channel Communications,,3,,6.2
87,1993,Sabash Babu,Sasi Mohan,"Heera, T. Rajendar, Silambarasan",null,S. R. M Arts Productions,/wiki/Sabash_Babu,3,T. Rajendar,
88,1993,Thiruda Thiruda,Mani Ratnam,"Prashanth, Anand, Heera",null,Aalayam Productions,/wiki/Thiruda_Thiruda,3,,7.2
89,1993,Uzhavan,Kathir,"Prabhu, Bhanupriya, Rambha",null,Sai Shanthi Movies,/wiki/Uzhavan,3,A. R. Rahman,5.7
90,1993,Kathirukka Neramillai,Kulothungan,"Karthik, Kushboo, Sivaranjani",null,Mass Media International,/wiki/Kathirukka_Neramillai,3,Ilaiyaraaja,5.0
91,1993,Purusha Lakshanam,K. S. Ravikumar,"Jayaram, Kushboo",null,Good Luck Films,/wiki/Purusha_Lakshanam,2,Deva,
92,1993,Rojavai Killathe,Suresh Krissna,"Arjun, Kushboo",null,Sukumar Art Combines,/wiki/Rojavai_Killathe,2,Deva,
93,1993,Airport,Joshiy,"Sathyaraj, Gautami",null,Madhu Films International,/wiki/Airport_(1993_film),2,S. P. Venkatesh,6.0
94,1993,Kizhakke Varum Paattu,Radha Bharathi,"Prashanth, Charmila",null,Apple Creations,/wiki/Kizhakke_Varum_Paattu,2,Deva,
95,1993,Sendhoorapandi,S. A. Chandrasekhar,"Vijayakanth, Vijay, Gautami, Yuvarani",null,B. V. combines,/wiki/Sendhoorapandi,4,Deva,6.8
