,year,title,director,cast,genre,producer,link,music,cast_size,imdb
33,1976,Oorukku Uzhaippavan,M. Krishnan,"M. G. Ramachandran, Vanisri, Vennira Aadai Nirmala",null,Venus Pictures,/wiki/Oorukku_Uzhaippavan,M. S. Viswanathan,3,6.2
34,1976,Ore Thanthai,M. Karnan,"Jaishankar, Rajakokila, Major Sundarrajan",null,Murugu Films,/w/index.php?title=Ore_Thanthai&action=edit&redlink=1,Sankar Ganesh,3,
35,1976,Oru Kodiyil Iru Malargal,S. P. Muthuraman,"Jaishankar, Sujatha, Jayamala, Srikanth",null,Jai Geetha Productions,/w/index.php?title=Oru_Kodiyil_Iru_Malargal&action=edit&redlink=1,M. S. Viswanathan,4,
36,1976,Oru Oodhappu Kan Simittugiradhu,S. P. Muthuraman,"Kamal Haasan, Sujatha, Vijayakumar, Vijayalakshmi, Vijaya Geetha",null,Ramya Cine Arts,/wiki/Oru_Oodhappu_Kan_Simittugiradhu,V.Dakshinamurthy,5,7.3
37,1976,Paalootti Valartha Kili,Devaraj–Mohan,"Vijayakumar, Sripriya, Major Sundarrajan",null,Arun Prasad Movies,/w/index.php?title=Paalootti_Valartha_Kili&action=edit&redlink=1,Ilaiyaraaja,3,4.6
38,1976,Panakkara Penn,U. Rajendran,"Jaishankar, Jayachitra, Thengai Srinivasan",null,Thiruthani Pictures,/w/index.php?title=Panakkara_Penn&action=edit&redlink=1,V. Kumar,3,
39,1976,Payanam,Vietnam Veedu Sundaram,"Major Sundarrajan, Nagesh, Vijayakumar, Jayachitra, Srikanth, Fatafat Jayalaxmi, Vijaya Chandrika",null,Chitralekha Productions,/wiki/Payanam_(1976_film),M. S. Viswanathan,7,
40,1976,Perum Pugazhum,V. Srinivasan,"R. Muthuraman, Sujatha",null,Vidhya Movies,/w/index.php?title=Perum_Pugazhum&action=edit&redlink=1,M. S. Viswanathan,2,
41,1976,Rojavin Raja,K. Vijayan,"Sivaji Ganesan, Vanisri, Cho",null,N. V. R. Productions,/wiki/Rojavin_Raja,M. S. Viswanathan,3,
42,1976,Santhathi,Kaushikan,"Sivakumar, Sripriya",null,Ace Arts,/w/index.php?title=Santhathi&action=edit&redlink=1,M. S. Viswanathan,2,
43,1976,Satyam,S. A. Kannan,"Sivaji Ganesan, Kamal Haasan, Manjula, Jayachitra, Devika, Nagesh",null,Sri Shanmugamani Films,/wiki/Satyam_(1976_film),"K. V. Mahadevan
      (திஞா)",6,6.9
44,1976,Seervarisai,K. Sornam,"R. Muthuraman, Lakshmi, Thengai Srinivasan, Manorama",null,Kay Cee Films,/w/index.php?title=Seervarisai&action=edit&redlink=1,M. S. Viswanathan,4,
45,1976,Sila Nerangalil Sila Manithargal,A. Bhimsingh,"Lakshmi, Srikanth, Nagesh",null,A. B. S. Productions,/wiki/Sila_Nerangalil_Sila_Manithargal,M. S. Viswanathan,3,7.4
46,1976,Thayilla Kuzhandhai,R. Thyagarajan,"Vijayakumar, A. V. M. Rajan, Jayachitra, Jai Ganesh, Jaya Guhanathan, Thengai Srinivasan, Sukumari, A. Sakunthala",null,Dhandayudhapani Films,/w/index.php?title=Thayilla_Kuzhandhai&action=edit&redlink=1,Sankar Ganesh,8,
47,1976,Thunive Thunai,S. P. Muthuraman,"Jaishankar, Jayaprabha, Rajasulochana",null,P. V. T. Productions,/wiki/Thunive_Thunai,M. S. Viswanathan,3,6.4
48,1976,Unakkaga Naan,C. V. Rajendran,"Sivaji Ganesan, Gemini Ganesan, Lakshmi, Vennira Aadai Nirmala",null,Sujatha Cine Arts,/wiki/Unakkaga_Naan,M. S. Viswanathan,4,
49,1976,Unarchigal,R. C. Sakthi,"Kamal Haasan, Srividya, Kanchana, Chandrakantha",null,B. S. Productions,/wiki/Unarchigal,Shyam,4,6.2
50,1976,Ungalil Oruthi,Devaraj–Mohan,"Sivakumar, Sujatha, Jai Ganesh",null,Alayamman Enterprises,/w/index.php?title=Ungalil_Oruthi&action=edit&redlink=1,Sankar Ganesh,3,
51,1976,Unmaiye Un Vilai Enna?,Cho,"R. Muthuraman, Vijayakumar, Srikanth, Padmapriya, A. Sakunthala, Cho, Manorama",null,Mohind Movies,/wiki/Unmaiye_Un_Vilai_Enna%3F,M. S. Viswanathan,7,
52,1976,Uravadum Nenjam,Devaraj–Mohan,"Sivakumar, Chandrakala",null,Sri Vishnupriya Creation,/wiki/Uravadum_Nenjam,Ilaiyaraaja,2,
53,1976,Uthaman,V. B. Rajendra Prasad,"Sivaji Ganesan, Manjula, Nagesh",null,Jagapathi Art Pictures,/wiki/Uthaman_(1976_film),K. V. Mahadevan,3,5.2
54,1976,Uzhaikkum Karangal,K. Shankar,"M. G. Ramachandran, Latha, Bhavani, Nagesh, Thengai Srinivasan",null,Kay Cee Films,/wiki/Uzhaikkum_Karangal,M. S. Viswanathan,5,7.0
55,1976,Vanga Sambandhi Vanga,P. Bhanumathi,"Chandra Mohan, P. Bhanumathi",null,Sri Meenakshi Films,/w/index.php?title=Vanga_Sambandhi_Vanga&action=edit&redlink=1,P. Bhanumathi,2,
56,1976,Varaprasadham,K. Narayanan,"Ravichandran, Jayachitra, Vijayakumar",null,Cine Chitra Combines,/wiki/Varaprasadham,"R. Govardhan
     (திஞா)",3,
57,1976,Vayilla Poochi,K. S. Gopalakrishnan,"Jaishankar, Sripriya, Nagesh",null,Kalavalli Combines,/w/index.php?title=Vayilla_Poochi&action=edit&redlink=1,Shankar-Ganesh,3,
58,1976,Vazhvu En Pakkam,Krishnan–Panju,"R. Muthuraman, Lakshmi, Srikanth",null,S. S. K. Films,/wiki/Vazhvu_En_Pakkam,M. S. Viswanathan,3,
59,1976,Veeduvarai Uravu,S. K. A. John,"Jai Ganesh, Sujatha, Rajasree",null,Chitra Lalitha,/w/index.php?title=Veeduvarai_Uravu&action=edit&redlink=1,M. S. Viswanathan,3,
