,year,title,director,cast,genre,producer,link,cast_size,music,imdb
36,2008,Vedha,Nithya Kumar,"Arun Vijay, Sheela",Romance,,/wiki/Vedha,2,Srikanth Deva,
37,2008,Pasumpon Devar Varalaru,Abraham Lincoln,Vagai Chandrasekar,Biopic,,/w/index.php?title=Pasumpon_Devar_Varalaru&action=edit&redlink=1,1,,7.0
38,2008,Vilaiyattu,Ezhilvendhan,"Ezhilvendhan, Saranya",Drama,,/w/index.php?title=Vilaiyattu&action=edit&redlink=1,2,,3.6
39,2008,Yaaradi Nee Mohini,Mithran Jawahar,"Dhanush, Nayantara, Karthik Kumar",Romance,,/wiki/Yaaradi_Nee_Mohini,3,"Yuvan Shankar Raja,D. Imman,1 song,Dharan Kumar,2 songs",7.2
40,2008,Arasangam,R. Madhesh,"Vijayakanth, Navaneet Kaur",Mystery Adventure,,/wiki/Arasangam,2,Srikanth Deva,5.5
41,2008,Nepali,V. Z. Durai,"Bharath, Meera Jasmine",Action,,/wiki/Nepali_(film),2,Srikanth Deva,6.3
42,2008,Santosh Subramaniam,M. Raja,"Jayam Ravi, Genelia D'Souza, Prakash Raj",Family Drama,,/wiki/Santosh_Subramaniam,3,Devi Sri Prasad,7.4
43,2008,Thozha,N. Sundaresan,"Nithin Sathya, Vijay Vasanth, Premji Amaran, Ajay Raj, Jennifer",Drama,,/wiki/Thozha_(2008_film),5,Premji Amaran,
44,2008,Arai En 305-il Kadavul,Chimbu Deven,"Prakash Raj, Santhanam, Ganja Karuppu",Science Fiction,,/wiki/Arai_En_305-il_Kadavul,3,"Vidyasagar,Vidyasagar",5.5
45,2008,Ini Varum Kaalam,Sibi Chandar,"Ranjan, Sajitha Betti",Romantic Drama,,/wiki/Ini_Varum_Kaalam,2,"Bharani,composer,Bharani",
46,2008,Madurai Ponnu Chennai Paiyan,A. C. Rajasekaran,"S. S. R. Pankaj Kumar, Thejamai",Romantic Drama,Velu Thevar Films,/wiki/Madurai_Ponnu_Chennai_Paiyan,2,Kanmani Raja,
47,2008,Chakkara Viyugam,Udhayabhanu Maheswaran,"Natarajan Subramaniam, Raaghav, Jayasurya",Action,,/wiki/Chakkara_Viyugam,3,Karthik Raja,
48,2008,Iyakkam,Sanjay Ram,"Rishi Kumar, Shruthi Raj, Sujibala",Action,,/wiki/Iyakkam,3,Pravin Mani,
49,2008,Kuruvi,S. Dharani,"Vijay, Trisha Krishnan",Action,,/wiki/Kuruvi,2,"Vidyasagar,Vidyasagar",3.7
50,2008,Aadum Koothu,T. V. Chandran,"Cheran, Navya Nair, Prakash Raj, Aari,",Isaac Thomas,,/wiki/Aadum_Koothu,5,,6.2
51,2008,Malarinum Melliya,Selvaraj,"Vignesh, Varshini",Drama,,/wiki/Malarinum_Melliya,2,,
52,2008,Silandhi,Aathiraj,"Munna, Monica",Thriller,,/wiki/Silandhi,2,Neil Mukherji,
53,2008,Kadhal Endral Enna,Kalimuthu,"Veerha, Diya, Charan Raj",Romance,,/wiki/Kadhal_Endral_Enna,3,K. Bharathi,7.5
54,2008,Kadhal Vaanile,Venkateswara,"Hari, Jothi Krishna",Romance,,/w/index.php?title=Kadhal_Vaanile&action=edit&redlink=1,2,,5.0
55,2008,Ghatotkajan,Singeetham Srinivasa Rao,,Animation,,/wiki/Ghatothkach,1,Singeetam Srinivasa Rao,6.2
56,2008,Pandi,Rasu Madhuravan,"Raghava Lawrence, Sneha, Namitha",Action,,/wiki/Pandi_(film),3,Srikanth Deva,
57,2008,Kaalaippani,Rajesh M. Selva,"Jay Srinivasa Kumar, Vasundhara Kashyap",Thriller,,/w/index.php?title=Kaalaippani&action=edit&redlink=1,2,,7.5
58,2008,Kathavarayan,Salangai Durai,"Karan, Vidisha, Radha",Action,,/wiki/Kathavarayan_(2008_film),3,Srikanth Deva,
59,2008,Thithikkum Ilamai,Chandramohan,"K. Dinesh Kumar, J. Pranav, Althara, Nisha",Thriller,,/wiki/Thithikkum_Ilamai,4,K. Manish,
60,2008,Dasavathaaram,K. S. Ravikumar,"Kamal Haasan, Asin, Mallika Sherawat, Jayaprada",Action Thriller,,/wiki/Dasavathaaram,4,"Himesh Reshammiya,Devi Sri Prasad",7.2
61,2008,Aayudham Seivom,Udhayan,"Sundar C., Anjali",Action,,/wiki/Aayudham_Seivom,2,Srikanth Deva,3.8
62,2008,Ayyavazhi,P. C. N. Anbazhagan,"Raja, Sanjai",Drama,,/wiki/Ayyavazhi_(film),2,Bhagavathi Sivanesan,
63,2008,Pudhupandi,Karthik Kumar,"Pandiarajan, Kanmani Raja",Drama,,/w/index.php?title=Pudhupandi&action=edit&redlink=1,2,,5.2
64,2008,Thiru Thiruda,Don Gowtham,Don Gowtham,Action,,/w/index.php?title=Thiru_Thiruda&action=edit&redlink=1,1,,7.2
65,2008,Vallamai Tharayo,Madhumitha,"R. Parthiban, Chaya Singh",Romance,,/wiki/Vallamai_Tharayo,2,Bharathwaj,6.1
66,2008,Muniyandi Vilangial Moonramandu,Thirumurugan,"Bharath, Poorna",Action,,/wiki/Muniyandi_Vilangial_Moonramandu,2,"Vidyasagar,Vidyasagar",4.0
67,2008,Subramaniapuram,M. Sasikumar,"Jai, M. Sasikumar, Swati Reddy",Action,,/wiki/Subramaniapuram,3,James Vasanthan,8.0
68,2008,Uliyin Osai,Ilavenil,"Vineeth, Keerthi Chawla",Period Drama,,/wiki/Uliyin_Osai,2,Ilaiyaraja,
69,2008,Azhaipithazh,P. K. Rajmohan,"Ratheesh, Sona",Romance,,/wiki/Azhaipithazh,2,Hitesh,
70,2008,Nalla Ponnu Ketta Payyan,M. P. Balan,"Sriman, Madhumitha, Keerthi Chawla",Action,,/w/index.php?title=Nalla_Ponnu_Ketta_Payyan&action=edit&redlink=1,3,,6.3
71,2008,Maanavan Ninaithal,S. P. Gnanamozhi,"Rithik, Varshini",Romance,,/wiki/Maanavan_Ninaithal,2,V. Thashi,6.8
72,2008,Manava Manavigal,Rajagopal,"David, Rachana",Drama,,/w/index.php?title=Manava_Manavigal&action=edit&redlink=1,2,,7.5
73,2008,Pathu Pathu,Sathyam,"Sona Heiden, Thalaivasal Vijay, Bose Venkat",Erotic Thriller,,/wiki/Pathu_Pathu,3,L. V. Ganesan,
74,2008,Sutta Pazham,G. K.,"Mohan, Shubha Poonja",Comedy Thriller,,/wiki/Sutta_Pazham,2,"Sri Sam,Raj Bhaskar",
75,2008,Kuselan,P. Vasu,"Rajinikanth, Pasupathy, Meena, Nayantara",Drama,,/wiki/Kuselan,4,G. V. Prakash Kumar,4.7
76,2008,Unnai Naan,Senthilnathan,"Viinu, Naash",Romance,,/wiki/Unnai_Naan,2,Joe Arulraj,
77,2008,Sathyam,A. Rajasekhar,"Vishal, Nayantara, Upendra",Action,,/wiki/Sathyam_(2008_film),3,Harris Jayaraj,5.1
78,2008,Ragasiya Snehithane,Sujo Visanth,"Vasanth, Lakshmi Rai, Vijay Raj, Prakash, Kandan, Sriram",Thriller,,/wiki/Ragasiya_Snehithane,6,"John Peter,John Peter",
79,2008,Nayagan,Saravan Sakthi,"J. K. Rithesh, Ramana, Sangeetha, Keerthi Chawla",Action Thriller,,/wiki/Nayagan_(2008_film),4,Mariya Manohar,8.6
80,2008,Dhaam Dhoom,Jeeva,"Jayam Ravi, Kangana Ranaut, Lakshmi Rai",Action Thriller,,/wiki/Dhaam_Dhoom,3,,4.6
81,2008,Jayamkondaan,R. Kannan,"Vinay Rai, Bhavana, Lekha Washington",Romantic Action,,/wiki/Jayamkondaan_(film),3,"Vidyasagar,Vidyasagar",6.2
82,2008,Alibhabha,Neelan.K.Sekar,"Krishna Sekhar, Prakash Raj, Janani",Action,,/wiki/Alibhabha,3,"Vidyasagar,Vidyasagar",6.8
83,2008,Dhanam,Siva,"Prem, Sangeetha",Drama,,/wiki/Dhanam_(2008_film),2,Ilayaraja,6.8
84,2008,Kee Mu,Majith,"Hassan, Sarika",Romantic Drama,,/wiki/Kee_Mu,2,"Elango Kalaivanan,Sabesh,Murali",
85,2008,Saroja,Venkat Prabhu,"Shiva, Vaibhav Reddy, S. P. B. Charan, Premji Amaran, Vega Tamotia",Comedy Thriller,,/wiki/Saroja_(2008_film),5,,7.1
86,2008,Poi Solla Porom,A. L. Vijay,"Nassar, Karthik Kumar, Piaa Bajpai",Comedy,,/wiki/Poi_Solla_Porom,3,,6.7
87,2008,Vasool,V. Rishiraj,"Hemanth Kumar, Kiran Rathod, V. Rishiraj",Action Drama,,/wiki/Vasool,3,Vijay Shankar,
88,2008,Mudhal Mudhal Mudhal Varai,Krishnan Seshadri Gomatam,"Sathyajit, Anuja Iyer, Charan",Drama,,/wiki/Mudhal_Mudhal_Mudhal_Varai,3,,
89,2008,Pandhayam,S. A. Chandrasekhar,"Nithin Sathya, Sindhu Tolani",Romance,,/wiki/Pandhayam_(2008_film),2,Vijay Antony,4.7
90,2008,Raman Thediya Seethai,K. P. Jagannath,"Cheran, Pasupathy, Nithin Sathya, Vimala Raman, Remya Nambeesan, Gajala, Karthika",Romance,,/wiki/Raman_Thediya_Seethai_(2008_film),7,"Vidyasagar,Vidyasagar",7.0
91,2008,Kadhalil Vizhunthen,P. V. Prasad,"Nakul, Sunaina",Romance,,/wiki/Kadhalil_Vizhunthen,2,Vijay Antony,5.8
92,2008,Sakkarakatti,Kala Prabhu,"Shanthnoo Bhagyaraj, Ishita Sharma, Vedhika",Romance,,/wiki/Sakkarakatti,3,A. R. Rahman,2.9
93,2008,Durai,A. Venkatesh,"Arjun Sarja, Kirat Bhattal, Gajala",Action,,/wiki/Durai_(film),3,D. Imaan,4.4
94,2008,Jai Vigneshwara,James Clifford,,Animation,,/w/index.php?title=Jai_Vigneshwara&action=edit&redlink=1,1,,
95,2008,Kasimedu Govindan,Ramesh Sanjay,"Ranjith, Karishma",Drama,,/wiki/Kasimedu_Govindan,2,"Soundaryan,S. P. Venkatesh",
96,2008,Kathi Kappal,Dinesh Selvaraj,"Anoop Kumar, Poornitha, Meera Vasudevan",Thriller,,/wiki/Kathi_Kappal,3,Sree Sai,
97,2008,Netru Indru Naalai,Lakshmikanth Chenna,"Ravi Krishna, Tamannaah",Action,,/wiki/Netru_Indru_Naalai_(2008_film),2,Anil,8.0
98,2008,Seval,Hari,"Bharath, Poonam Bajwa, Simran",Action,,/wiki/Seval,3,G. V. Prakash Kumar,6.0
99,2008,Megam,Jeevarathinam,"Tamilarasan, Ragiraja",Drama,,/wiki/Megam,2,,
100,2008,Aegan,Raju Sundaram,"Ajith Kumar, Nayantara, Navdeep, Piaa Bajpai",Action Thriller,,/wiki/Aegan,4,Yuvan Shankar Raja,4.6
101,2008,Poochi,Velu,Velu,Drama,,/w/index.php?title=Poochi_(film)&action=edit&redlink=1,1,,7.2
102,2008,Theeyavan,B. Kathir,"Sriranjan, Udhay, Midhuna",Romantic thriller,,/wiki/Theeyavan,3,L. V. Ganesan,
103,2008,Velvi,Jeans,"Vishwa, Hasini",Drama,,/wiki/Velvi_(film),2,J. K. Selva,
104,2008,Vaaranam Aayiram,Gautham Menon,"Suriya, Sameera Reddy, Simran, Divya Spandana",Romance,,/wiki/Vaaranam_Aayiram,4,Harris Jayaraj,8.0
105,2008,Thenavattu,V. V. Kathir,"Jiiva, Poonam Bajwa",Action,,/wiki/Thenavattu,2,,4.0
106,2008,Ellam Avan Seyal,Shaji Kailas,"R. K., Raghuvaran, Roja, Bhama",Drama,,/wiki/Ellam_Avan_Seyal,4,"Vidyasagar,composer,Vidyasagar,Ishaan Dev,Theme Song,Rajamani",7.1
107,2008,Kodaikkanal,T. K. Bose,"Ashwanth Thilak, Poorna, Shekar",Thriller,,/wiki/Kodaikanal_(film),3,"Deva,composer,Deva",
108,2008,"Mahesh, Saranya Matrum Palar",P. V. Ravi,"Sakthi Vasu, Sandhya",Romance,,"/wiki/Mahesh,_Saranya_Matrum_Palar",2,"Vidyasagar,composer,Vidyasagar",
109,2008,Nadigai,Babu Ganesh,"Babu Ganesh, Tejashree",Drama,,/wiki/Nadigai,2,,
110,2008,Poo,Sasi,"Srikanth, Parvathi Menon",Romance,,/wiki/Poo_(film),2,,7.2
111,2008,Utharavindri Ullay Vaa,Vijayan,Vijayan,Action,,/w/index.php?title=Utharavindri_Ullay_Vaa&action=edit&redlink=1,1,,6.4
112,2008,Pudhusu Kanna Pudhusu,A. R. Venkatesh,"A. R. Venkatesh, Priyanka Shailu",Romance,,/wiki/Pudhusu_Kanna_Pudhusu,2,A. R. Venkatesh,4.4
113,2008,Saamida,Vadivudayaan,"Sembi, Dhanushya",Action,,/wiki/Saamida,2,Indhrajith,
114,2008,Suryaa,Jaguar Thangam,"Vijaya Chiranjeevi, Keerthi Chawla",Action,,/wiki/Suryaa_(film),2,Jerome Pushparaj,
115,2008,Bommalattam,Bharathiraja,"Arjun, Nana Patekar, Rukmini Vijayakumar, Kajal Aggarwal",Thriller,,/wiki/Bommalattam_(2008_film),4,"Himesh Reshammiya,Monty Sharma",6.3
116,2008,Silambattam,Saravanan,"Silambarasan Rajendar, Sneha, Sana Khan",Action,,/wiki/Silambattam_(film),3,Yuvan Shankar Raja,3.9
117,2008,Dindigul Sarathy,Subramaniam Pillai,"Karunas, Karthika Mathew",Comedy,,/wiki/Dindigul_Sarathy,2,Dhina,4.3
118,2008,Thiruvannamalai,Perarasu,"Arjun Sarja, Pooja Gandhi",Action,,/wiki/Thiruvannamalai_(film),2,Srikanth Deva,4.3
119,2008,Abhiyum Naanum,Radha Mohan,"Prakash Raj, Trisha Krishnan, Aishwarya, Ganesh Venkatraman",Family Drama,,/wiki/Abhiyum_Naanum,4,"Vidyasagar,Vidyasagar",7.6
120,2008,Panchamirtham,Raju Eswaran,"Jayaram, Prakash Raj, Nassar, Saranya Mohan, Samiksha",Comedy,,/wiki/Panchamirtham,5,Sundar C Babu,
