,year,title,director,cast,genre,producer,link,music,cast_size,imdb
14,1974,En Magan,C. V. Rajendran,"Sivaji Ganesan, Manjula, K. Balaji, Roja Ramani, V. K. Ramasamy, Manorama",null,Sujatha Cine Arts,/wiki/En_Magan_(1974_film),M. S. Viswanathan,6,6.1
15,1974,Engal Kula Dheivam,P. R. Somu,"R. Muthuraman, K. R. Vijaya, Jayachitra, Thengai Srinivasan, Manorama, Suruli Rajan, Baby Sridevi",null,A. V. R. Combines,/w/index.php?title=Engal_Kula_Dheivam&action=edit&redlink=1,M. S. Viswanathan,7,
16,1974,Engamma Sapatham,S. P. Muthuraman,"R. Muthuraman, Sivakumar, Jayachitra, Vidhubala, Suruli Rajan, Manorama",null,Vijayabaskar Films,/wiki/Engamma_Sapatham,Vijaya Bhaskar,6,
17,1974,Gumasthavin Magal,A. P. Nagarajan,"Sivakumar, Kamal Haasan, Aarathi, Usha Shakeela, Nagesh, Pandari Bai",null,C. N. V.Movies,/wiki/Gumasthavin_Magal,Kunnakudi Vaidyanathan,6,6.5
18,1974,Idhayam Parkiradhu,A. Jagannathan,"Jaishankar, Srividya, Jayachitra, Shubha, Srikanth",null,Udhaya Arts,/w/index.php?title=Idhayam_Parkiradhu&action=edit&redlink=1,M. S. Viswanathan,5,
19,1974,Kadavul Mama,K. Singamuthu,"R. Muthuraman, Jayachitra, Thengai Srinivasan",null,Padmini Pictures,/w/index.php?title=Kadavul_Mama&action=edit&redlink=1,T. G. Lingappa,3,6.3
20,1974,Kai Niraya Kaasu,A. B. Raj,"Nagesh, Prameela, Thengai Srinivasan, A. Sakunthala, Srikanth, M. R. R. Vasu, Sachu",null,Arunodaya Films,/w/index.php?title=Kai_Niraya_Kaasu&action=edit&redlink=1,Sankar Ganesh,7,
21,1974,Kaliyuga Kannan,Krishnan–Panju,"Jaishankar, Sowcar Janaki, Jayachitra, Thengai Srinivasan",null,Ajantha Enterprises,/wiki/Kaliyuga_Kannan,V. Kumar,4,
22,1974,Kalyanamam Kalyanam,K. Krishnamurthy,"Jaishankar, Jayachitra, Cho, Sukumari, Srikanth, Thengai Srinivasan, Jayakumari, Pushpamala",null,Geetha Chithra Productions,/wiki/Kalyanamam_Kalyanam_(film),Vijaya Bhaskar,8,
23,1974,Kanmani Raja,Devaraj–Mohan,"Sivakumar, Lakshmi, M. N. Rajam, Thengai Srinivasan, Manorama, Kumari Padmini",null,Muthuvel Movies,/w/index.php?title=Kanmani_Raja&action=edit&redlink=1,M. S. Viswanathan,6,
24,1974,Magalukkaga,M. Krishnan,"A. V. M. Rajan, Jaya, M. R. R. Vasu",null,Vijaya Bhanu Movies,/w/index.php?title=Magalukkaga&action=edit&redlink=1,M. S. Viswanathan,3,
25,1974,Maanikka Thottil,P. Madhavan,"Gemini Ganesan, K. R. Vijaya, Shubha, Nagesh, Vijayakumar, Jayakumari, Vijaya Chandrika",null,Karpagam Productions,/wiki/Maanikka_Thottil,M. S. Viswanathan,7,
26,1974,Murugan Kaattiya Vazhi,P. Madhavan,"A. V. M. Rajan, Nagesh, Srikanth, Vijayakumar, Vidhubala, Sripriya, Vijaya Chandrika",null,Arun Prasad Movies,/w/index.php?title=Murugan_Kaattiya_Vazhi&action=edit&redlink=1,G. K. Venkatesh,7,
27,1974,Naan Avanillai,K. Balachander,"Gemini Ganesan, Kamal Haasan, Lakshmi, Jayabharathi, Jayasudha, Leelavathi",null,Shri Narayani Films,/wiki/Naan_Avanillai_(1974_film),M. S. Viswanathan,6,7.3
28,1974,Netru Indru Naalai,P. Neelakantan,"M. G. Ramachandran, Manjula, Latha, Rajasree, Thengai Srinivasan, Isari Velan, Rama Prabha, Sukumari",null,Amalraj Films,/wiki/Netru_Indru_Naalai_(1974_film),M. S. Viswanathan,8,6.6
29,1974,Onne Onnu Kanne Kannu,Ra. Sankaran,"Sivakumar, Jayachitra, Cho, Manorama",null,Sudharshan Enterprises,/w/index.php?title=Onne_Onnu_Kanne_Kannu&action=edit&redlink=1,V. Kumar,4,
30,1974,Ore Satchi,K. Vijayan,"A. V. M. Rajan, P. R. Varalakshmi, Major Sundarrajan, M. N. Rajam, Cho, Manorama",null,Devi Creations,/w/index.php?title=Ore_Satchi&action=edit&redlink=1,Sankar Ganesh,6,
31,1974,Paadha Poojai,A. Bhimsingh,"Sivakumar, Jayachitra, Jaya, V. S. Raghavan, V. K. Ramasamy, Venniradai Moorthy, Manorama, Sukumari",null,Kasi Ram Pictures,/w/index.php?title=Paadha_Poojai&action=edit&redlink=1,Jaya Vijaya,8,
32,1974,Panathukkaga,M. S. Senthil,"Sivakumar, Jayachitra, Shashikumar, Thengai Srinivasan, A. Sakunthala, Kamal Haasan, Master Sridhar, Sripriya",null,Vetrivel Productions,/wiki/Panathukkaga,M. S. Viswanathan,8,
33,1974,Pandhattam,Ma. Lakshmanan,"Jaishankar, Jayasudha, Shashikumar, Jayakumari, M. R. R. Vasu, Manorama, Jayaprabha",null,S. K. Combines,/w/index.php?title=Pandhattam&action=edit&redlink=1,Sankar Ganesh,7,
34,1974,Paruva Kaalam,Jos A. N. Fernando,"Prameela, Roja Ramani, Srikanth, Kamal Haasan, Nagesh, Sachu",null,Jupiter Art Movies,/wiki/Paruva_Kaalam,G. Devarajan,6,
35,1974,Pathu Madha Bandham,Krishnan–Panju,"P. Bhanumathi, B. Saroja Devi, A. V. M. Rajan, R. Muthuraman, Ravichandran, Vennira Aadai Nirmala, Rajasree, Thengai Srinivasan, Manorama, M. N. Rajam",null,Sri Navaneetha Films,/w/index.php?title=Pathu_Madha_Bandham&action=edit&redlink=1,Sankar Ganesh,10,6.2
36,1974,Penn Ondru Kanden,Gopu,"R. Muthuraman, Prameela",null,Sangeetha Films,/w/index.php?title=Penn_Ondru_Kanden&action=edit&redlink=1,M. S. Viswanathan,2,
37,1974,Pillai Selvam,V. Ramachandra Rao,"Jaishankar, S. V. Ranga Rao, Devika, 'Master' Ramu, Kumari Padmini, Nagesh, Cho, Manorama, Sukumari",null,Senthil Kumar Productions,/w/index.php?title=Pillai_Selvam&action=edit&redlink=1,Sakthi Kumar,9,
38,1974,Prayachittham,R. Sundaram,"Jaishankar, Shashi Kumar, Lakshmi, Jayasudha, Thengai Srinivasan, Manorama",null,Modern Theatres,/w/index.php?title=Prayachittham&action=edit&redlink=1,M. Sanjay,6,
39,1974,Pudhiya Manidhan,Thirumalai-Mahalingam,"Jaishankar, Jayasudha",null,Nahata Productions,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AF%81%E0%AE%A4%E0%AE%BF%E0%AE%AF_%E0%AE%AE%E0%AE%A9%E0%AE%BF%E0%AE%A4%E0%AE%A9%E0%AF%8D,Sankar Ganesh,2,
40,1974,Raja Nagam,N. S. Maniam,"Srikanth, Manjula, Shubha, Major Sundarrajan",null,Jega Jothi Pictures,/wiki/Raja_Nagam,V. Kumar,4,
41,1974,Roshakkari,Madurai Thirumaran,"R. Muthuraman, K. R. Vijaya, Ravichandran, Kumari Padmini, A. Sakunthala, Cho, S. V. Subbaiah",null,Jeyam Combines,/w/index.php?title=Roshakkari&action=edit&redlink=1,M. S. Viswanathan,7,
42,1974,Samarpanam,Thillai Raghavan,"Vijayakumar, Vidhubala, Suruli Rajan, Sachu",null,Thyagam Pictures,/w/index.php?title=Samarpanam&action=edit&redlink=1,N. S. Thiyagarajan,4,
43,1974,Samayalkaran,Thirumalai-Mahalingam,"M. K. Muthu, Vennira Aadai Nirmala, Thengai Srinivasan",null,Marina Movies,/w/index.php?title=Samayalkaran&action=edit&redlink=1,M. S. Viswanathan,3,
44,1974,Sirithu Vazha Vendum,S. S. Balan,"M. G. Ramachandran, Latha, Thengai Srinivasan",null,Udhayam Productions,/wiki/Sirithu_Vazha_Vendum,M. S. Viswanathan,3,7.0
45,1974,Sisupalan,K. K. Sampathkumar,"R. S. Manohar, Vennira Aadai Nirmala, Sivakumar, Srividya",null,Sri Vijaya Cine Arts,/w/index.php?title=Sisupalan&action=edit&redlink=1,Kunnakudi Vaidyanathan,4,
46,1974,Sivakamiyin Selvan,C. V. Rajendran,"Sivaji Ganesan, Vanisri, Latha, A. V. M. Rajan, Cho",null,Jayanthi Films,/wiki/Sivakamiyin_Selvan,M. S. Viswanathan,5,6.6
47,1974,Sorgathil Thirumanam,T. R. Ramanna,"Ravichandran, Latha, Nagesh",null,Anjaneya Combines,/w/index.php?title=Sorgathil_Thirumanam&action=edit&redlink=1,Sankar Ganesh,3,
48,1974,Swathi Nakshathram,K. S. Gopalakrishnan,"P. Bhanumathi, Ravikumar, R. S. Manohar, Udhaya Chandrika, P. R. Varalakshmi",null,Ashok Pictures,/w/index.php?title=Swathi_Nakshathram&action=edit&redlink=1,V. Kumar,5,
49,1974,Thaai,D. Yoganand,"Sivaji Ganesan, Jayalalithaa, S. Varalakshmi, Major Sundarrajan, M. R. R. Vasu, Manorama",null,Babu Movies,/wiki/Thaai,M. S. Viswanathan,6,
50,1974,Thaai Pasam,B. V. Srinivasan,"Sivakumar, Prameela, K. A. Thangavelu, Cho, Thengai Srinivasan, Vijaya Chandrika",null,Suchithra Films,/w/index.php?title=Thaai_Pasam&action=edit&redlink=1,V. Kumar,6,
51,1974,Thai Pirandhal,A. K. Subramaniam,"P. Bhanumathi, R. Muthuraman, Sharada, A. Sakunthala, Thengai Srinivasan, Suruli Rajan, Sachu",null,Jeeva Jothi Films,/w/index.php?title=Thai_Pirandhal&action=edit&redlink=1,M. S. Viswanathan,7,
52,1974,Thanga Pathakkam,P. Madhavan,"Sivaji Ganesan, K. R. Vijaya, Srikanth, Prameela, Major Sundarrajan, Cho, Manorama, Pushpamala, Suruli Rajan",null,Sivaji Productions,/wiki/Thanga_Pathakkam,M. S. Viswanathan,9,7.8
53,1974,Thanga Valayal[3],M. A. V. Rajendran,"Jaishankar, K. R. Vijaya, V. Meera Devi, K. A. Thangavelu, Manorama",null,Selam Movies,https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AE%99%E0%AF%8D%E0%AE%95_%E0%AE%B5%E0%AE%B3%E0%AF%88%E0%AE%AF%E0%AE%B2%E0%AF%8D,K. V. Mahadevan,5,
54,1974,Thirudi,Madurai Thirumaran,"Jaishankar, K. R. Vijaya, V. K. Ramasamy, Manorama",null,M. S. Kasi Viswanathan,/wiki/Thirudi,M. S. Viswanathan,4,
55,1974,Thirumangalyam,A. Vincent,"R. Muthuraman, Jayalalithaa, Sivakumar, Lakshmi, Nagesh, Srikanth, Sukumari, Sachu",null,Vijaya & Suresh Combines,/wiki/Thirumangalyam,M. S. Viswanathan,8,6.3
56,1974,Tiger Thaathachari,V. T. Arasu,"Major Sundarrajan, Sivakumar, M. Bhanumathi, Shashi Kumar, Sukumari, P. R. Varalakshmi",null,Senthoor Films,/w/index.php?title=Tiger_Thaathachari&action=edit&redlink=1,Soolamangalam Sisters,6,
57,1974,Ungal Viruppam,K. Krishnamurthy,"Jaishankar, Jayachitra, Thengai Srinivasan, Manorama",null,Sri Chitra Mahal Productions,/w/index.php?title=Ungal_Viruppam&action=edit&redlink=1,Vijaya Bhaskar,4,
58,1974,Unnaithan Thambi,R. Vittal,"Jaishankar, Jayachitra, Sripriya, Thengai Srinivasan",null,Geetha Chitra Productions,/w/index.php?title=Unnaithan_Thambi&action=edit&redlink=1,Vijaya Bhaskar,4,
59,1974,Urimaikural,C. V. Sridhar,"M. G. Ramachandran, Latha, Anjali Devi, Nagesh, Thengai Srinivasan, Pushpalatha, Sachu",null,Chitrayuga Productions,/wiki/Urimaikural,M. S. Viswanathan,7,6.5
60,1974,Vairam,T. R. Ramanna,"Jaishankar, Jayalalithaa, S. A. Ashokan, M. R. R. Vasu, Thengai Srinivasan, Sachu",null,Vijaya & Suri Combines,/wiki/Vairam_(1974_film),T. R. Pappa,6,5.8
61,1974,Vani Rani,Tapi ChanakyaC. V. Rajendran,"Sivaji Ganesan, Vanisri, R. Muthuraman, K. A. Thangavelu",null,Vijaya Productions,/wiki/Vani_Rani_(film),K. V. Mahadevan,4,6.5
62,1974,Vellikizhamai Viratham,R. Thyagarajan,"Sivakumar, Jayachitra, Jayasudha, Nagesh, Srikanth",null,Dhandayudhapani Films,/wiki/Vellikizhamai_Viratham,Sankar Ganesh,5,
