,year,title,director,cast,genre,producer,link,cast_size,music,imdb
42,1997,Kaadhali,Sidhu,"Vignesh, Devayani",null,Tara Creations,/wiki/Kaadhali,2,"Deva,Deva",4.3
43,1997,Pagaivan,Ramesh Balakrishnan,"Ajith Kumar, Sathyaraj, Anjala Zhaveri",null,Viswas Films,/wiki/Pagaivan,3,"Deva,Deva",5.6
44,1997,Anubhavam Pudhumai,S. Raj,"Venki, Jothy",null,,,2,M. S. Viswanathan,
45,1997,Kadhal Palli,Pavithran,"Vignesh, Suvaluxmi",null,,/wiki/Kadhal_Palli,2,"Deva,composer,Deva",7.5
46,1997,Sathi Sanam,V. Jayaprakash,"Mahesh, Ovia",null,,,2,,4.8
47,1997,Periya Idathu Mappillai,Guru Dhanapal,"Jayaram, Devayani, Manthra",null,Murugan Movies,/wiki/Periya_Idathu_Mappillai,3,Sirpy,
48,1997,Raman Abdullah,Balu Mahendra,"Sivakumar, Vignesh, Karan, Eshwari Rao, Rudra",null,,/wiki/Raman_Abdullah,5,Ilaiyaraaja,5.1
49,1997,Abhimanyu,K. Subash,"R. Parthiban, Ravali",null,Sree Charan Films,/wiki/Abhimanyu_(1997_film),2,"Deva,Deva",5.9
50,1997,Adimai Changili,R. K. Selvamani,"Arjun, Roja, Rambha",null,Sai Roja Companies,/wiki/Adimai_Changili,3,"Deva,Deva",
51,1997,Kalyana Vaibhogam,N. Rathnam,"Ramki, Kushboo, Sangita",null,Gomathi Shankar Films,/wiki/Kalyana_Vaibhogam,3,"Deva,Deva",6.8
52,1997,Nerrukku Ner,Vasanth,"Vijay, Suriya, Simran, Kausalya,",null,Madras Talkies,/wiki/Nerrukku_Ner,5,"Deva,Deva",7.1
53,1997,Adrasakkai Adrasakkai,V. C. Guhanathan,"Pandiarajan, Sangita, Anusha",null,Victory Movies,,3,,
54,1997,Ganga Gowri,Madheswaran,"Arun Kumar, Sangeetha, Manthra",null,Ganga Gowri Production,/wiki/Ganga_Gowri_(1997_film),3,Sirpy,4.4
55,1997,Naalaya Udhayam,K. R. Ranjith,"K. R. Ranjith, Rani Chitra",null,,,2,,5.7
56,1997,Aahaa Enna Porutham,C. Ranganathan,"Ramki, Sanghavi",null,K.B Films,/wiki/Aahaa_Enna_Porutham,2,"Vidyasagar,Vidyasagar",
57,1997,Paththini,P. Vasu,"Jayaram, Kushboo",null,Good Luck Films,/wiki/Paththini_(1997_film),2,"Deva,Deva",
58,1997,Samrat,C. Dinakaran,"Ramki, Vineetha, Rukma",null,Lakshmikaran Enterprises,/wiki/Samrat_(1997_film),3,"Manoj Gyan,Manoj Saran",6.1
59,1997,Aahaa..!,Suresh Krishna,"Rajiv Krishna, Sulekha",null,Shogun Films Ltd,/wiki/Aahaa..!_(1997_film),2,"Deva,Deva",6.6
60,1997,Periya Manushan,Guru Dhanapal,"Sathyaraj, Ravali",null,Guru Film International,/wiki/Periya_Manushan,2,"Deva,Deva",
61,1997,Porkkaalam,Cheran,"Murali, Meena, Sanghavi",null,"M. Kaja Mydeen, V. Gnanavelu, V. Jaya Prakash",/wiki/Porkkaalam,3,"Deva,Deva",7.1
62,1997,Ratchagan,Praveen Kanth,"Nagarjuna, Sushmita Sen",null,Kunjumon Studios,/wiki/Ratchagan,2,A. R. Rahman,6.4
63,1997,Thedinen Vanthathu,Ravi Varma,"Prabhu, Manthra, Goundamani",null,Shiva Shree Pictures,/wiki/Thedinen_Vanthathu,3,Sirpy,
64,1997,Themmangu Paattukaaran,Gangai Amaren,"Ramarajan, Aamani",null,Sree Devi Bahavathy Films,/wiki/Themmangu_Paattukaaran,2,Ilayaraja,
65,1997,Vasuki,Kasthuri Raja,"Rajendra Prasad, Urvashi",null,Anand Movie Land,/wiki/Vasuki_(film),2,Ilaiyaraaja,
66,1997,Vidukadhai,Agathiyan,"Prakash Raj, Neena",null,Kavithalayaa Productions,/wiki/Vidukathai_(film),2,"Deva,Deva",6.1
67,1997,Janakiraman,Sundar C.,"Sarath Kumar, Nagma, Rambha, Goundamani",null,Malar Films,/wiki/Janakiraman,4,Sirpy,5.1
68,1997,Thadayam,Ramesh Balakrishnan,"Ramki, Vijayashanti, Indraja",null,Maruthi Movie Makers,/wiki/Thadayam,3,"Deva,Deva",6.7
69,1997,Veerapandi Kottayiley,Chandernath,"Ramji, Maina",null,,,2,,8.5
70,1997,Kadavul,Velu Prabhakaran,"Arun Pandian, Roja",null,Deccan Pictures PVT. LTD.,/wiki/Kadavul,2,Ilaiyaraaja,5.1
71,1997,Roja Malare,Jayamurugan,"Murali, Reeva",null,Kamalam Movies,/wiki/Roja_Malare,2,,
72,1997,Thambi Durai,Senthilnathan,"Saravanan, Sukanya",null,Sree Maariamman Films,/wiki/Thambi_Durai,2,Ilayaraja,4.3
73,1997,Arasiyal,R. K. Selvamani,"Mammootty, Shilpa Shirodkar, Roja",null,Motherland Movies Internationals,/wiki/Arasiyal,3,"Vidyasagar,Vidyasagar",5.0
74,1997,Poochudava,Udayasankar,"Abbas, Simran",null,K Jayaraman,/wiki/Poochudava,2,Sirpi,7.2
75,1997,Rettai Jadai Vayasu,C. Sivakumar,"Ajith Kumar, Manthra",null,Bhagyam Cine Combines,/wiki/Rettai_Jadai_Vayasu,2,"Deva,Deva",6.1
76,1997,Kadhalukku Mariyadhai,Fazil,"Vijay, Shalini",null,Sangili Murugan,/wiki/Kadhalukku_Mariyadhai,2,Ilayaraja,7.6
77,1997,Pudhalvan,Selva Vinayagam,"Ramki, Pragathi",null,Vijaya Gowri Films,/wiki/Pudhalvan,2,"Deva,Deva",6.0
