,year,title,director,cast,genre,producer,link,cast_size,music,imdb
37,1989,Meenakshi Thiruvilayadal,K. Shankar,"Vijayakanth, Radha, Sirkazhi Govindarajan, M. N. Nambiar, Jai Ganesh, Sumithra, Ramya Krishnan, Manorama",null,Lakshmi Ganapathi Combines,/wiki/Meenakshi_Thiruvilayadal,8,M. S. Viswanathan,
38,1989,Moodu Manthiram,Manobala,"Prabhu, Rekha, Nizhalgal Ravi, Madhuri, Janagaraj, S. S. Chandran, Kovai Sarala, Disco Shanti, Lalitha Kumari",null,Kaiser Creations,/wiki/Moodu_Manthiram,9,,
39,1989,Mundhanai Sabatham,Senthilnathan,"M. R. Yogaraj, Ilavarasi, Senthil",null,Anand & Anand,/w/index.php?title=Mundhanai_Sabatham&action=edit&redlink=1,3,,6.9
40,1989,Naalai Manithan,Velu Prabhakaran,"Prabhu, Amala, Jaishankar, Janagaraj, Jayashree, Thakkali Srinivasan, Ajay Rathnam, Disco Shanti",null,Perfect Production,/wiki/Naalai_Manithan,8,"Premi,Srini",5.9
41,1989,Nee Vandhal Vasantham,A. Radhakrishnan,"Vasantha Rajan, Sudha",null,Poonga Films,/w/index.php?title=Nee_Vandhal_Vasantham&action=edit&redlink=1,2,,5.2
42,1989,Ninaivu Chinnam,Anu Mohan,"Prabhu, Raadhika, Murali, Chithra, Goundamani, Senthil, S. S. Chandran",null,Tamil Nadu Movies,/wiki/Ninaivu_Chinnam,7,Ilaiyaraaja,6.8
43,1989,Nyaya Tharasu,K. Rajeshwar,"Nizhalgal Ravi, Radha, Ra. Sankaran, Vijayan, Disco Shanti, Renuka, Priya, Charle",null,Menaka Pictures,/wiki/Nyaya_Tharasu,8,Sankar Ganesh,
44,1989,Ore Oru Gramathiley,K. Jyothi Pandian,"Lakshmi, Nizhalgal Ravi, Kamala Kamesh, Poornam Vishwanathan, Vinu Chakravarthy, Senthil",null,Aeris Enterprises,/wiki/Ore_Oru_Gramathiley,6,Ilaiyaraaja,
45,1989,Orey Thaai Orey Kulam,S. Jagadeesan,"B. Saroja Devi, Srividya, Nizhalgal Ravi",null,Om Sakthi Internationals,/w/index.php?title=Orey_Thaai_Orey_Kulam&action=edit&redlink=1,3,,
46,1989,Oru Ponnu Nenacha,K. Chozharajan,"Mohan, Radha",null,Mayura Cine Arts,/w/index.php?title=Oru_Ponnu_Nenacha&action=edit&redlink=1,2,,
47,1989,Oru Thottil Sabadham,Bharathi Mohan,"Ramki, Seetha, Ravichandran",null,Uthra Movie Makers,/w/index.php?title=Oru_Thottil_Sabadham&action=edit&redlink=1,3,,4.4
48,1989,Paandi Nattu Thangam,T. P. Gajendran,"Karthik, Nirosha, S. S. Chandran, Senthil, Kovai Sarala, Y. Vijaya",null,Meenakshi Arts,/wiki/Paandi_Nattu_Thangam,6,Ilaiyaraaja,5.6
49,1989,Paasa Mazhai,V. M. C. Haneefa,"Mohan, Raadhika, Urvashi, Chandrasekhar",null,Poompuhar Production,/w/index.php?title=Paasa_Mazhai&action=edit&redlink=1,4,,
50,1989,Paattukku Oru Thalaivan,Liaquat Ali Khan,"Vijayakanth, Shobana, M. N. Nambiar, K. R. Vijaya, S. S. Chandran, Janagaraj, Senthil, Kovai Sarala",null,Tamil Annai Cine Creation,/wiki/Paattukku_Oru_Thalaivan,8,Ilaiyaraaja,3.7
51,1989,Padicha Pulla,Senthilnathan,"Arjun, Seetha, S. S. Chandran, Manorama, Senthil, Kovai Sarala, Silk Smitha",null,Sri Chowdeswari Pictures,/w/index.php?title=Padicha_Pulla&action=edit&redlink=1,7,,
52,1989,Penn Buthi Pin Buthi,Senthilnathan,"Ramki, Gouthami, Sujatha, Goundamani, Senthil, Sudha, Disco Shanti",null,AVM Productions,/w/index.php?title=Penn_Buthi_Pin_Buthi&action=edit&redlink=1,7,,
53,1989,Pickpocket,G. M. Kumar,"Sathyaraj, Radha, S. S. Chandran, Silk Smitha",null,K. B. Films,/wiki/Pick_Pocket_(1989_film),4,Ilaiyaraaja,
54,1989,Pillaikkaga,P. Vasu,"Prabhu, Gouthami, Rupini, Nassar, Rekha",null,Sri Rajakali Amman Pictures,/wiki/Pillaikkaga,5,Gangai Amaran,
55,1989,Pongi Varum Kaveri,T. K. Bose,"Ramarajan, Gouthami, Sripriya, S. S. Chandran, Disco Shanti, Kovai Sarala",null,Manorama Movies,/wiki/Pongi_Varum_Kaveri,6,Ilaiyaraaja,
56,1989,Ponmana Selvan,P. Vasu,"Vijayakanth, Shobana, Vidhyashree, Gemini Ganesan, B. Saroja Devi, V. K. Ramasamy, Goundamani, S. S. Chandran",null,V. N. S. Films,/wiki/Ponmana_Selvan,8,Ilaiyaraaja,5.7
57,1989,Ponnu Paaka Poren,N. Murugesh,"Prabhu, Seetha, Mano, Janagaraj, Kovai Sarala",null,Lakshmi Raja Films,/wiki/Ponnu_Paaka_Poren,5,K. Bhagyaraj,
58,1989,Poo Manam,S. Rajasekaran,"Rajasekaran, Mahalakshmi, Janagaraj",null,N. K. Film Combines,/wiki/Poo_Manam,3,"Vidyasagar,Vidyasagar",
59,1989,Poruthathu Pothum,P. Kalaimani,"Vijayakanth, Nirosha, Ranjini, Jaishankar, Srividya, Kamala Kamesh, S. S. Chandran",null,Kamala Chithram,/w/index.php?title=Poruthathu_Pothum_(film)&action=edit&redlink=1,7,,
60,1989,Pudhea Paadhai,R. Parthiepan,"R. Parthiepan, Seetha, V. K. Ramasamy, Manorama, Kuyili",null,Vivek Chitra,/wiki/Pudhea_Paadhai,5,"Chandrabose,Chandrabose",6.8
61,1989,Pudhu Mappillai,P. S. Subramaniam,"Pandiarajan, Jaishankar, Ranjini, Anuradha, Venniradai Moorthy, Charle",null,Sri Bala Murali Combines,/w/index.php?title=Pudhu_Mappillai&action=edit&redlink=1,6,,6.8
62,1989,Pudhu Pudhu Arthangal,K. Balachander,"Rahman, Sithara, Geetha, Jayachitra, Janagaraj, Lalitha Kumari",null,Kavithalayaa Productions,/wiki/Pudhu_Pudhu_Arthangal,6,Ilaiyaraaja,7.0
63,1989,Raaja Raajathan,E. Ramadas,"Ramarajan, Gouthami, Srividya, Goundamani, Senthil, Manorama, Kovai Sarala",null,Danisha Pictures,/wiki/Raaja_Raajathan,7,Illayaraja,
64,1989,Radha Kadal Varadha,Deenadayal,"Mohan Kumar, Madhuri",null,Super Films,/w/index.php?title=Radha_Kadal_Varadha&action=edit&redlink=1,2,,5.4
65,1989,Raja Chinna Roja,S. P. Muthuraman,"Rajinikanth, Gouthami, Ravichandran, S. S. Chandran, Kovai Sarala, Chinni Jayanth, Baby Shalini",null,AVM Productions,/wiki/Raja_Chinna_Roja,7,"Chandrabose,Chandrabose",6.9
66,1989,Rajadhi Raja,R. Sundarrajan,"Rajinikanth, Radha, Nadhiya, Janagaraj, Y. Vijaya",null,Pavalar Creations,/wiki/Rajadhi_Raja_(1989_film),5,Ilaiyaraaja,6.8
67,1989,Rajanadai,S. A. Chandrasekhar,"Vijayakanth, Seetha, Gouthami, Vidhyashree, S. S. Chandran, Kovai Sarala, Baby Shamili",null,V. V. Creations,/wiki/Rajanadai,7,M. S. Viswanathan,
68,1989,Rasathi Kalyanam,V. P. Sundar,"Pandiarajan, Ilavarasi, Goundamani",null,K. M. R. Pictures,/w/index.php?title=Rasathi_Kalyanam&action=edit&redlink=1,3,,
69,1989,Rettai Kuzhal Thuppaki,M. Karnan,"Karthik, Suganthi, Malathi, Radha Ravi, S. S. Chandran, Anuradha",null,Vijaya Chithraa Cine Creations,/w/index.php?title=Rettai_Kuzhal_Thuppaki&action=edit&redlink=1,6,,
70,1989,Sakalakala Sambanthi,Visu,"Visu, Saranya, Chandrasekhar, Aruna, Delhi Ganesh, Manorama, Pandiyan, Ranjini, Dhilip, Madhuri, Ilavarasan",null,K. R. G. Movies International,/w/index.php?title=Sakalakala_Sambanthi&action=edit&redlink=1,11,,8.1
71,1989,Samsara Sangeetham,T. Rajendar,"T. Rajendar, Renuka, Silambarasan",null,Chimbu Cine Arts,/wiki/Samsara_Sangeetham,3,T. Rajendar,6.1
72,1989,Samsarame Saranam,Jeevabalan,"M. R. Yogaraj, Ranjini, Radha Ravi, Madhuri, Senthil, Venniradai Moorthy, Manorama, Disco Shanti",null,Sri Devi Bagavathi Films,/w/index.php?title=Samsarame_Saranam&action=edit&redlink=1,8,,6.2
73,1989,Sandhya Raagam,Balu Mahendra,"Archana, Chokkalinga Bagavathar, Veera Santhanam",null,Doordarshan,/wiki/Sandhya_Raagam_(1989_film),3,L. Vaidyanathan,8.1
74,1989,Sangu Pushpangal,Anbukkani,"Pandiyan, Vani Viswanath, Jeevitha, Senthil",null,Azhagapuram Amman Cine Arts,/w/index.php?title=Sangu_Pushpangal&action=edit&redlink=1,4,,5.3
75,1989,Sariyana Jodi,Velu Prabhakaran,"Pandiarajan, Ranjini, Jayadevi, Velu Prabhakaran, S. S. Chandran, Kovai Sarala",null,Film Makers International,/w/index.php?title=Sariyana_Jodi&action=edit&redlink=1,6,,
76,1989,Sattathin Thirappu Vizhaa,M. Bhaskar,"Karthik, Shobana, Ravichandran, Sumithra, Venniradai Moorthy, Kuyili",null,Oscar Movies,/wiki/Sattathin_Thirappu_Vizhaa,6,"Shankar,Ganesh",
77,1989,Siva,Ameerjan,"Rajinikanth, Raghuvaran, Shobana, Sowcar Janaki, Madhuri, Janagaraj, Disco Shanti, Charle",null,Kavithalayaa Productions,/wiki/Siva_(1989_Tamil_film),8,Ilaiyaraaja,7.7
78,1989,Sondham 16,T. S. Krishna Kumar,"Mohan, Kalyani[disambiguation needed], Chandrasekhar, Manorama, S. S. Chandran, Senthil, Kovai Sarala, Disco Shanti, Lalitha Kumari",null,Sri Durga Films,/wiki/Sondham_16,9,"Shankar,Ganesh",
79,1989,Solaikuyil,Rajan,"Karthik, Ragini Karthik, Radha Ravi, Pandiyan, S. S. Chandran, Kovai Sarala, Kuyili",null,Naachiar Movies,/wiki/Solaikuyil,7,M. S. Murari,
80,1989,Sonthakkaran,L. Raja,"Arjun, Nirosha, Sarath Babu, S. S. Chandran, Kovai Sarala",null,AVM Productions,/wiki/Sonthakkaran,5,"Chandrabose,Chandrabose",
81,1989,Thaai Naadu,R. Aravindraj,"Sathyaraj, Raadhika, M. N. Nambiar, Jaishankar, Srividya, Janagaraj",null,Semba Movies,/wiki/Thaai_Naadu,6,"Manoj,Gyan,Aabhavanan",
82,1989,Thalaippu Seithigal,K. Madhu,"Pandiarajan, Chithra, Y. G. Mahendra",null,,/w/index.php?title=Thalaippu_Seithigal&action=edit&redlink=1,3,,
83,1989,Thalaivanukkor Thalaivi,Vittal T. Gnanam,"Mohan, Rekha, Vaishnavi, Rajeev, Nizhalgal Ravi, Senthil",null,Balamurali Krishna Creations,/w/index.php?title=Thalaivanukkor_Thalaivi&action=edit&redlink=1,6,,
84,1989,Thangamana Purushan,Rama Narayanan,"S. Ve. Shekher, Rekha, S. S. Chandran, Manorama, Venniradai Moorthy, Kovai Sarala, Chinni Jayanth",null,Vijaya Vinayaga Arts,/w/index.php?title=Thangamana_Purushan&action=edit&redlink=1,7,,
85,1989,Thangamana Raasa,V. Azhagappan,"Ramarajan, Kanaka, Goundamani, Vinu Chakravarthy, Gandhimathi, Rajeev, Ganga, Sudha",null,Rekha Movies,/wiki/Thangamana_Raasa,8,Ilaiyaraaja,5.8
86,1989,Thangamani Rangamani,Rama Narayanan,"Murali, S. Ve. Shekher, Pallavi, Devi Sri, S. S. Chandran, Venniradai Moorthy, Kovai Sarala, Gandhimathi, Charle",null,Sri Thenandal Films,/wiki/Thangamani_Rangamani,9,Shanker Ganesh,
87,1989,Thangachi Kalyanam,Prem,"Vijay Menon, Poornima",null,Lakshmi Jyothi Pictures,/w/index.php?title=Thangachi_Kalyanam&action=edit&redlink=1,2,,
88,1989,Thaaya Thaarama,T. P. Gajendran,"S. Ve. Shekher, Rekha, K. R. Vijaya, Nizhalgal Ravi, Pandiyan, Anand Babu",null,Amarajothi Movies,/w/index.php?title=Thaaya_Thaarama&action=edit&redlink=1,6,,
89,1989,Thendral Sudum,Manobala,"Nizhalgal Ravi, Raadhika, Senthil",null,G. B. Art Combines,/wiki/Thendral_Sudum,3,Ilaiyaraaja,
90,1989,Thiruppu Munai,Kalaivanan Kannadasan,"Karthik, Chithra, Silk Smitha, Chandrasekhar, Sabitha Anand, Janagaraj",null,B. K. Enterprises,/wiki/Thiruppu_Munai,6,Ilaiyaraaja,5.9
91,1989,Unnai Naan Vazhthugiren,Venkatesh,"Madhu Mohan, Kaveri",null,Lakshmi Film Creations,/w/index.php?title=Unnai_Naan_Vazhthugiren&action=edit&redlink=1,2,,
92,1989,Uthama Purushan,K. Subash,"Prabhu, Revathi, Amala, V. K. Ramasamy, Kuyili, Charle",null,Anandhi Films,/wiki/Uthama_Purushan,6,Sankar Ganesh,
93,1989,Vaathiyaar Veettu Pillai,P. Vasu,"Sathyaraj, Shobana, Srividya, Rajesh, Goundamani",null,Raaj Films International,/wiki/Vaathiyaar_Veettu_Pillai,5,Ilaiyaraaja,
94,1989,Vaai Kozhuppu,Muktha Srinivasan,"Pandiarajan, Gouthami, Janagaraj, S. S. Chandran, Manorama, Disco Shanti",null,Muktha Films,/wiki/Vaai_Kozhuppu,6,"Chandrabose,Chandra Bose",3.6
95,1989,Valudhu Kalai Vaithu Vaa,K. Raghunathan,"Pandiyan, Chithra, K. R. Vijaya, Senthamarai, S. S. Chandran, Kovai Sarala",null,Future Cine Creations,/w/index.php?title=Valudhu_Kalai_Vaithu_Vaa&action=edit&redlink=1,6,,
96,1989,Varam,R. C. Sakthi,"Prabhu, Amala, Jayashree, Srividya",null,Lakshmi Sampoorna Movies,/w/index.php?title=Varam_(1989_film)&action=edit&redlink=1,4,,
97,1989,Varusham Padhinaaru,Fazil,"Karthik, Kushboo, Vadivukkarasi, Poornam Vishwanathan, Jayabharathi, Janagaraj, V. K. Ramasamy, Sukumari, Charle",null,Ganga Chithra Productions,/wiki/Varusham_Padhinaaru,9,Ilaiyaraaja,7.2
98,1989,Vetrimel Vetri,M. Thyagarajan,"Prabhu, Seetha, Goundamani",null,Shiv Shri Pictures,/w/index.php?title=Vetrimel_Vetri&action=edit&redlink=1,3,,
99,1989,Vetri Vizha,Pratap K. Pothen,"Kamal Haasan, Prabhu, Amala, Kushboo, Sasikala, Sowcar Janaki, S. S. Chandran, Janagaraj, Disco Shanti",null,Sivaji Productions,/wiki/Vetri_Vizha,9,Ilaiyaraaja,6.8
100,1989,Vettayadu Vilayadu,L. Raja,"Arjun, Seetha, Nizhalgal Ravi, Charan Raj, Madhuri, Kovai Sarala, Baby Sujitha",null,Manthralaya Productions,/wiki/Vettaiyaadu_Vilaiyaadu_(1989_film),7,"Chandrabose,Chandrabose",7.9
101,1989,Vizhiyora Kavidhaigal,T. S. Chandrasekhar,"Manoj, Pallavi, Manorama, Senthil",null,Sri Sivalayaa Creations,/w/index.php?title=Vizhiyora_Kavidhaigal&action=edit&redlink=1,4,,6.8
102,1989,Yogam Rajayogam,T. S. Krishna Kumar,"Ramki, Seetha, S. Ve. Shekher",null,Anbalaya Films,/w/index.php?title=Yogam_Rajayogam&action=edit&redlink=1,3,,
