,year,title,director,cast,genre,producer,link,cast_size,music,imdb
1,2007,Kalakkura Chandru,Ravi-Raja,"Karthik, Bhuvana, Pandiarajan, Urvashi",Comedy,,/wiki/Kalakkura_Chandru,4,Sunil Xavier,
2,2007,Aalwar,Chella,"Ajith Kumar, Asin",Action,,/wiki/Aalwar,2,Srikanth Deva,3.1
3,2007,Pokkiri,Prabhu Deva,"Vijay, Asin, Prakash Raj, Vadivelu",Action,,/wiki/Pokkiri,4,Mani Sharma,7.2
4,2007,Thaamirabharani,Hari,"Vishal, Bhanu, Nadhiya, Prabhu",Action,,/wiki/Thaamirabharani,4,Yuvan Shankar Raja,5.8
5,2007,Veerasamy,T. Rajender,"T. Rajender, Mumtaj, Meghna Naidu",Drama,,/wiki/Veerasamy,3,T. Rajender,7.4
6,2007,Deepavali,Ezhil,"Jayam Ravi, Bhavana",Romance,,/wiki/Deepavali_(2007_film),2,Yuvan Shankar Raja,5.7
7,2007,Pori,Subramaniya Siva,"Jiiva, Pooja",Action,,/wiki/Pori_(film),2,Dhina,3.6
8,2007,Agaram,T. Nagarajan,"Nandha, Archana",Drama,,/wiki/Agaram_(film),2,Yuvan Shankar Raja,
9,2007,Lee,Prabu Solomon,"Sibiraj, Nila, Prakash Raj",Action Thriller,,/wiki/Lee_(2007_film),3,D. Imman,6.4
10,2007,Pachaikili Muthucharam,Gautham Menon,"Sarath Kumar, Jyothika, Andrea Jeremiah",Thriller,,/wiki/Pachaikili_Muthucharam,3,Harris Jayaraj,6.2
11,2007,Mozhi,Radha Mohan,"Prithviraj, Jyothika, Prakash Raj, Swarnamalya","Romance, Comedy",,/wiki/Mozhi_(film),4,"Vidyasagar,Vidyasagar",8.0
12,2007,Paruthiveeran,Ameer,"Karthi, Priyamani",Drama,,/wiki/Paruthiveeran,2,Yuvan Shankar Raja,8.2
13,2007,Murugaa,R. T. Nesan,"Ashok, Shruti Sharma, Vadivelu",Romance,,/wiki/Murugaa,3,Karthik Raja,
14,2007,Muni,Raghava Lawrence,"Raghava Lawrence, Vedhika, Rajkiran, Kovai Sarala",Horror,,/wiki/Muni_(film),4,"Bharathwaj,S. P. Venkatesh",6.3
15,2007,Thirumagan,M. Rathnakumar,"S. J. Surya, Meera Jasmine, Malavika, Ranjith",Action,,/wiki/Thirumagan,4,"Deva,Deva",3.3
16,2007,Nanbanin Kadhali,G. Kicha,"Kunal, Vikramaditya, Shivani Singh",Romance,,/wiki/Nanbanin_Kadhali,3,"Deva,Deva",6.4
17,2007,Sabari,Suresh,"Vijayakanth, Jyothirmayi, Malavika",Action,,/wiki/Sabari,3,Mani Sharma,4.3
18,2007,Kuttrapathirikai,R. K. Selvamani,"Ramki, Rahman, Roja, Ramya Krishnan",Drama,,/wiki/Kuttrapathirikai,4,Ilaiyaraaja,
19,2007,Manikanda,Selva,"Arjun, Jyothika",Action,,/wiki/Manikanda,2,"Deva,Deva",4.0
20,2007,Adavadi,V. S. Bharath Hanna,"Sathyaraj, Radha",Psychological thriller,,/wiki/Adavadi,2,"Deva,Deva",
21,2007,Koodal Nagar,Seenu Ramasamy,"Bharath, Bhavana, Sandhya",Romance,,/wiki/Koodal_Nagar,3,"Sabesh,Murali",3.9
22,2007,Kuppi,A. M. R. Ramesh,"Nassar, Ravi Kale, Anne Malavika",Thriller,,/wiki/Cyanide_(2006_film),3,Sandeep Chowta,
23,2007,Kaanal Neer,Chinni Jayanth,"J. K. Rithesh, Monisha",Drama,,,2,Master Venu,
24,2007,Maya Kannadi,Cheran,"Cheran, Navya Nair",Romance,,/wiki/Maya_Kannadi,2,Ilayaraaja,4.6
25,2007,Unnale Unnale,Jeeva,"Vinay Rai, Sadha, Tanisha Mukherjee",Romance,,/wiki/Unnale_Unnale,3,Harris Jayaraj,7.2
26,2007,Madurai Veeran,Vincent Selva,"Githan Ramesh, Saloni Aswani",Action,,/wiki/Madurai_Veeran_(2007_film),2,Srikanth Deva,8.2
27,2007,Mudhal Kanave,C. Balamurugan,"Vikranth, Honey Rose",Romance,,/wiki/Mudhal_Kanave,2,Srikanth Deva,
28,2007,Naan Avanillai,Selva,"Jeevan, Sneha, Jyothirmayi, Namitha, Malavika, Keerthi Chawla",Thriller,,/wiki/Naan_Avanillai_(2007_film),6,"Vijay Antony,D. Imman",5.7
29,2007,Chennai 600028,Venkat Prabhu,"Shiva, Jai, Nithin Sathya, Aravind Akash, Premji, Vijayalakshmi, Kristine Zedek",Comedy,,/wiki/Chennai_600028,7,,7.9
30,2007,Dhandayuthapani,Saravana Sakthi,"S. Suresh Raja, Shivani Sri",Action,,/wiki/Dhandayuthapani,2,"Sunil,E. L. Indhrajith",
31,2007,Parattai Engira Azhagu Sundaram,Suresh Krishna,"Dhanush, Meera Jasmine",Action,,/wiki/Parattai_Engira_Azhagu_Sundaram,2,Gurukiran,2.6
32,2007,Achacho,V. S. Balray,"Sri Hari, Varshini",Drama,,/wiki/Achacho,2,M. K. S. Narula Khan,6.5
33,2007,Kasu Irukkanum,"R. Kumaran, Priyavan","K. Bhagyaraj, Vishwa, J. Livingston",Thriller,,/wiki/Kasu_Irukkanum,3,"Kavin Saradha,Raj Shankar",
34,2007,Niram,S. K. Krishna,"Mani, Sridhar, Raju, Sindhuri",Drama,,/wiki/Niram_(2007_film),4,"Sabesh,Murali",7.0
35,2007,Periyar,Gnana Rajasekaran,"Sathyaraj, Jyothirmayi, Kushboo",Biopic,,/wiki/Periyar_(2007_film),3,"Vidyasagar,Vidyasagar",7.7
36,2007,Ninaithale,Viswas Sundar,"Suchindra, Nargis Bagheri, Santhoshi",Romance,,/wiki/Ninaithale,3,Vijay Antony,6.9
37,2007,Thiru Ranga,Ravi Bhargavan,"Santosh, Ankitha",Masala,,/wiki/Thiru_Ranga,2,Srikanth Deva,
38,2007,Karuppusamy Kuththagaithaarar,A. Govindamoorthy,"Karan, Meenakshi",Drama,,/wiki/Karuppusamy_Kuththagaithaarar,2,Dhina,
39,2007,Ninaithu Ninaithu Parthen,Manikandan,"Vikranth, Ashita",Romance,,/wiki/Ninaithu_Ninaithu_Parthen,2,Joshua Sridhar,
40,2007,Bali,Jesudas,"Sri, Rimpi",Drama,,,2,,2.2
41,2007,Nee Naan Nila,M. P. S. Sivakumar,"R. V. Bharathan, London Ravi, Meghna",Drama,,/wiki/Nee_Naan_Nila,3,Dhina,
42,2007,Rasigar Mandram,Pugazhendhi Thangaraj,"Uma, Ganesh, Gokul Krishna",Drama,,/wiki/Rasigar_Mandram,3,S. P. Boopathy,7.2
43,2007,Pirappu,L. V. Ilangovan,"Prabha, Karthika Adaikalam, Priya Mohan",Drama,,/wiki/Pirappu,3,"Ramani Bharadwaj,Bharathwaj",
44,2007,Sivaji,Shankar,"Rajinikanth, Shriya Saran, Vivek, Suman",Action,,/wiki/Sivaji_(film),4,A. R. Rahman,7.5
45,2007,Thullal,Praveen Kanth,"Praveen Kanth, Gurleen Chopra, Sonika",Romance,,/wiki/Thullal_(film),3,Dhina,
46,2007,Ennai Paar Yogam Varum,M. Jameen Raj,"Mansoor Ali Khan, Manju",Comedy,,/wiki/Ennai_Paar_Yogam_Varum,2,"A. K. Vasagan,Devendran",
47,2007,Viyabari,Sakthi Chidambaram,"S. J. Surya, Tamannaah, Namitha, Vadivelu, Prakash Raj","Drama, Science fiction",,/wiki/Viyabari,5,"Deva,Deva",3.9
48,2007,Maa Madurai,K. K. Krishnan,"Vaasan Karthik, Mithuna",Drama,,/wiki/Maa_Madurai,2,Karthik Raja,
49,2007,Kireedam,A. L. Vijay,"Ajith Kumar, Trisha Krishnan, Rajkiran",Drama,,/wiki/Kireedam_(2007_film),3,G. V. Prakash Kumar,6.6
50,2007,Thee Nagar,Thirumalai,"Karan, Udhayathara",Action,,/wiki/Thee_Nagar,2,Jassie Gift,5.2
51,2007,Veerappu,Badri,"Sundar C., Gopika, Prakash Raj",Action,,/wiki/Veerappu,3,D. Imman,
52,2007,Thottal Poo Malarum,P. Vasu,"Sakthi Vasu, Gowri Munjal, Rajkiran",Romance,,/wiki/Thottal_Poo_Malarum,3,Yuvan Shankar Raja,4.6
53,2007,Arya,Balasekaran,"R. Madhavan, Bhavana",Romance,,/wiki/Arya_(2007_film),2,Mani Sharma,4.6
54,2007,En Uyirinum Melana,K. R. Jaya,"Ajith Chander, Radhika Menon",Romance,,/wiki/En_Uyirinum_Melana,2,"Deva,composer,Deva",
55,2007,Pallikoodam,Thangar Bachan,"Narain, Sneha, Shriya Reddy, Seeman",Drama,,/wiki/Pallikoodam_(film),4,Bharadwaj,
56,2007,Anbu Thozhi,L. G. Ravichandran,"Thol Thirumavalavan, Prabhu, Preethi Varma",Drama,,/wiki/Anbu_Thozhi,3,Shakti Raj,
57,2007,Tholaipesi,K. Paneer Selvam,"Vikramaditya, Priyanka Nair, Divya",Romance,,/wiki/Tholaipesi,3,S. Shanthakumar,
58,2007,Ammuvagiya Naan,Padmamagan,"R. Parthiban, Bharathi",Drama,,/wiki/Ammuvagiya_Naan,2,"Sabesh,Murali",5.8
59,2007,Oru Ponnu Oru Paiyan,Naren Deivanayagam,"Sandeep, Roopasree, Shubha Poonja",Drama,,/wiki/Oru_Ponnu_Oru_Paiyan,3,Karthik Raja,
60,2007,Urchagam,Ravichandran,"Nandha, Sherin",Action,,/wiki/Urchagam,2,Ranjit Barot,
61,2007,Cheena Thaana 001,T. P. Gajendran,"Prasanna, Sheela, Vadivelu",Comedy,,/wiki/Cheena_Thaana_001,3,"Deva,Deva",4.2
62,2007,Marudhamalai,Suraj,"Arjun, Nila, Vadivelu",Action,,/wiki/Marudhamalai_(film),3,,5.3
63,2007,Thoovanam,"Harichandran, Newton","Adhitya, Nethra",Drama,,/wiki/Thoovanam,2,Isaac Thomas Kottukapally,
64,2007,18 Vayasu Puyale,M. Vijay,"Ajay Pradeep, Preethi Varma",Romance,,/wiki/18_Vayasu_Puyale,2,Leo,4.7
65,2007,Inimey Nangathan,Venky Babu,,Animation,,/wiki/Inimey_Nangathan,1,Illayaraja,6.6
66,2007,Manase Mounama,R. Senthamil Arasu,"Ravikanth, S. T. Tamilarasan, Sanya",Drama,,/wiki/Manase_Mounama,3,Naga,
67,2007,Satham Podathey,Vasanth,"Prithviraj, Padmapriya, Nithin Sathya",Thriller,,/wiki/Satham_Podathey,3,Yuvan Shankar Raja,6.6
68,2007,Thirutham,Ponraman,"Harikumar, Priyanka Nair, Mansi Pritam",Thriller,,/wiki/Thirutham,3,Pravin Mani,
69,2007,Vasantham Vanthachu,K. Viveka Bharathi,"Venkat Prabhu, Nanditha Jennifer",Romance,,/wiki/Vasantham_Vanthachu,2,Oviyan,
70,2007,Nam Naadu,Suresh,"Sarath Kumar, Karthika",Action,,/wiki/Nam_Naadu_(2007_film),2,Srikanth Deva,4.3
71,2007,Nenjai Thodu,Rajkannan,"Gemini, Lakshmi Rai",Thriller,,/wiki/Nenjai_Thodu,2,Srikanth Deva,
72,2007,Piragu,N. Jeeva,"Hamsavardhan, Keerthi Chawla, Sunitha Verma",Drama,,/wiki/Piragu,3,Srikanth Deva,
73,2007,Sivi,K. R. Sendhilnathan,"Yogi, Jayashree Rao, Anuja Iyer",Horror,,/wiki/Sivi_(film),3,"Dharan,Dharan",5.9
74,2007,Malaikottai,Boopathy Pandian,"Vishal, Priyamani",Action,,/wiki/Malaikottai,2,Mani Sharma,5.2
75,2007,Meendum Chandramathi,Kamalraj,"Gopal, Chandramathi",Drama,,,2,,
76,2007,Mudhal Mudhalai,Benjamin,"Mahesh, Madhu Sandha",Drama,,,2,,6.7
77,2007,Vegam,K. R. Udhayashankar,"Prabhu, Ashwin Sekar, Archana",Thriller,,/wiki/Vegam_(2007_film),3,Rajhesh Vaidhya,5.4
78,2007,Kattradhu Thamizh,Ram,"Jiiva, Anjali",Drama,,/wiki/Kattradhu_Thamizh,2,Yuvan Shankar Raja,8.4
79,2007,Pasupathi c/o Rasakkapalayam,K. Selva Bharathy,"Ranjith, Sindhu Tolani, Meghna Nair",Action,,/wiki/Pasupathi_c/o_Rasakkapalayam,3,"Deva,Deva",
80,2007,Sringaram,Saradha Ramanathan,"Aditi Rao Hydari, Manoj K. Jayan, Hamsa Moily",Drama,,/wiki/Sringaram,3,,6.4
81,2007,Thavam,Sakthi Paramesh,"Arun Vijay, Arpitha, Vandhana Gupta",Action,,/wiki/Thavam,3,D. Imman,4.2
82,2007,Veeramum Eeramum,Sanjay Ram,"Saravanan, Deepan Chakravarthy, Sonika, Sanjay Ram, Dhanya Mary Varghese",Action,,/wiki/Veeramum_Eeramum,5,Yugendran,7.4
83,2007,Naalaiya Pozhuthum Unnodu,K. Moorthy Kannan,"Prithvi Rajan, Karthika",Romance,,/wiki/Naalaiya_Pozhuthum_Unnodu,2,Srikanth Deva,
84,2007,Niyabagam Varuthe,K. S. Raj,"Venkat Prabhu, S. P. B. Charan, Suha",Drama,,,3,,7.2
85,2007,Ippadikku En Kadhal,B. Kishore,"Ravi Kalyan, Thanuja",,,/wiki/Ippadikku_En_Kadhal,2,Vimalraj,
86,2007,Chandiramathi,V. S. Kamalraj,"Datshan, Deetsha",Thriller,,,2,,
87,2007,Agra,Chithrai Selvan,"Vikas, Anjali",Drama,,/wiki/Agra_(2007_film),2,,
88,2007,Azhagiya Tamil Magan,Bharathan,"Vijay, Shriya Saran, Namitha",Romantic Thriller,,/wiki/Azhagiya_Tamil_Magan,3,A. R. Rahman,4.5
89,2007,Kannamoochi Yenada,V. Priya,"Sathyaraj, Prithviraj, Sandhya, Raadhika",Romantic Comedy,,/wiki/Kannamoochi_Yenada,4,Yuvan Shankar Raja,5.6
90,2007,Machakaaran,Tamilvannan,"Jeevan, Kamna Jethmalani",Romance,,/wiki/Machakaaran,2,Yuvan Shankar Raja,4.9
91,2007,Polladhavan,Vetrimaaran,"Dhanush, Divya Spandana, Daniel Balaji",Action Thriller,,/wiki/Polladhavan_(2007_film),3,"Dhina,G.V.Praksh Kumar,Yogi B,G. V. Prakash Kumar",7.6
92,2007,Vel,Hari,"Suriya, Asin, Kalabhavan Mani",Action,,/wiki/Vel_(film),3,Yuvan Shankar Raja,6.1
93,2007,Kelvikuri,Jailani,"Jailani, Sona Heiden, Preethi Varma",Thriller,,/wiki/Kelvikuri,3,,
94,2007,Onbadhu Roobai Nottu,Thangar Bachan,"Sathyaraj, Archana, Nassar, Rohini",Drama,,/wiki/Onbadhu_Roobai_Nottu,4,Bharathwaj,8.0
95,2007,Oram Po,Pushkar-Gayathri,"Arya, Pooja, Lal, John Vijay",Comedy,,/wiki/Oram_Po,4,G. V. Prakash Kumar,6.7
96,2007,Rameswaram,S. Selvam,"Jiiva, Bhavana",Drama,,/wiki/Rameswaram_(film),2,Niru,4.2
97,2007,Evano Oruvan,Nishikant Kamat,"R. Madhavan, Sangeetha",Drama,,/wiki/Evano_Oruvan,2,"Title Song,G. V. Prakash Kumar,Sanjay Mourya,Background Song,P. Sameer",7.1
98,2007,Kallori,Balaji Shakthivel,"Akhil, Tamannaah",Drama,,/wiki/Kallori,2,Joshua Sridhar,7.3
99,2007,Billa,Vishnuvardhan,"Ajith Kumar, Nayantara, Namitha, Prabhu",Action,,/wiki/Billa_(2007_film),4,Yuvan Shankar Raja,7.2
100,2007,Mirugam,Samy,"Aadhi, Padmapriya, Sona Heiden",Drama,,/wiki/Mirugam,3,"Sabesh,Murali",6.2
101,2007,Kanna,Anand,"Raja, Sheela, Prakash Raj",Romance,,/wiki/Kanna_(film),3,Ranjit Barot,7.3
102,2007,Puli Varudhu,G. V. Kumar,"Githan Ramesh, Mallika Kapoor",Romance,,/wiki/Puli_Varudhu,2,Srikanth Deva,4.4
103,2007,Pazhaniappa Kalloori,R. Pavan,"Pratheep, Arjumman Mughal, Madhu Shalini, Akshaya Rao",Drama,,,4,,7.5
104,2007,Yaaruku Yaaro,Joe Stanley,"Sam Anderson, Varnika, Jothi",Romance,,/wiki/Yaaruku_Yaaro,3,Joe Stanley,5.7
