,year,title,director,cast,genre,producer,link,music,cast_size,imdb
18,1978,Ganga Yamuna Kaveri,K. Sornam,"Jaishankar, Sridevi",null,Sri Geetha Chitra Productions,/w/index.php?title=Ganga_Yamuna_Kaveri&action=edit&redlink=1,M. S. Viswanathan,2,4.7
19,1978,General Chakravarthi,D. Yoganand,"Sivaji Ganesan, K. R. Vijaya, Kavitha",null,Vijayavel Films,/wiki/General_Chakravarthi,M. S. Viswanathan,3,
20,1978,Ilamai Oonjal Aadukirathu,C. V. Sridhar,"Kamal Haasan, Rajinikanth, Jayachitra, Sripriya",null,Sri Chithra Productions,/wiki/Ilamai_Oonjal_Aadukirathu,Ilaiyaraaja,4,6.9
21,1978,Ilaya Rani Rajalakshmi,Madurai Thirumaran,"Jaishankar, Srividya, Sridevi",null,Meenambika Films,/w/index.php?title=Ilaya_Rani_Rajalakshmi&action=edit&redlink=1,M. S. Viswanathan,3,4.3
22,1978,Iraivan Kodutha Varam,A. Bhimsingh,"Rajinikanth, Vijayakumar, Sumithra, Fatafat Jayalaxmi",null,Raja Cine Arts,/wiki/Iraivan_Kodutha_Varam,M. S. Viswanathan,4,6.3
23,1978,Iravu 12 Mani,S. Rajendran,"Ravichandran, Rajasree",null,B. S. Raj Productions,/w/index.php?title=Iravu_12_Mani&action=edit&redlink=1,Sankar Ganesh,2,
24,1978,Ithu Eppadi Irukku,R. Pattabiraman,"Jaishankar, Sridevi, Thengai Srinivasan",null,Vijaya Meena Films,/w/index.php?title=Ithu_Eppadi_Irukku&action=edit&redlink=1,Ilaiyaraaja,3,4.0
25,1978,Ival Oru Seethai,A. Jagannathan,"Vijayakumar, Sumithra, Srikanth, Y. Vijaya, Sathyapriya",null,Welcome Movies,/w/index.php?title=Ival_Oru_Seethai&action=edit&redlink=1,V. Kumar,5,
26,1978,Justice Gopinath,D. Yoganand,"Sivaji Ganesan, K. R. Vijaya, Rajinikanth, Thengai Srinivasan, A. Sakunthala",null,Vallimanalan Pictures,/wiki/Justice_Gopinath,M. S. Viswanathan,5,7.1
27,1978,Kaatrinile Varum Geetham,S. P. Muthuraman,"R. Muthuraman, Kavitha, Srikanth, Thengai Srinivasan",null,Vijayabhaskar Films,/wiki/Kaatrinile_Varum_Geetham,Ilaiyaraaja,4,
28,1978,Kaipidithaval,A. Bhim Singh,"Sivakumar, Sujatha, Thengai Srinivasan",null,Ganeshanjali Productions,/w/index.php?title=Kaipidithaval&action=edit&redlink=1,Sankar Ganesh,3,5.2
29,1978,Kamakshiyin Karunai,K. Narayanan,"Srikanth, Manorama",null,Anand Productions,/w/index.php?title=Kamakshiyin_Karunai&action=edit&redlink=1,Sankar Ganesh,2,
30,1978,Kannamoochi,R. Pattabiraman,"Sivakumar, Latha, Sumithra",null,Sri Balambika Productions,/wiki/Kannamoochi,V. Kumar,3,
31,1978,Kannan Oru Kai Kuzhandhai,N. Venkatesh,"Sivakumar, Sumithra, Sowcar Janaki, Jai Ganesh, Sathyapriya, Jayamalini",null,Vivekanandha Pictures,/wiki/Kannan_Oru_Kai_Kuzhandhai,Ilaiyaraaja,6,5.8
32,1978,Karate Kamala,K. S. Giri,"Jayamalini, Srikanth",null,Alankar Arts,/w/index.php?title=Karate_Kamala&action=edit&redlink=1,Sankar Ganesh,2,
33,1978,Karunai Ullam,A. Bhim Singh,"Srikanth, K. R. Vijaya, Vijayakumar",null,M. S. V. Movies,/wiki/Karunai_Ullam,Sankar Ganesh,3,
34,1978,Kaviraja Kalamegam,G. R. Nathan,"T. M. Soundararajan, Vennira Aadai Nirmala, V. K. Ramasamy, A. Sakunthala, C. R. Vijayakumari",null,T. N. R. Productions,/w/index.php?title=Kaviraja_Kalamegam&action=edit&redlink=1,S. M. Subbaiah Naidu,5,5.2
35,1978,Kizhakke Pogum Rail,P. Bharathiraja,"Sudhakar, Raadhika, Goundamani",null,Sri Amman Creations,/wiki/Kizhakke_Pogum_Rail,Ilaiyaraaja,3,6.6
36,1978,Kungumam Kadhai Sollugiradhu,K. Shankar,"M. G. C. Sukumar, Fatafat Jayalaxmi, Hema Chaudhary, Padmapriya, Thengai Srinivasan",null,Devakumari Films,/w/index.php?title=Kungumam_Kadhai_Sollugiradhu&action=edit&redlink=1,M. S. Viswanathan,5,
37,1978,Maariyamman Thiruvizha,N. Venkatesh,"Sivakumar, Sujatha",null,Rajarajeshwari Pictures,/w/index.php?title=Maariyamman_Thiruvizha&action=edit&redlink=1,Ilaiyaraaja,2,
38,1978,Machanai Paatheengala,V. C. Guhanathan,"Sivakumar, Sumithra, Sridevi",null,Thirumurugan Enterprises,/w/index.php?title=Machanai_Paatheengala&action=edit&redlink=1,Chandrabose,3,4.5
39,1978,Madhuraiyai Meetta Sundharapandiyan,M. G. Ramachandran,"M. G. Ramachandran, Latha, Padmapriya",null,Soleswar Combines,/wiki/Madhuraiyai_Meetta_Sundharapandiyan,M. S. Viswanathan,3,7.1
40,1978,Makkal Kural,U. Rajendran,"Jaishankar, Prameela, A. Sakunthala, Thengai Srinivasan",null,Thiruthani Pictures,/w/index.php?title=Makkal_Kural_(film)&action=edit&redlink=1,V. Kumar,4,
41,1978,Mangudi Minor,V. C. Guhanathan,"Vijayakumar, Rajinikanth, Sripriya, A. Sakunthala",null,S. P. V. Films,/wiki/Mangudi_Minor,Chandrabose,4,5.6
42,1978,Manidharil Ithanai Nirangala!,R. C. Sakthi,"Kamal Haasan, Sridevi, Murali Mohan, Sathyapriya",null,V. D. S. Productions,/wiki/Manidharil_Ithanai_Nirangala!,Shyam,4,5.7
43,1978,Meenakshi Kungumam,K. Narayanan,"Vijayakumar, Sripriya, Jai Ganesh",null,Sri Devipriya Films,/w/index.php?title=Meenakshi_Kungumam&action=edit&redlink=1,Sankar Ganesh,3,
44,1978,Mela Thaalangal,K. Sornam,"Jaishankar, Sripriya, Manorama",null,Ashtalakshmi Pictures,/w/index.php?title=Mela_Thaalangal&action=edit&redlink=1,Ramesh Naidu,3,
45,1978,Mudi Sooda Mannan,R. Vittal,"Jaishankar, Sridevi, Y. Vijaya, Deepa, Sarath Babu",null,R. V. Films,/w/index.php?title=Mudi_Sooda_Mannan_(1978_film)&action=edit&redlink=1,Satyam,5,4.7
46,1978,Mullum Malarum,J. Mahendran,"Rajinikanth, Sarath Babu, Fatafat Jayalaxmi, Shoba",null,Ananthi Films,/wiki/Mullum_Malarum,Ilaiyaraaja,4,8.3
47,1978,Nizhal Nijamagiradhu,K. Balachander,"Kamal Haasan, Sumithra, Shoba, Sarath Babu",null,Kalakendra Movies,/wiki/Nizhal_Nijamagiradhu,M. S. Viswanathan,4,7.4
48,1978,Oru Nadigai Nadagam Paarkiral,A. Bhimsingh,"Srikanth, Lakshmi, Nagesh",null,Girnar Films,/w/index.php?title=Oru_Nadigai_Nadagam_Paarkiral&action=edit&redlink=1,M. S. Viswanathan,3,6.2
49,1978,Oru Veedu Oru Ulagam,Durai,"Srikanth, Shubha, Shoba, Vijaya Babu",null,Sunitha Cine Arts,/wiki/Oru_Veedu_Oru_Ulagam,M. S. Viswanathan,4,
50,1978,Panchamirdham,J. Sasikumar,"Jaishankar, Sangeeta, M. R. Radha",null,Yesodha Films,/w/index.php?title=Panchamirdham&action=edit&redlink=1,G. Devarajan,3,
51,1978,Paruva Mazhai,N. Sankaran Nair,"Kamal Haasan, Zarina Wahab, Meena",null,Raghava International,/wiki/Madanolsavam,Salil Chowdhury,3,7.2
52,1978,Paavathin Sambalam,Durai,"R. Muthuraman, Sumithra, Prameela",null,G. V. R. Combines,/wiki/Paavathin_Sambalam,Sankar Ganesh,3,5.6
53,1978,Per Solla Oru Pillai,Krishnan–Panju,"R. Muthuraman, Srikanth, C. R. Vijayakumari, Sripriya",null,Vani Chithra Productions,/w/index.php?title=Per_Solla_Oru_Pillai&action=edit&redlink=1,Vijaya Bhaskar,4,
54,1978,Pilot Premnath,A. C. Tirulokchandar,"Sivaji Ganesan, Malini Fonseka, Vijayakumar, Jai Ganesh, Jayachitra, Sridevi, Thengai Srinivasan",null,Cine India ProductionsD. M. Films,/wiki/Pilot_Premnath,M. S. Viswanathan,7,5.9
55,1978,Priya,S. P. Muthuraman,"Rajinikanth, Sridevi, Ashna, Ambareesh, Thengai Srinivasan",null,S. P. T. Films,/wiki/Priya_(1978_film),Ilaiyaraaja,5,5.9
56,1978,Punniya Boomi,K. Vijayan,"Sivaji Ganesan, Vanisri, Sangeetha, Y. Vijaya, Bhavani",null,N. V. R. Pictures,/wiki/Punniya_Boomi,M. S. Viswanathan,5,
57,1978,Radhai Ketra Kannan,R. Krishnamurthy,"Sivakumar, Srividya",null,Sri Mookambikai Arts,/w/index.php?title=Radhai_Ketra_Kannan&action=edit&redlink=1,K. V. Mahadevan,2,3.7
58,1978,Rajavuketha Rani,L. Balu,"Jaishankar, Sridevi, Srikanth, Sathyapriya",null,Velan Movies,/w/index.php?title=Rajavuketha_Rani&action=edit&redlink=1,Vijaya Bhaskar,4,4.3
59,1978,Rudhra Thaandavam,K. Vijayan,"Vijayakumar, Sumithra, V. K. Ramaswamy, Nagesh, Thengai Srinivasan, Manorama",null,Alarmelu Manga Productions,/wiki/Rudhra_Thaandavam,M. S. Viswanathan,6,8.3
60,1978,Sadhurangam,Durai,"Rajinikanth, Srikanth, Jayachitra, Prameela, Thengai Srinivasan",null,Chithra Arts,/wiki/Sadhurangam_(1978_film),V. Kumar,5,
61,1978,Sakka Podu Podu Raja,S. P. Muthuraman,"Jaishankar, Jayachitra, Cho, Manorama",null,Rathna Movies,/wiki/Sakka_Podu_Podu_Raja,Sankar Ganesh,4,5.1
62,1978,Sattam En Kaiyil,T. N. Balu,"Kamal Haasan, Sripriya, Thengai Srinivasan",null,Balu Cine Arts,/wiki/Sattam_En_Kaiyil,Ilaiyaraaja,3,7.0
63,1978,Shankar Salim Simon,P. Madhavan,"Vijayakumar, Rajinikanth, Manjula, Latha, Jai Ganesh",null,Abhirami Movies,/wiki/Shankar_Salim_Simon,M. S. Viswanathan,5,4.9
64,1978,Sigappu Rojakkal,P. Bharathiraja,"Kamal Haasan, Sridevi",null,K. R. G. Productions,/wiki/Sigappu_Rojakkal,Ilaiyaraaja,2,7.8
65,1978,Sonnadhu Nee Thanaa,C. N. Muthu,"Vijayakumar, Sumithra, Thengai Srinivasan, Jai Ganesh",null,Vijaya Raja Pictures,/wiki/Sonnadhu_Nee_Thanaa,Ilaiyaraaja,4,
66,1978,Shri Kanchi Kamakshi,K. S. Gopalakrishnan,"Gemini Ganesan, Sujatha, Srividya, Sripriya, R. Muthuraman, Prameela, Srikanth, Y. Vijaya, Thengai Srinivasan, P. R. Varalakshmi",null,Chithra Productions,/wiki/Shri_Kanchi_Kamakshi,K. S. Raghunathan,10,
67,1978,Taxi Driver,N. S. Maniam,"Jaishankar, Sridevi, M. R. Radha, Srikanth",null,Charu Chitra Films,/wiki/Taxi_Driver_(1978_film),M. S. Viswanathan,4,4.7
68,1978,Thai Meethu Sathiyam,R. Thyagarajan,"Rajinikanth, Sripriya, Major Sundarrajan",null,Dhandayudhapani Films,/wiki/Thai_Meethu_Sathiyam,Sankar Ganesh,3,6.3
69,1978,Thanga Rangan,S. R. Dakshinamurthy,"Vijayakumar, Shubha, Thengai Srinivasan, Srividya",null,Jeppiar Pictures,/wiki/Thanga_Rangan,M. S. Viswanathan,4,
70,1978,Thappu Thalangal,K. Balachander,"Rajinikanth, Saritha",null,Premalaya Productions,/wiki/Thappu_Thalangal,Vijaya Bhaskar,2,7.6
71,1978,Thirukkalyanam,K. Chandrabose,"Vijayakumar, Srividya, Shubha",null,Vasanthalaya Pictures,/wiki/Thirukkalyanam,Ilaiyaraaja,3,5.2
72,1978,Tripura Sundari,K. Chandrabose,"Srikanth, Jayaprabha, Manju Bhargavi",null,Garuda Films,/wiki/Tripura_Sundari_(film),Ilaiyaraaja,3,
73,1978,Thyagam,K. Vijayan,"Sivaji Ganesan, Lakshmi, K. Balaji, Thengai Srinivasan, Fatafat Jayalaxmi, Manorama",null,Sujatha Cine Arts,/wiki/Thyagam,Ilaiyaraaja,6,5.2
74,1978,Ullathil Kuzhanthaiyadi,K. S. Gopalakrishnan,"Jaishankar, Sripriya, Thengai Srinivasan",null,A. C. V. Combines,/wiki/Ullathil_Kuzhanthaiyadi,Sankar Ganesh,3,
75,1978,Unakkum Vaazhvu Varum,G. Srinivasan,"R. Muthuraman, Sripriya",null,Ashapriya Productions,/w/index.php?title=Unakkum_Vaazhvu_Varum&action=edit&redlink=1,V. Kumar,2,
76,1978,Uravugal Endrum Vaazhga,H. S. Venu,"R. Muthuraman, Srividya, Fatafat Jayalaxmi, Major Sundarrajan",null,Rajam Enterprises,/w/index.php?title=Uravugal_Endrum_Vaazhga&action=edit&redlink=1,Sankar Ganesh,4,9.2
77,1978,Vaazhkai Alaigal,G. C. Sekhar,"Sivaji, Vanisri, Jayasudha",null,Bharath Pictures,/wiki/Vaazhkai_Alaigal,K. Chakravarthy,3,6.8
78,1978,Vanakkatukuriya Kathaliye,A. C. Tirulokchandar,"Rajinikanth, Vijayakumar, Sridevi, Jayachitra",null,Cine Bharath Productions,/wiki/Vanakkatukuriya_Kathaliye,M. S. Viswanathan,4,5.2
79,1978,Vandikaran Magan,Amirtham,"Jaishankar, Jayachitra, Roja Ramani",null,Poompuhar Productions,/w/index.php?title=Vandikaran_Magan&action=edit&redlink=1,M. S. Viswanathan,3,
80,1978,Varuvan Vadivelan,K. Shankar,"R. Muthuraman, Latha, Vijayakumar, Jayachitra, Fatafat Jayalaxmi, Chandrakala, Padmapriya, Jai Ganesh, Nagesh",null,Subbu Productions,/wiki/Varuvan_Vadivelan,M. S. Viswanathan,9,
81,1978,Vatathukkul Chadhuram,S. P. Muthuraman,"Latha, Sumithra, Srikanth, Sarath Babu",null,M. A. M. Films,/wiki/Vatathukkul_Chadhuram,Ilaiyaraaja,4,
82,1978,Vayasu Ponnu,K. Shankar,"R. Muthuraman, Latha, Roja Ramani, Jai Ganesh, M. N. Nambiar, Thengai Srinivasan",null,R. G. M. Productions,/wiki/Vayasu_Ponnu,M. S. Viswanathan,6,
83,1978,Vazha Ninaithal Vazhalam,Devaraj–Mohan,"Jaishankar, Sripriya, Jaya Devi, Thengai Srinivasan",null,Sri Kamakoti Movies,/w/index.php?title=Vazha_Ninaithal_Vazhalam&action=edit&redlink=1,Ilaiyaraaja,4,
84,1978,Vazhthungal,C. V. Rajendran,"R. Muthuraman, Chandrakala, Pandari Bai",null,Senthamarai Combines,/w/index.php?title=Vazhthungal&action=edit&redlink=1,L. Vaidyanathan,3,
85,1978,Vetri Thirumagal,H. V. Babu,"T. R. Mahalingam, Madhuri Devi",null,Vivek Agencies,/w/index.php?title=Vetri_Thirumagal&action=edit&redlink=1,C. N. Pandurangan,2,
