,year,title,director,cast,genre,producer,link,music,cast_size,imdb
43,1982,Kelviyum Naane Pathilum Naane,N. Murugesh,"Karthik, Srividya, Aruna, Poornima",null,S. T. Combines,/wiki/Kelviyum_Naane_Pathilum_Naane,Ilaiyaraaja,4,5.5
44,1982,Kozhi Koovuthu,Gangai Amaran,"Prabhu, Suresh, Silk Smitha, Viji",null,Pavalar Creations,/wiki/Kozhi_Koovuthu_(1982_film),Ilaiyaraaja,4,4.8
45,1982,Krodham,A. Jagannathan,"Prem, Rani Padmini",null,Lotus Film Company,/wiki/Krodham,Sankar Ganesh,2,
46,1982,Kuppathu Ponnu,Feroz Sharif,"Satyajit, Asha",null,Zoroo Creations,/w/index.php?title=Kuppathu_Ponnu&action=edit&redlink=1,Shyam,2,
47,1982,Lottery Ticket,C. V. Rajendran,"Mohan, Prabhu, Suhasini, Silk Smitha",null,R. V. Creations,/w/index.php?title=Lottery_Ticket_(1982_film)&action=edit&redlink=1,L. Vaithi Lakshmanan,4,
48,1982,Madhulai Muthukkal,K. M. Balakrishnan,,null,Gowri Pictures,/w/index.php?title=Madhulai_Muthukkal&action=edit&redlink=1,,1,6.1
49,1982,Magane Magane,K. N. Lakshmanan,"Suresh, Poornima Jayaram, Manju Bhargavi",null,Panju Arts,/wiki/Magane_Magane,Ilaiyaraaja,3,
50,1982,Mamiyara Marumagala,A. K. Subramaniam,"Sudhakar, Raadhika",null,Narayanan Movies,/wiki/Mamiyara_Marumagala,M. S. Viswanathan,2,
51,1982,Manal Kayiru,Visu,"S. Ve. Shekher, Shanthi Krishna, Visu, Manorama, Kismu",null,Kavithalayaa Productions,/wiki/Manal_Kayiru,M. S. Viswanathan,5,6.9
52,1982,Manamadurai Malli,Madurai Thirumaran,"Ashok, Boopathy, Vyjayanthi Mala, Nisha",null,M. S. V. S. Pictures,/w/index.php?title=Manamadurai_Malli&action=edit&redlink=1,K. C. Swaminathan,4,
53,1982,Manjal Nila,Ranjith Kumar,"Suresh, Kalaranjini, Nizhalgal Ravi",null,Sri Manickam Films,/wiki/Manjal_Nila,Ilaiyaraaja,3,
54,1982,Marumagale Vazhga,B. L. V. Prasad-Kalanidhi,"Chandrasekar, Suhasini, S. Ve. Shekher, Raghuvaran, Manorama",null,Shrikant Pictures,/w/index.php?title=Marumagale_Vazhga&action=edit&redlink=1,Sankar Ganesh,5,
55,1982,Metti,J. Mahendran,"Sarath Babu, Raadhika, C. R. Vijayakumari, Rajesh, Vadivukkarasi",null,Rose Arts,/wiki/Metti_(film),Ilaiyaraaja,5,6.8
56,1982,Moondram Pirai,Balu Mahendra,"Kamal Haasan, Sridevi, Silk Smitha",null,Sathya Jyothi Films,/wiki/Moondram_Pirai,Ilaiyaraaja,3,8.6
57,1982,Moondru Mugam,A. Jagannathan,"Rajinikanth, Raadhika, Rajyalakshmi, Kamala Kamesh",null,Sathya Movies,/wiki/Moondru_Mugam,Sankar Ganesh,4,7.1
58,1982,Mullillatha Roja,K. Ramraj,"Chakravarthy, Vijayakala, Delhi Ganesh, Goundamani, Usha Rani",null,Om Saravana Bava Creations,/wiki/Mullillatha_Roja,Murali Raj,5,
59,1982,Murai Ponnu,R. Krishnamurthy,"Vijayan, Roja Ramani",null,Saravana Movies,/w/index.php?title=Murai_Ponnu&action=edit&redlink=1,M. S. Viswanathan,2,
60,1982,Naan Kudithukonde Iruppen,Kadaloor Purushothaman,"Thengai Srinivasan, K. R. Vijaya, Vijayakumar",null,Rajavarthini Pictures,/w/index.php?title=Naan_Kudithukonde_Iruppen&action=edit&redlink=1,M. S. Viswanathan,3,
61,1982,Nadamadum Silaigal,Malleeswar,"C. H. Narayana Rao, Shankar, Roopa, Vadivukkarasi",null,Sri Nithyodaya Pictures,/w/index.php?title=Nadamadum_Silaigal&action=edit&redlink=1,Sankar Ganesh,4,
62,1982,Nadodi Raja,S. M. Omar,"Rajeev, Aruna, Thiagarajan, Y. G. Mahendra",null,Balaji Creative Enterprises,/wiki/Nadodi_Raja,Sankar Ganesh,4,
63,1982,Nalanthana,Durai,"Prabhu, Menaka, Thengai Srinivasan",null,Kailasa Vinayakar Films,/w/index.php?title=Nalanthana&action=edit&redlink=1,Ilaiyaraaja,3,
64,1982,Nambinal Nambungal,K. S. Gopinath,"Sivakumar, Saritha, Shanthi Krishna",null,Suresh Chithra Films,/w/index.php?title=Nambinal_Nambungal&action=edit&redlink=1,M. S. Viswanathan,3,
65,1982,"Nandri, Meendum Varuga",Moulee,"Pratap K. Pothen, Suhasini, Jaishankar",null,Ponmalar International,"/wiki/Nandri,_Meendum_Varuga",Shyam,3,
66,1982,Nayakkirin Magal,K. S. Gopalakrishnan,"Vijayakumar, Jayachitra, Jai Ganesh, Sathyaraj",null,Karpagam Studios,/w/index.php?title=Nayakkirin_Magal&action=edit&redlink=1,Sankar Ganesh,4,
67,1982,Neethi Devan Mayakkam,Bapu,"Bhanu Chander, Madhavi",null,Sathya Chithra Combines,/wiki/Neethi_Devan_Mayakkam,K. V. Mahadevan,2,
68,1982,Nenjangal,Major Sundarrajan,"Sivaji Ganesan, Lakshmi, Vijayakumar, Silk Smitha",null,Vanitha Film Production,/wiki/Nenjangal,Sankar Ganesh,4,
69,1982,Nenjil Oru Ragam,T. Rajendar,"Saritha, Rajeev",null,K. R. G. Art Productions,/w/index.php?title=Nenjil_Oru_Ragam&action=edit&redlink=1,T. Rajendar,2,
70,1982,Neram Vandhachu,M. Vellaisamy,"Karthik, Radha, Thiagarajan, Usharani, Silk Smitha",null,Karthik Arts,/wiki/Neram_Vandhachu,Sankar Ganesh,5,
71,1982,Nijangal,K. S. Sethumadhavan,"Sivakumar, Menaka",null,Ramya Chithra Productions,/w/index.php?title=Nijangal_(1982_film)&action=edit&redlink=1,M. B. Sreenivasan,2,
72,1982,Ninaivellam Nithya,C. V. Sridhar,"Karthik, Jigi, Nizhalgal Ravi",null,Shiv Shakthi Films,/wiki/Ninaivellam_Nithya,Ilaiyaraaja,3,5.7
73,1982,Nirantharam,R. K. Murthy,"Suresh, Rajeev, Menaka",null,B. M. K. Pictures,/w/index.php?title=Nirantharam_(1982_film)&action=edit&redlink=1,Sankar Ganesh,3,5.8
74,1982,Nizhal Thedum Nenjangal,P. S. Nivas,"Rajeev, Vijayashanti, Bhanu Chander, Subhadra, Vadivukkarasi",null,Sivachithra Pictures,/wiki/Nizhal_Thedum_Nenjangal,Ilaiyaraaja,5,
75,1982,Om Shakti,S. A. Chandrasekhar,"Vijayakanth, Menaka, Jaishankar",null,Rajam Movies,/wiki/Om_Shakti,M. S. Viswanathan,3,
76,1982,Oorukku Oru Pillai,D. Yoganand,"Sivaji Ganesan, K. R. Vijaya, Sripriya",null,Sri Gomathi Sankar Films,/wiki/Oorukku_Oru_Pillai,M. S. Viswanathan,3,
77,1982,Oorum Uravum,Major Sundarrajan,"Sivaji Ganesan, Sripriya, Major Sundarrajan, Y. G. Mahendra, Nizhalgal Ravi",null,Raja Mahalakshmi Arts,/wiki/Oorum_Uravum,Sankar Ganesh,5,
78,1982,Oru Varisu Uruvagiradhu,Moulee,"Pratap K. Pothen, Sripriya, Jaishankar",null,Trinity Creation,/w/index.php?title=Oru_Varisu_Uruvagiradhu&action=edit&redlink=1,M. S. Viswanathan,3,
79,1982,Pagadai Panirendu,N. Dhamodharan,"Kamal Haasan, Sripriya, Y. G. Mahendra",null,Swarnambika Productions,/wiki/Pagadai_Panirendu,K. Chakravarthy,3,6.8
80,1982,Pakkathu Veetu Roja,M. Bhaskar,"Karthik, Radha, Goundamani",null,Bhairavi Films,/wiki/Pakkathu_Veetu_Roja,Sankar Ganesh,3,
81,1982,Panchavarnam,Manimaran,"Jacob, Menaka",null,K. J. Films,/w/index.php?title=Panchavarnam&action=edit&redlink=1,Shyam,2,6.1
82,1982,Pannai Purathu Pandavargal,B. Lenin,"Sarath Babu, Saritha, Geetha, Y. G. Mahendra",null,Jayasarathy Enterprises,/w/index.php?title=Pannai_Purathu_Pandavargal&action=edit&redlink=1,Gangai Amaran,4,
83,1982,Paritchaikku Neramaachu,V. Srinivasan,"Sivaji Ganesan, Sujatha, Y. G. Mahendra",null,Vidhya Movies,/wiki/Paritchaikku_Neramaachu,M. S. Viswanathan,3,5.8
84,1982,Parvaiyin Marupakkam,K. M. Balakrishnan,"Vijayakanth, Sripriya, Sivachandran, Silk Smitha",null,Kannmani Creations,/wiki/Parvaiyin_Marupakkam,Chandrabose,4,7.1
85,1982,Pattanathu Rajakkal,S. A. Chandrasekhar,"Vijayakanth, Jaishankar, Silk Smitha",null,Veeralakshmi Combines,/wiki/Pattanathu_Rajakkal,Sankar Ganesh,3,
86,1982,Payanangal Mudivathillai,R. Sundarrajan,"Mohan, Poornima Jayaram, S. Ve. Shekher",null,Motherland Pictures,/wiki/Payanangal_Mudivathillai,Ilaiyaraaja,3,7.0
87,1982,Poi Satchi,K. Bhagyaraj,"K. Bhagyaraj, Raadhika",null,Thirupathysamy Pictures,/wiki/Poi_Satchi,Sankar Ganesh,2,
88,1982,Pokkiri Raja,S. P. Muthuraman,"Rajinikanth, Sridevi, Raadhika",null,AVM Productions,/wiki/Pokkiri_Raja_(1982_film),M. S. Viswanathan,3,6.2
89,1982,Puthukavithai,S. P. Muthuraman,"Rajinikanth, Saritha, Jyothi",null,Kavithalayaa Productions,/wiki/Puthukavithai,Ilaiyaraaja,3,7.2
90,1982,Raagam Thedum Pallavi,T. Rajendar,"Shankar, Roopa",null,Raja Cine Arts,/wiki/Raagam_Thedum_Pallavi,T. Rajendar,2,
91,1982,Raga Bandhangal,P. Ramachandren,"Rajamani, Jayashri, Nalini",null,Venus Arts,/w/index.php?title=Raga_Bandhangal&action=edit&redlink=1,Kunnakudi Vaidyanathan,3,
92,1982,Ranga,R. Thyagarajan,"Rajinikanth, Raadhika, K. R. Vijaya, Raveendran, Silk Smitha",null,Devar Films,/wiki/Ranga_(1982_film),Sankar Ganesh,5,6.1
93,1982,Rani Theni,G. N. Rangarajan,"Kamal Haasan, Deepan Chakravarthy, Sri, Vanitha",null,Parameswari Enterprises,/wiki/Rani_Theni,Ilaiyaraaja,4,6.1
94,1982,Sakalakala Vallavan,S. P. Muthuraman,"Kamal Haasan, Ambika, Y. G. Mahendra, Silk Smitha",null,AVM Productions,/wiki/Sakalakala_Vallavan,Ilaiyaraaja,4,6.7
95,1982,Sangili,C. V. Rajendran,"Sivaji Ganesan, Sripriya, Prabhu, Sumithra, Roja Ramani, Y. G. Mahendra",null,Arun Sujatha Combines,/wiki/Sangili_(film),M. S. Viswanathan,6,3.1
96,1982,Sattam Sirikkiradhu,T. R. Ramanna,"Vijayakanth, Pratap K. Pothen, Jyothi, Aruna",null,E. V. R. Films,/wiki/Sattam_Sirikkiradhu,T. Rajendar,4,5.6
97,1982,Simla Special,V. Srinivasan,"Kamal Haasan, Sripriya, S. Ve. Shekher, Y. G. Mahendra, Manorama, Thengai Srinivasan",null,Muktha Films,/wiki/Simla_Special,M. S. Viswanathan,6,6.9
98,1982,Sivantha Kangal,Rama Narayanan,"Vijayakanth, Usharani",null,Uma Kannu Creation,/w/index.php?title=Sivantha_Kangal&action=edit&redlink=1,Gangai Amaran,2,
99,1982,Sparisam,R. C. Sakthi,"S. Ve. Shekher, Sri Lakshmi",null,Sri Sathya Sai Art Movies,/w/index.php?title=Sparisam&action=edit&redlink=1,Ravi,2,
100,1982,Thaai Mookaambikai,K. Shankar,"K. R. Vijaya, Sivakumar, Jaishankar, Sujatha, Saritha, Major Sundarrajan, Karthik, Poornima Jayaram, Thengai Srinivasan, Manorama",null,Sivashankar Creations,/wiki/Thaai_Mookaambikai,Ilaiyaraaja,10,3.1
101,1982,Thambathyam Oru Sangeetham,Venkat,"Prasanna, Sulakshana, Jai Ganesh",null,R. R. Films,/w/index.php?title=Thambathyam_Oru_Sangeetham&action=edit&redlink=1,M. S. Viswanathan,3,
102,1982,Thanikattu Raja,V. C. Guhanathan,"Rajinikanth, Sridevi, Sripriya, Jaishankar, Vijayakumar, Sathyakala, Y. G. Mahendra",null,Suresh Productions,/wiki/Thanikattu_Raja,Ilayaraja,7,4.9
103,1982,Thaniyatha Dhagam,E. M. Ibrahim,"Delhi Ganesh, Swarna",null,Mansoor Creations,/w/index.php?title=Thaniyatha_Dhagam&action=edit&redlink=1,A. A. Raj,2,9.2
104,1982,Theeradha Vilaiyattu Pillai,Rama Narayanan,"Mohan, Poornima Jayaram, Silk Smitha",null,Shobanaa's Creations,/w/index.php?title=Theeradha_Vilaiyattu_Pillai_(1982_film)&action=edit&redlink=1,Sankar Ganesh,3,
105,1982,Theerpu,R. Krishnamurthy,"Sivaji Ganesan, Sujatha, Jaishankar, Vijayakumar, Sarath Babu, Silk Smitha",null,Sujatha Cine Arts,/wiki/Theerpu,M. S. Viswanathan,6,4.9
106,1982,Theerpugal Thiruththapadalam,M. Bhaskar,"Sivakumar, Ambika, Sathyakala",null,Oscar Movies,/wiki/Theerpugal_Thiruththapadalam,Sankar Ganesh,3,
107,1982,Thooku Medai,Amirtham,"Chandrasekar, Menaka, Chakravarthy, Usha Rajendar",null,Sri Appan Films,/wiki/Thooku_Medai,Sankar Ganesh,4,
108,1982,Thooral Ninnu Pochchu,K. Bhagyaraj,"K. Bhagyaraj, Sulakshana, M. N. Nambiar",null,Durga Bhagavathy Films,/wiki/Thooral_Ninnu_Pochchu,Ilaiyaraaja,3,7.5
109,1982,Thottal Sudum,N. S. Raj Bharath,"Dileep, Suhasini",null,Hayagreeva Films,/w/index.php?title=Thottal_Sudum&action=edit&redlink=1,Sankar Ganesh,2,
110,1982,Thunai,Durai,"Sivaji Ganesan, Saritha, Suresh, Radha",null,Prakash Pictures,/wiki/Thunai,Sankar Ganesh,4,5.6
111,1982,Thunaivi,Valampuri Somanathan,"Sivakumar, Sujatha, Sudhakar, Roopa, Surekha, Cho, Thengai Srinivasan",null,Girnar Films,/w/index.php?title=Thunaivi&action=edit&redlink=1,M. S. Viswanathan,7,
112,1982,Thyagi,C. V. Rajendran,"Sivaji Ganesan, Sujatha, Sripriya, Vijayakumar, Geetha",null,Padmalaya Pictures,/wiki/Thyagi,M. S. Viswanathan,5,
113,1982,Vaa Kanna Vaa,D. Yoganand,"Sivaji Ganesan, Sujatha, Major Sundarrajan, Nagesh",null,Sivaji Productions,/wiki/Vaa_Kanna_Vaa,M. S. Viswanathan,4,4.3
114,1982,Vadaimalai,Maruthi Valli,"Srikanth, Saroja, Poornam Viswanathan",null,Jayamurthy At Madras Chitra,/w/index.php?title=Vadaimalai&action=edit&redlink=1,M. S. Viswanathan,3,
115,1982,Vadivangal,Madhukoor Kannan,"Ramji, Raadhika, Suhasini",null,A. V. P. Combines,/w/index.php?title=Vadivangal&action=edit&redlink=1,Chandrabose,3,
116,1982,Valibamey Vaa Vaa,P. Bharathiraja,"Karthik, Radha, Goundamani",null,Sri Amman Creation,/wiki/Valibamey_Vaa_Vaa,Ilaiyaraaja,3,4.7
117,1982,Vasandhathil Or Naal,A. C. Tirulokchandar,"Sivaji Ganesan, Sripriya, Thengai Srinivasan",null,Venus Arts,/wiki/Vasandhathil_Or_Naal,M. S. Viswanathan,3,
118,1982,Vazhvey Maayam,R. Krishnamurthy,"Kamal Haasan, Sridevi, Sripriya, Pratap K. Pothen, Ambika",null,Suresh Arts,/wiki/Vazhvey_Maayam,Gangai Amaran,5,6.9
119,1982,Vedikkai Manidhargal,B. V. Balaguru,"Rajeev, Vijayashanti, Vanitha",null,Abhirami Enterprises,/w/index.php?title=Vedikkai_Manidhargal&action=edit&redlink=1,Sankar Ganesh,3,5.7
120,1982,Vetri Namedhe,R. Sundaram,"Rajeev, Rajesh, Vanitha, Usha Rajendar",null,Modern Theatres,/w/index.php?title=Vetri_Namedhe&action=edit&redlink=1,Sankar Ganesh,4,7.0
