,year,title,director,cast,genre,producer,link,music,cast_size,imdb
31,1966,Saraswati Sabatham,A. P. Nagarajan,"Sivaji Ganesan, Padmini, Savitri, Gemini Ganesan",null,Sri Vijayalakshmi Pictures,/wiki/Saraswati_Sabatham,K. V. Mahadevan,4,7.3
32,1966,Selvam,K. S. Gopalakrishnan,"Sivaji Ganesan, K. R. Vijaya, S.V. Ranga Rao",null,V. K. R Pictures,/wiki/Selvam_(1966_film),K. V. Mahadevan,3,6.0
33,1966,Thaali Bhagyam,K. P. Nagabhooshnam,"M. G. Ramachandran, B. Sarojadevi, Nagesh",null,K. B. Nagabhooshnam,/wiki/Thaali_Bhagyam,K. V. Mahadevan,3,6.1
34,1966,Thanipiravi,M. A. Thirumugam,"M. G. Ramachandran, Jayalalitha, Nagesh",null,Devar Films,/wiki/Thanipiravi,K. V. Mahadevan,3,6.0
35,1966,Thattungal Thirakkappadum,J. P. Chandrababu,"Chandrababu, K. R. Vijaya, R.S. Manohar, Savitri",null,Viswabharathy Pictures,/wiki/Thattungal_Thirakkappadum,M. S. Viswanathan,4,
36,1966,Thaaye Unakkaga,B. Pullaiah,"Sivaji Ganesan, Padmini, Jayalalithaa, S. S. Rajendran, C. R. Vijayakumari, Nagesh, Sivakumar",null,Sri Kamalanayanam,/wiki/Thaaye_Unakkaga,K. V. Mahadevan,7,
37,1966,Thayin Mel Aanai,G. R. Nathan,"C. L. Anandan, K. R. Vijaya, Rajasree, Nagesh, Manorama",null,Madras Cine Lab,/w/index.php?title=Thayin_Mel_Aanai&action=edit&redlink=1,T. G. Lingappa,5,
38,1966,Thedi Vandha Thirumagal,Sathyam[disambiguation needed],"S. S. Rajendran, C. R. Vijayakumari, Ravichandran, S. V. Ranga Rao, Nagesh, Kanchana",null,Sri Vijayagopal Pictures,/w/index.php?title=Thedi_Vandha_Thirumagal&action=edit&redlink=1,K. V. Mahadevan,6,
39,1966,Thenmazhai,V. Srinivasan,"Gemini Ganesan, K. R. Vijaya, Cho",null,Muktha Films,/wiki/Thenmazhai,T. K. Ramamoorthy,3,7.6
40,1966,Vallavan Oruvan,R. Sundaram,"Jaishankar, L. Vijayalakshmi, R. S. Manohar",null,Modern Theaters,/wiki/Vallavan_Oruvan,Vedha,3,
41,1966,Yaar Nee?,Satyam,"Jaishankar, Jayalalitha",null,P. S. V Pictures,/wiki/Yaar_Nee%3F,Vedha,2,7.4
42,1966,Yaarukkaga Azhudhaan,Jayakanthan,"Nagesh, K. R. Vijaya",null,Asia Jothi Films,/wiki/Yaarukkaga_Azhudhaan,S. V. Ramanan,2,6.8
